           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.994824
                   2                0.02             2.98007           -0.991973
                   3                0.03             2.97015           -0.989149
                   4                0.04             2.96026           -0.986353
                   5                0.05              2.9504           -0.983584
                   6                0.06             2.94056           -0.980841
                   7                0.07             2.93076           -0.978125
                   8                0.08             2.92097           -0.975435
                   9                0.09             2.91122           -0.972771
                  10                 0.1             2.90149           -0.970131
                  11                0.11             2.89179           -0.967516
                  12                0.12             2.88212           -0.964926
                  13                0.13             2.87247           -0.962359
                  14                0.14             2.86284           -0.959817
                  15                0.15             2.85324           -0.957297
                  16                0.16             2.84367             -0.9548
                  17                0.17             2.83412           -0.952326
                  18                0.18              2.8246           -0.949874
                  19                0.19              2.8151           -0.947443
                  20                 0.2             2.80563           -0.945035
                  21                0.21             2.79618           -0.942647
                  22                0.22             2.78675            -0.94028
                  23                0.23             2.77735           -0.937934
                  24                0.24             2.76797           -0.935607
                  25                0.25             2.75861           -0.933301
                  26                0.26             2.74928           -0.931014
                  27                0.27             2.73997           -0.928746
                  28                0.28             2.73068           -0.926498
                  29                0.29             2.72142           -0.924268
                  30                 0.3             2.71217           -0.922056
                  31                0.31             2.70295           -0.919862
                  32                0.32             2.69376           -0.917686
                  33                0.33             2.68458           -0.915528
                  34                0.34             2.67542           -0.913386
                  35                0.35             2.66629           -0.911262
                  36                0.36             2.65718           -0.909154
                  37                0.37             2.64808           -0.907063
                  38                0.38             2.63901           -0.904988
                  39                0.39             2.62996           -0.902929
                  40                 0.4             2.62094           -0.900885
                  41                0.41             2.61193           -0.898857
                  42                0.42             2.60294           -0.896844
                  43                0.43             2.59397           -0.894845
                  44                0.44             2.58502           -0.892862
                  45                0.45             2.57609           -0.890893
                  46                0.46             2.56718           -0.888938
                  47                0.47             2.55829           -0.886997
                  48                0.48             2.54942           -0.885069
                  49                0.49             2.54057           -0.883155
                  50                 0.5             2.53174           -0.881255
                  51                0.51             2.52293           -0.879368
                  52                0.52             2.51414           -0.877493
                  53                0.53             2.50536           -0.875631
                  54                0.54              2.4966           -0.873782
                  55                0.55             2.48787           -0.871945
                  56                0.56             2.47915            -0.87012
                  57                0.57             2.47045           -0.868306
                  58                0.58             2.46176           -0.866505
                  59                0.59              2.4531           -0.864714
                  60                 0.6             2.44445           -0.862936
                  61                0.61             2.43582           -0.861168
                  62                0.62             2.42721           -0.859411
                  63                0.63             2.41862           -0.857665
                  64                0.64             2.41004           -0.855929
                  65                0.65             2.40148           -0.854204
                  66                0.66             2.39294           -0.852489
                  67                0.67             2.38441           -0.850784
                  68                0.68              2.3759           -0.849089
                  69                0.69             2.36741           -0.847404
                  70                 0.7             2.35894           -0.845728
                  71                0.71             2.35048           -0.844062
                  72                0.72             2.34204           -0.842404
                  73                0.73             2.33362           -0.840756
                  74                0.74             2.32521           -0.839117
                  75                0.75             2.31682           -0.837487
                  76                0.76             2.30844           -0.835865
                  77                0.77             2.30009           -0.834251
                  78                0.78             2.29174           -0.832646
                  79                0.79             2.28342           -0.831049
                  80                 0.8             2.27511           -0.829461
                  81                0.81             2.26681            -0.82788
                  82                0.82             2.25853           -0.826307
                  83                0.83             2.25027           -0.824741
                  84                0.84             2.24202           -0.823183
                  85                0.85             2.23379           -0.821632
                  86                0.86             2.22557           -0.820089
                  87                0.87             2.21737           -0.818553
                  88                0.88             2.20919           -0.817023
                  89                0.89             2.20102           -0.815501
                  90                 0.9             2.19286           -0.813985
                  91                0.91             2.18472           -0.812476
                  92                0.92              2.1766           -0.810974
