            IntervalRadial            Vertical          Radial_vel        Vertical_vel
                   0                   0           -0.254128
                   1            0.151705           -0.252937
                   2            0.303375           -0.249458
                   3            0.454989           -0.244064
                   4            0.606547           -0.237285
                   5            0.758068           -0.229713
                   6            0.909578           -0.221922
                   7              1.0611           -0.214371
                   8             1.21265           -0.207328
                   9             1.36422           -0.200873
                  10             1.51581           -0.194916
                  11             1.66742           -0.189258
                  12             1.81902           -0.183668
                  13             1.97062           -0.177955
                  14             2.12222           -0.172001
                  15              2.2738           -0.165804
                  16             2.42538            -0.15945
                  17             2.57695           -0.153097
                  18             2.72854           -0.146927
                  19             2.88014           -0.141111
                  20             3.03175           -0.135765
                  21             3.18338           -0.130933
                  22             3.33503           -0.126585
                  23             3.48669           -0.122628
                  24             3.63836           -0.118937
                  25             3.79002           -0.115381
                  26             3.94169           -0.111859
                  27             4.09336           -0.108311
                  28             4.24503           -0.104729
                  29              4.3967           -0.101146
                  30             4.54836          -0.0976237
                  31             4.70004          -0.0942339
                  32             4.85171          -0.0910363
                  33             5.00339          -0.0880698
                  34             5.15508          -0.0853423
                  35             5.30677          -0.0828336
                  36             5.45846          -0.0805002
                  37             5.61015          -0.0782877
                  38             5.76185           -0.076142
                  39             5.91354          -0.0740225
                  40             6.06524          -0.0719087
                  41             6.21693           -0.069801
                  42             6.36863          -0.0677162
                  43             6.52033          -0.0656805
                  44             6.67202          -0.0637219
                  45             6.82372          -0.0618627
                  46             6.97542          -0.0601147
                  47             7.12712           -0.058478
                  48             7.27882          -0.0569412
                  49             7.43053          -0.0554864
                  50             7.58223          -0.0540919
                  51             7.73393          -0.0527365
                  52             7.88564          -0.0514023
                  53             8.03734          -0.0500811
                  54             8.18905          -0.0487751
                  55             8.34075          -0.0474954
                  56             8.49246          -0.0462537
                  57             8.64416          -0.0450603
                  58             8.79587          -0.0439218
                  59             8.94757          -0.0428413
                  60             9.09928          -0.0418165
                  61             9.25098          -0.0408414
                  62             9.40269           -0.039908
                  63              9.5544          -0.0390073
                  64             9.70611          -0.0381313
                  65             9.85781          -0.0372752
                  66             10.0095          -0.0364326
                  67             10.1612          -0.0356019
                  68             10.3129          -0.0347861
                  69             10.4646          -0.0340013
                  70             10.6164          -0.0332532
                  71             10.7681           -0.032543
                  72             10.9198          -0.0318639
                  73             11.0715          -0.0312162
                  74             11.2232          -0.0305955
                  75             11.3749          -0.0299959
                  76             11.5266          -0.0294151
                  77             11.6783          -0.0288498
                  78               11.83          -0.0282972
                  79             11.9817          -0.0277558
                  80             12.1334          -0.0272268
                  81             12.2851          -0.0267111
                  82             12.4369          -0.0262032
                  83             12.5886           -0.025724
                  84             12.7403          -0.0252794
                  85              12.892          -0.0248769
                  86             13.0437          -0.0244779
                  87             13.1954          -0.0240933
                  88             13.3471          -0.0237207
                  89             13.4988          -0.0233542
                  90             13.6505          -0.0229951
                  91             13.8022          -0.0226432
                  92             13.9539          -0.0222992
                  93             14.1057          -0.0219641
                  94             14.2574          -0.0216376
                  95             14.4091          -0.0213227
                  96             14.5608          -0.0210325
                  97             14.7125          -0.0207494
                  98             14.8642          -0.0204871
                  99             15.0159          -0.0203172
