            Interval              Radial            Vertical
                   0                   0             1.17238
                   0                   0             1.17238
                   1           0.0314108             1.17189
                   2           0.0627905             1.17041
                   3           0.0941083             1.16795
                   4            0.125333              1.1645
                   5            0.156434             1.16007
                   6            0.187381             1.15467
                   7            0.218143              1.1483
                   8             0.24869             1.14097
                   9            0.278991             1.13268
                  10            0.309017             1.12344
                  11            0.338738             1.11327
                  12            0.368125             1.10216
                  13            0.397148             1.09014
                  14            0.425779             1.07721
                  15             0.45399             1.06339
                  16            0.481754             1.04869
                  17            0.509041             1.03313
                  18            0.535827             1.01671
                  19            0.562083            0.999465
                  20            0.587785            0.981402
                  21            0.612907             0.96254
                  22            0.637424            0.942898
                  23            0.661312            0.922496
                  24            0.684547            0.901353
                  25            0.707107            0.879491
                  26            0.728969            0.856932
                  27            0.750111            0.833696
                  28            0.770513            0.809809
                  29            0.790155            0.785292
                  30            0.809017             0.76017
                  31            0.827081            0.734468
                  32            0.844328            0.708211
                  33            0.860742            0.681426
                  34            0.876307            0.654138
                  35            0.891007            0.626375
                  36            0.904827            0.598164
                  37            0.917755            0.569532
                  38            0.929776            0.540509
                  39            0.940881            0.511123
                  40            0.951057            0.481402
                  41            0.960294            0.451376
                  42            0.968583            0.421074
                  43            0.975917            0.390528
                  44            0.982287            0.359766
                  45            0.987688            0.328819
                  46            0.992115            0.297718
                  47            0.995562            0.266493
                  48            0.998027            0.235175
                  49            0.999507            0.203795
                  50                   1            0.172385
                  51            0.999507            0.140974
                  52            0.998027            0.109594
                  53            0.995562           0.0782763
                  54            0.992115           0.0470514
                  55            0.987688           0.0159501
                  56            0.982287          -0.0149967
                  57            0.975917          -0.0457586
                  58            0.968583          -0.0763053
                  59            0.960294           -0.106607
                  60            0.951057           -0.136632
                  61            0.940881           -0.166353
                  62            0.929776            -0.19574
                  63            0.917755           -0.224763
                  64            0.904827           -0.253395
                  65            0.891007           -0.281606
                  66            0.876307           -0.309369
                  67            0.860742           -0.336657
                  68            0.844328           -0.363442
                  69            0.827081           -0.389699
                  70            0.809017           -0.415401
                  71            0.790155           -0.440522
                  72            0.770513           -0.465039
                  73            0.750111           -0.488927
                  74            0.728969           -0.512163
                  75            0.707107           -0.534722
                  76            0.684547           -0.556584
                  77            0.661312           -0.577726
                  78            0.637424           -0.598129
                  79            0.612907            -0.61777
                  80            0.587785           -0.636632
                  81            0.562083           -0.654696
                  82            0.535827           -0.671943
                  83            0.509041           -0.688357
                  84            0.481754           -0.703922
                  85             0.45399           -0.718622
                  86            0.425779           -0.732442
                  87            0.397148            -0.74537
                  88            0.368125           -0.757392
                  89            0.338738           -0.768496
                  90            0.309017           -0.778672
                  91            0.278991           -0.787909
                  92             0.24869           -0.796199
                  93            0.218143           -0.803532
                  94            0.187381           -0.809903
                  95            0.156434           -0.815304
                  96            0.125333            -0.81973
                  97           0.0941083           -0.823177
                  98           0.0627905           -0.825642
                  99                   0           -0.827615
