            Interval              Radial            Vertical
                   0                   0            -3.51396
                   0                   0            -3.51396
                   1           0.0314108            -3.51446
                   2           0.0627905            -3.51593
                   3           0.0941083             -3.5184
                   4            0.125333            -3.52185
                   5            0.156434            -3.52627
                   6            0.187381            -3.53167
                   7            0.218143            -3.53804
                   8             0.24869            -3.54538
                   9            0.278991            -3.55367
                  10            0.309017            -3.56291
                  11            0.338738            -3.57308
                  12            0.368125            -3.58419
                  13            0.397148            -3.59621
                  14            0.425779            -3.60913
                  15             0.45399            -3.62296
                  16            0.481754            -3.63765
                  17            0.509041            -3.65322
                  18            0.535827            -3.66963
                  19            0.562083            -3.68688
                  20            0.587785            -3.70494
                  21            0.612907            -3.72381
                  22            0.637424            -3.74345
                  23            0.661312            -3.76385
                  24            0.684547            -3.78499
                  25            0.707107            -3.80685
                  26            0.728969            -3.82941
                  27            0.750111            -3.85265
                  28            0.770513            -3.87654
                  29            0.790155            -3.90105
                  30            0.809017            -3.92618
                  31            0.827081            -3.95188
                  32            0.844328            -3.97813
                  33            0.860742            -4.00492
                  34            0.876307            -4.03221
                  35            0.891007            -4.05997
                  36            0.904827            -4.08818
                  37            0.917755            -4.11681
                  38            0.929776            -4.14584
                  39            0.940881            -4.17522
                  40            0.951057            -4.20494
                  41            0.960294            -4.23497
                  42            0.968583            -4.26527
                  43            0.975917            -4.29582
                  44            0.982287            -4.32658
                  45            0.987688            -4.35753
                  46            0.992115            -4.38863
                  47            0.995562            -4.41985
                  48            0.998027            -4.45117
                  49            0.999507            -4.48255
                  50                   1            -4.51396
                  51            0.999507            -4.54537
                  52            0.998027            -4.57675
                  53            0.995562            -4.60807
                  54            0.992115            -4.63929
                  55            0.987688             -4.6704
                  56            0.982287            -4.70134
                  57            0.975917             -4.7321
                  58            0.968583            -4.76265
                  59            0.960294            -4.79295
                  60            0.951057            -4.82298
                  61            0.940881             -4.8527
                  62            0.929776            -4.88209
                  63            0.917755            -4.91111
                  64            0.904827            -4.93974
                  65            0.891007            -4.96795
                  66            0.876307            -4.99572
                  67            0.860742              -5.023
                  68            0.844328            -5.04979
                  69            0.827081            -5.07604
                  70            0.809017            -5.10175
                  71            0.790155            -5.12687
                  72            0.770513            -5.15139
                  73            0.750111            -5.17527
                  74            0.728969            -5.19851
                  75            0.707107            -5.22107
                  76            0.684547            -5.24293
                  77            0.661312            -5.26407
                  78            0.637424            -5.28447
                  79            0.612907            -5.30412
                  80            0.587785            -5.32298
                  81            0.562083            -5.34104
                  82            0.535827            -5.35829
                  83            0.509041             -5.3747
                  84            0.481754            -5.39027
                  85             0.45399            -5.40497
                  86            0.425779            -5.41879
                  87            0.397148            -5.43172
                  88            0.368125            -5.44374
                  89            0.338738            -5.45484
                  90            0.309017            -5.46502
                  91            0.278991            -5.47426
                  92             0.24869            -5.48254
                  93            0.218143            -5.48988
                  94            0.187381            -5.49625
                  95            0.156434            -5.50165
                  96            0.125333            -5.50608
                  97           0.0941083            -5.50952
                  98           0.0627905            -5.51199
                  99                   0            -5.51396
