           iteration                time              height            velocity
                   0                   0                   3            -1.28572
                   1                0.01             2.98714            -1.24588
                   2                0.02             2.97468            -1.21039
                   3                0.03             2.96258             -1.1787
                   4                0.04             2.95079            -1.15033
                   5                0.05             2.93929            -1.12485
                   6                0.06             2.92804            -1.10191
                   7                0.07             2.91702            -1.08119
                   8                0.08             2.90621            -1.06242
                   9                0.09             2.89559            -1.04535
                  10                 0.1             2.88513            -1.02978
                  11                0.11             2.87483            -1.01554
                  12                0.12             2.86468            -1.00246
                  13                0.13             2.85465            -0.99041
                  14                0.14             2.84475           -0.979272
                  15                0.15             2.83496           -0.968942
                  16                0.16             2.82527            -0.95933
                  17                0.17             2.81568           -0.950358
                  18                0.18             2.80617           -0.941957
                  19                0.19             2.79675           -0.934067
                  20                 0.2             2.78741           -0.926636
                  21                0.21             2.77815           -0.919617
                  22                0.22             2.76895           -0.912972
                  23                0.23             2.75982           -0.906663
                  24                0.24             2.75075           -0.900661
                  25                0.25             2.74175           -0.894937
                  26                0.26              2.7328           -0.889468
                  27                0.27              2.7239           -0.884232
                  28                0.28             2.71506            -0.87921
                  29                0.29             2.70627           -0.874386
                  30                 0.3             2.69752           -0.869744
                  31                0.31             2.68883           -0.865271
                  32                0.32             2.68017           -0.860955
                  33                0.33             2.67156           -0.856786
                  34                0.34               2.663           -0.852753
                  35                0.35             2.65447           -0.848849
                  36                0.36             2.64598           -0.845066
                  37                0.37             2.63753           -0.841396
                  38                0.38             2.62912           -0.837832
                  39                0.39             2.62074           -0.834371
                  40                 0.4             2.61239           -0.831004
                  41                0.41             2.60408           -0.827729
                  42                0.42             2.59581           -0.824541
                  43                0.43             2.58756           -0.821434
                  44                0.44             2.57935           -0.818406
                  45                0.45             2.57116           -0.815453
                  46                0.46             2.56301           -0.812571
                  47                0.47             2.55488           -0.809758
                  48                0.48             2.54678            -0.80701
                  49                0.49             2.53871           -0.804325
                  50                 0.5             2.53067             -0.8017
                  51                0.51             2.52265           -0.799133
                  52                0.52             2.51466           -0.796622
                  53                0.53              2.5067           -0.794164
                  54                0.54             2.49875           -0.791757
                  55                0.55             2.49084             -0.7894
                  56                0.56             2.48294           -0.787091
                  57                0.57             2.47507           -0.784827
                  58                0.58             2.46722           -0.782607
                  59                0.59              2.4594            -0.78043
                  60                 0.6             2.45159           -0.778294
                  61                0.61             2.44381           -0.776198
                  62                0.62             2.43605            -0.77414
                  63                0.63             2.42831           -0.772119
                  64                0.64             2.42059           -0.770133
                  65                0.65             2.41289           -0.768181
                  66                0.66              2.4052           -0.766263
                  67                0.67             2.39754           -0.764377
                  68                0.68              2.3899           -0.762521
                  69                0.69             2.38227           -0.760695
                  70                 0.7             2.37466           -0.758898
                  71                0.71             2.36708           -0.757129
                  72                0.72              2.3595           -0.755387
                  73                0.73             2.35195            -0.75367
                  74                0.74             2.34441           -0.751979
                  75                0.75             2.33689           -0.750312
                  76                0.76             2.32939           -0.748668
                  77                0.77              2.3219           -0.747047
                  78                0.78             2.31443           -0.745447
                  79                0.79             2.30698           -0.743868
                  80                 0.8             2.29954            -0.74231
                  81                0.81             2.29212           -0.740771
                  82                0.82             2.28471           -0.739252
                  83                0.83             2.27732            -0.73775
                  84                0.84             2.26994           -0.736266
                  85                0.85             2.26258             -0.7348
                  86                0.86             2.25523           -0.733349
                  87                0.87              2.2479           -0.731915
                  88                0.88             2.24058           -0.730495
                  89                0.89             2.23327           -0.729091
                  90                 0.9             2.22598             -0.7277
                  91                0.91              2.2187           -0.726324
                  92                0.92             2.21144           -0.724961
                  93                0.93             2.20419            -0.72361
                  94                0.94             2.19695           -0.722272
                  95                0.95             2.18973           -0.720945
                  96                0.96             2.18252            -0.71963
                  97                0.97             2.17533           -0.718326
                  98                0.98             2.16814           -0.717033
                  99                0.99             2.16097            -0.71575
                 100                   1             2.15382           -0.714476
                 101                1.01             2.14667           -0.713212
                 102                1.02             2.13954           -0.711957
                 103                1.03             2.13242           -0.710711
                 104                1.04             2.12531           -0.709473
                 105                1.05             2.11822           -0.708244
                 106                1.06             2.11113           -0.707022
                 107                1.07             2.10406           -0.705807
                 108                1.08             2.09701             -0.7046
                 109                1.09             2.08996           -0.703399
                 110                 1.1             2.08293           -0.702205
                 111                1.11              2.0759           -0.701018
                 112                1.12             2.06889           -0.699836
                 113                1.13              2.0619            -0.69866
                 114                1.14             2.05491            -0.69749
                 115                1.15             2.04793           -0.696325
                 116                1.16             2.04097           -0.695164
                 117                1.17             2.03402           -0.694009
                 118                1.18             2.02708           -0.692858
                 119                1.19             2.02015           -0.691712
                 120                 1.2             2.01323            -0.69057
                 121                1.21             2.00633           -0.689431
                 122                1.22             1.99943           -0.688296
                 123                1.23             1.99255           -0.687165
                 124                1.24             1.98568           -0.686038
                 125                1.25             1.97882           -0.684913
                 126                1.26             1.97197           -0.683791
                 127                1.27             1.96513           -0.682672
                 128                1.28              1.9583           -0.681556
                 129                1.29             1.95149           -0.680442
                 130                 1.3             1.94468           -0.679331
                 131                1.31             1.93789           -0.678221
                 132                1.32             1.93111           -0.677114
                 133                1.33             1.92434           -0.676009
                 134                1.34             1.91758           -0.674905
                 135                1.35             1.91083           -0.673802
                 136                1.36             1.90409           -0.672702
                 137                1.37             1.89736           -0.671602
                 138                1.38             1.89065           -0.670504
                 139                1.39             1.88394           -0.669406
                 140                 1.4             1.87725            -0.66831
                 141                1.41             1.87057           -0.667214
                 142                1.42             1.86389           -0.666119
                 143                1.43             1.85723           -0.665024
                 144                1.44             1.85058            -0.66393
                 145                1.45             1.84394           -0.662837
                 146                1.46             1.83731           -0.661743
                 147                1.47              1.8307            -0.66065
                 148                1.48             1.82409           -0.659556
                 149                1.49             1.81749           -0.658463
                 150                 1.5             1.81091           -0.657369
                 151                1.51             1.80434           -0.656275
                 152                1.52             1.79777           -0.655181
                 153                1.53             1.79122           -0.654086
                 154                1.54             1.78468           -0.652991
                 155                1.55             1.77815           -0.651895
                 156                1.56             1.77163           -0.650799
                 157                1.57             1.76512           -0.649701
                 158                1.58             1.75863           -0.648603
                 159                1.59             1.75214           -0.647504
                 160                 1.6             1.74567           -0.646404
                 161                1.61              1.7392           -0.645303
                 162                1.62             1.73275             -0.6442
                 163                1.63             1.72631           -0.643097
                 164                1.64             1.71988           -0.641992
