            Interval              Radial            Vertical
                   0                   0             1.98061
                   0                   0             1.98061
                   1           0.0314108             1.98012
                   2           0.0627905             1.97864
                   3           0.0941083             1.97617
                   4            0.125333             1.97273
                   5            0.156434              1.9683
                   6            0.187381              1.9629
                   7            0.218143             1.95653
                   8             0.24869             1.94919
                   9            0.278991             1.94091
                  10            0.309017             1.93167
                  11            0.338738             1.92149
                  12            0.368125             1.91039
                  13            0.397148             1.89837
                  14            0.425779             1.88544
                  15             0.45399             1.87162
                  16            0.481754             1.85692
                  17            0.509041             1.84135
                  18            0.535827             1.82494
                  19            0.562083             1.80769
                  20            0.587785             1.78963
                  21            0.612907             1.77077
                  22            0.637424             1.75112
                  23            0.661312             1.73072
                  24            0.684547             1.70958
                  25            0.707107             1.68772
                  26            0.728969             1.66516
                  27            0.750111             1.64192
                  28            0.770513             1.61804
                  29            0.790155             1.59352
                  30            0.809017              1.5684
                  31            0.827081             1.54269
                  32            0.844328             1.51644
                  33            0.860742             1.48965
                  34            0.876307             1.46237
                  35            0.891007              1.4346
                  36            0.904827             1.40639
                  37            0.917755             1.37776
                  38            0.929776             1.34874
                  39            0.940881             1.31935
                  40            0.951057             1.28963
                  41            0.960294              1.2596
                  42            0.968583              1.2293
                  43            0.975917             1.19875
                  44            0.982287             1.16799
                  45            0.987688             1.13705
                  46            0.992115             1.10594
                  47            0.995562             1.07472
                  48            0.998027              1.0434
                  49            0.999507             1.01202
                  50                   1            0.980612
                  51            0.999507            0.949201
                  52            0.998027            0.917821
                  53            0.995562            0.886503
                  54            0.992115            0.855278
                  55            0.987688            0.824177
                  56            0.982287             0.79323
                  57            0.975917            0.762468
                  58            0.968583            0.731922
                  59            0.960294             0.70162
                  60            0.951057            0.671595
                  61            0.940881            0.641874
                  62            0.929776            0.612487
                  63            0.917755            0.583464
                  64            0.904827            0.554832
                  65            0.891007            0.526621
                  66            0.876307            0.498858
                  67            0.860742             0.47157
                  68            0.844328            0.444785
                  69            0.827081            0.418528
                  70            0.809017            0.392826
                  71            0.790155            0.367705
                  72            0.770513            0.343188
                  73            0.750111              0.3193
                  74            0.728969            0.296064
                  75            0.707107            0.273505
                  76            0.684547            0.251643
                  77            0.661312            0.230501
                  78            0.637424            0.210098
                  79            0.612907            0.190457
                  80            0.587785            0.171595
                  81            0.562083            0.153531
                  82            0.535827            0.136284
                  83            0.509041             0.11987
                  84            0.481754            0.104305
                  85             0.45399           0.0896051
                  86            0.425779           0.0757845
                  87            0.397148            0.062857
                  88            0.368125           0.0508351
                  89            0.338738           0.0397308
                  90            0.309017           0.0295551
                  91            0.278991           0.0203179
                  92             0.24869           0.0120284
                  93            0.218143          0.00469483
                  94            0.187381         -0.00167566
                  95            0.156434         -0.00707675
                  96            0.125333          -0.0115031
                  97           0.0941083          -0.0149504
                  98           0.0627905          -0.0174151
                  99                   0          -0.0193884
