            Interval              Radial            Vertical
                   0                   0             1.98576
                   0                   0             1.98576
                   1           0.0314108             1.98526
                   2           0.0627905             1.98378
                   3           0.0941083             1.98132
                   4            0.125333             1.97787
                   5            0.156434             1.97345
                   6            0.187381             1.96804
                   7            0.218143             1.96167
                   8             0.24869             1.95434
                   9            0.278991             1.94605
                  10            0.309017             1.93681
                  11            0.338738             1.92664
                  12            0.368125             1.91553
                  13            0.397148             1.90351
                  14            0.425779             1.89058
                  15             0.45399             1.87676
                  16            0.481754             1.86206
                  17            0.509041              1.8465
                  18            0.535827             1.83009
                  19            0.562083             1.81284
                  20            0.587785             1.79477
                  21            0.612907             1.77591
                  22            0.637424             1.75627
                  23            0.661312             1.73587
                  24            0.684547             1.71473
                  25            0.707107             1.69286
                  26            0.728969              1.6703
                  27            0.750111             1.64707
                  28            0.770513             1.62318
                  29            0.790155             1.59866
                  30            0.809017             1.57354
                  31            0.827081             1.54784
                  32            0.844328             1.52158
                  33            0.860742              1.4948
                  34            0.876307             1.46751
                  35            0.891007             1.43975
                  36            0.904827             1.41154
                  37            0.917755             1.38291
                  38            0.929776             1.35388
                  39            0.940881              1.3245
                  40            0.951057             1.29477
                  41            0.960294             1.26475
                  42            0.968583             1.23445
                  43            0.975917              1.2039
                  44            0.982287             1.17314
                  45            0.987688             1.14219
                  46            0.992115             1.11109
                  47            0.995562             1.07987
                  48            0.998027             1.04855
                  49            0.999507             1.01717
                  50                   1            0.985757
                  51            0.999507            0.954346
                  52            0.998027            0.922967
                  53            0.995562            0.891649
                  54            0.992115            0.860424
                  55            0.987688            0.829323
                  56            0.982287            0.798376
                  57            0.975917            0.767614
                  58            0.968583            0.737067
                  59            0.960294            0.706766
                  60            0.951057             0.67674
                  61            0.940881            0.647019
                  62            0.929776            0.617633
                  63            0.917755            0.588609
                  64            0.904827            0.559978
                  65            0.891007            0.531767
                  66            0.876307            0.504003
                  67            0.860742            0.476716
                  68            0.844328             0.44993
                  69            0.827081            0.423674
                  70            0.809017            0.397972
                  71            0.790155             0.37285
                  72            0.770513            0.348333
                  73            0.750111            0.324445
                  74            0.728969             0.30121
                  75            0.707107             0.27865
                  76            0.684547            0.256788
                  77            0.661312            0.235646
                  78            0.637424            0.215244
                  79            0.612907            0.195602
                  80            0.587785             0.17674
                  81            0.562083            0.158677
                  82            0.535827            0.141429
                  83            0.509041            0.125015
                  84            0.481754             0.10945
                  85             0.45399           0.0947506
                  86            0.425779           0.0809301
                  87            0.397148           0.0680025
                  88            0.368125           0.0559806
                  89            0.338738           0.0448763
                  90            0.309017           0.0347006
                  91            0.278991           0.0254634
                  92             0.24869           0.0171739
                  93            0.218143          0.00984035
                  94            0.187381          0.00346986
                  95            0.156434         -0.00193123
                  96            0.125333         -0.00635759
                  97           0.0941083         -0.00980486
                  98           0.0627905          -0.0122696
                  99                   0          -0.0142429
