            Interval              Radial            Vertical
                   0                   0           -0.120826
                   0                   0           -0.120826
                   1           0.0314108           -0.121319
                   2           0.0627905           -0.122799
                   3           0.0941083           -0.125264
                   4            0.125333           -0.128711
                   5            0.156434           -0.133137
                   6            0.187381           -0.138538
                   7            0.218143           -0.144909
                   8             0.24869           -0.152242
                   9            0.278991           -0.160532
                  10            0.309017           -0.169769
                  11            0.338738           -0.179945
                  12            0.368125           -0.191049
                  13            0.397148           -0.203071
                  14            0.425779           -0.215999
                  15             0.45399           -0.229819
                  16            0.481754           -0.244519
                  17            0.509041           -0.260084
                  18            0.535827           -0.276498
                  19            0.562083           -0.293745
                  20            0.587785           -0.311809
                  21            0.612907           -0.330671
                  22            0.637424           -0.350312
                  23            0.661312           -0.370715
                  24            0.684547           -0.391857
                  25            0.707107           -0.413719
                  26            0.728969           -0.436278
                  27            0.750111           -0.459514
                  28            0.770513           -0.483402
                  29            0.790155           -0.507919
                  30            0.809017            -0.53304
                  31            0.827081           -0.558742
                  32            0.844328           -0.584999
                  33            0.860742           -0.611784
                  34            0.876307           -0.639072
                  35            0.891007           -0.666835
                  36            0.904827           -0.695046
                  37            0.917755           -0.723678
                  38            0.929776           -0.752701
                  39            0.940881           -0.782088
                  40            0.951057           -0.811809
                  41            0.960294           -0.841834
                  42            0.968583           -0.872136
                  43            0.975917           -0.902682
                  44            0.982287           -0.933444
                  45            0.987688           -0.964391
                  46            0.992115           -0.995492
                  47            0.995562            -1.02672
                  48            0.998027            -1.05804
                  49            0.999507            -1.08941
                  50                   1            -1.12083
                  51            0.999507            -1.15224
                  52            0.998027            -1.18362
                  53            0.995562            -1.21493
                  54            0.992115            -1.24616
                  55            0.987688            -1.27726
                  56            0.982287            -1.30821
                  57            0.975917            -1.33897
                  58            0.968583            -1.36952
                  59            0.960294            -1.39982
                  60            0.951057            -1.42984
                  61            0.940881            -1.45956
                  62            0.929776            -1.48895
                  63            0.917755            -1.51797
                  64            0.904827             -1.5466
                  65            0.891007            -1.57482
                  66            0.876307            -1.60258
                  67            0.860742            -1.62987
                  68            0.844328            -1.65665
                  69            0.827081            -1.68291
                  70            0.809017            -1.70861
                  71            0.790155            -1.73373
                  72            0.770513            -1.75825
                  73            0.750111            -1.78214
                  74            0.728969            -1.80537
                  75            0.707107            -1.82793
                  76            0.684547            -1.84979
                  77            0.661312            -1.87094
                  78            0.637424            -1.89134
                  79            0.612907            -1.91098
                  80            0.587785            -1.92984
                  81            0.562083            -1.94791
                  82            0.535827            -1.96515
                  83            0.509041            -1.98157
                  84            0.481754            -1.99713
                  85             0.45399            -2.01183
                  86            0.425779            -2.02565
                  87            0.397148            -2.03858
                  88            0.368125             -2.0506
                  89            0.338738            -2.06171
                  90            0.309017            -2.07188
                  91            0.278991            -2.08112
                  92             0.24869            -2.08941
                  93            0.218143            -2.09674
                  94            0.187381            -2.10311
                  95            0.156434            -2.10851
                  96            0.125333            -2.11294
                  97           0.0941083            -2.11639
                  98           0.0627905            -2.11885
                  99                   0            -2.12083
