           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.992964
                   2                0.02             2.98009           -0.988332
                   3                0.03             2.97021           -0.983804
                   4                0.04             2.96037           -0.979379
                   5                0.05             2.95058           -0.975053
                   6                0.06             2.94083           -0.970824
                   7                0.07             2.93112           -0.966689
                   8                0.08             2.92145           -0.962644
                   9                0.09             2.91183           -0.958688
                  10                 0.1             2.90224           -0.954817
                  11                0.11             2.89269            -0.95103
                  12                0.12             2.88318           -0.947325
                  13                0.13             2.87371           -0.943697
                  14                0.14             2.86427           -0.940147
                  15                0.15             2.85487           -0.936671
                  16                0.16              2.8455           -0.933267
                  17                0.17             2.83617           -0.929933
                  18                0.18             2.82687           -0.926667
                  19                0.19              2.8176           -0.923467
                  20                 0.2             2.80837           -0.920332
                  21                0.21             2.79917            -0.91726
                  22                0.22             2.78999           -0.914248
                  23                0.23             2.78085           -0.911295
                  24                0.24             2.77174           -0.908399
                  25                0.25             2.76265           -0.905559
                  26                0.26              2.7536           -0.902774
                  27                0.27             2.74457           -0.900041
                  28                0.28             2.73557           -0.897359
                  29                0.29              2.7266           -0.894726
                  30                 0.3             2.71765           -0.892142
                  31                0.31             2.70873           -0.889605
                  32                0.32             2.69983           -0.887113
                  33                0.33             2.69096           -0.884666
                  34                0.34             2.68211           -0.882261
                  35                0.35             2.67329           -0.879899
                  36                0.36             2.66449           -0.877577
                  37                0.37             2.65572           -0.875294
                  38                0.38             2.64696            -0.87305
                  39                0.39             2.63823           -0.870843
                  40                 0.4             2.62952           -0.868672
                  41                0.41             2.62084           -0.866537
                  42                0.42             2.61217           -0.864435
                  43                0.43             2.60353           -0.862367
                  44                0.44              2.5949           -0.860332
                  45                0.45              2.5863           -0.858327
                  46                0.46             2.57772           -0.856353
                  47                0.47             2.56915           -0.854409
                  48                0.48             2.56061           -0.852494
                  49                0.49             2.55209           -0.850606
                  50                 0.5             2.54358           -0.848746
                  51                0.51             2.53509           -0.846913
                  52                0.52             2.52662           -0.845105
                  53                0.53             2.51817           -0.843322
                  54                0.54             2.50974           -0.841563
                  55                0.55             2.50132           -0.839828
                  56                0.56             2.49292           -0.838116
                  57                0.57             2.48454           -0.836426
                  58                0.58             2.47618           -0.834758
                  59                0.59             2.46783           -0.833111
                  60                 0.6              2.4595           -0.831484
                  61                0.61             2.45119           -0.829878
                  62                0.62             2.44289           -0.828291
                  63                0.63              2.4346           -0.826722
                  64                0.64             2.42634           -0.825172
                  65                0.65             2.41808            -0.82364
                  66                0.66             2.40985           -0.822125
                  67                0.67             2.40163           -0.820627
                  68                0.68             2.39342           -0.819145
                  69                0.69             2.38523           -0.817679
                  70                 0.7             2.37705           -0.816228
                  71                0.71             2.36889           -0.814793
                  72                0.72             2.36074           -0.813372
                  73                0.73             2.35261           -0.811965
                  74                0.74             2.34449           -0.810572
                  75                0.75             2.33638           -0.809193
                  76                0.76             2.32829           -0.807826
                  77                0.77             2.32021           -0.806473
                  78                0.78             2.31215           -0.805131
                  79                0.79              2.3041           -0.803802
                  80                 0.8             2.29606           -0.802484
                  81                0.81             2.28803           -0.801178
                  82                0.82             2.28002           -0.799882
                  83                0.83             2.27202           -0.798598
                  84                0.84             2.26404           -0.797323
                  85                0.85             2.25606           -0.796059
                  86                0.86              2.2481           -0.794805
                  87                0.87             2.24016           -0.793561
                  88                0.88             2.23222           -0.792325
                  89                0.89              2.2243           -0.791099
                  90                 0.9             2.21639           -0.789882
                  91                0.91             2.20849           -0.788673
                  92                0.92              2.2006           -0.787472
                  93                0.93             2.19273            -0.78628
                  94                0.94             2.18486           -0.785095
                  95                0.95             2.17701           -0.783918
                  96                0.96             2.16917           -0.782749
                  97                0.97             2.16135           -0.781587
                  98                0.98             2.15353           -0.780432
                  99                0.99             2.14573           -0.779284
                 100                   1             2.13793           -0.778142
                 101                1.01             2.13015           -0.777007
                 102                1.02             2.12238           -0.775878
                 103                1.03             2.11462           -0.774756
                 104                1.04             2.10687           -0.773639
                 105                1.05             2.09914           -0.772528
                 106                1.06             2.09141           -0.771423
                 107                1.07              2.0837           -0.770323
                 108                1.08               2.076           -0.769229
                 109                1.09              2.0683            -0.76814
                 110                 1.1             2.06062           -0.767056
                 111                1.11             2.05295           -0.765977
                 112                1.12             2.04529           -0.764902
                 113                1.13             2.03764           -0.763833
                 114                1.14                2.03           -0.762768
                 115                1.15             2.02238           -0.761707
                 116                1.16             2.01476            -0.76065
                 117                1.17             2.00715           -0.759598
                 118                1.18             1.99956            -0.75855
                 119                1.19             1.99197           -0.757505
                 120                 1.2              1.9844           -0.756465
                 121                1.21             1.97683           -0.755428
                 122                1.22             1.96928           -0.754395
                 123                1.23             1.96173           -0.753365
                 124                1.24              1.9542           -0.752339
                 125                1.25             1.94668           -0.751316
                 126                1.26             1.93916           -0.750297
                 127                1.27             1.93166            -0.74928
                 128                1.28             1.92417           -0.748267
                 129                1.29             1.91668           -0.747256
                 130                 1.3             1.90921           -0.746249
                 131                1.31             1.90175           -0.745244
                 132                1.32              1.8943           -0.744242
                 133                1.33             1.88685           -0.743243
                 134                1.34             1.87942           -0.742246
                 135                1.35               1.872           -0.741252
                 136                1.36             1.86459            -0.74026
                 137                1.37             1.85718           -0.739271
                 138                1.38             1.84979           -0.738284
                 139                1.39             1.84241             -0.7373
                 140                 1.4             1.83504           -0.736317
                 141                1.41             1.82767           -0.735337
                 142                1.42             1.82032           -0.734358
                 143                1.43             1.81298           -0.733382
                 144                1.44             1.80564           -0.732408
                 145                1.45             1.79832           -0.731436
                 146                1.46               1.791           -0.730465
                 147                1.47              1.7837           -0.729496
                 148                1.48              1.7764           -0.728529
                 149                1.49             1.76912           -0.727564
                 150                 1.5             1.76184           -0.726601
                 151                1.51             1.75458           -0.725639
                 152                1.52             1.74732           -0.724678
                 153                1.53             1.74007           -0.723719
                 154                1.54             1.73284           -0.722762
                 155                1.55             1.72561           -0.721806
                 156                1.56             1.71839           -0.720852
                 157                1.57             1.71118           -0.719898
                 158                1.58             1.70398           -0.718947
                 159                1.59             1.69679           -0.717996
                 160                 1.6             1.68961           -0.717047
                 161                1.61             1.68244           -0.716099
                 162                1.62             1.67528           -0.715152
                 163                1.63             1.66813           -0.714206
                 164                1.64             1.66099           -0.713261
                 165                1.65             1.65386           -0.712318
                 166                1.66             1.64673           -0.711375
                 167                1.67             1.63962           -0.710434
                 168                1.68             1.63252           -0.709494
                 169                1.69             1.62542           -0.708554
                 170                 1.7             1.61833           -0.707616
                 171                1.71             1.61126           -0.706678
                 172                1.72             1.60419           -0.705741
                 173                1.73             1.59713           -0.704805
                 174                1.74             1.59009            -0.70387
                 175                1.75             1.58305           -0.702936
                 176                1.76             1.57602           -0.702003
                 177                1.77               1.569            -0.70107
                 178                1.78             1.56199           -0.700138
                 179                1.79             1.55499           -0.699207
                 180                 1.8             1.54799           -0.698277
                 181                1.81             1.54101           -0.697347
                 182                1.82             1.53404           -0.696418
                 183                1.83             1.52707           -0.695489
                 184                1.84             1.52012           -0.694562
                 185                1.85             1.51317           -0.693634
                 186                1.86             1.50624           -0.692708
                 187                1.87             1.49931           -0.691782
                 188                1.88             1.49239           -0.690856
                 189                1.89             1.48548           -0.689931
                 190                 1.9             1.47858           -0.689007
                 191                1.91             1.47169           -0.688083
                 192                1.92             1.46481            -0.68716
                 193                1.93             1.45794           -0.686237
                 194                1.94             1.45108           -0.685315
                 195                1.95             1.44423           -0.684393
                 196                1.96             1.43738           -0.683471
                 197                1.97             1.43055            -0.68255
                 198                1.98             1.42372           -0.681629
                 199                1.99             1.41691           -0.680709
                 200                   2              1.4101           -0.679789
                 201                2.01              1.4033            -0.67887
                 202                2.02             1.39651           -0.677951
                 203                2.03             1.38973           -0.677032
                 204                2.04             1.38296           -0.676114
                 205                2.05              1.3762           -0.675196
                 206                2.06             1.36945           -0.674278
                 207                2.07             1.36271           -0.673361
                 208                2.08             1.35597           -0.672444
                 209                2.09             1.34925           -0.671527
                 210                 2.1             1.34253           -0.670611
                 211                2.11             1.33583           -0.669695
                 212                2.12             1.32913           -0.668779
                 213                2.13             1.32244           -0.667864
                 214                2.14             1.31576           -0.666948
                 215                2.15             1.30909           -0.666033
                 216                2.16             1.30243           -0.665119
                 217                2.17             1.29578           -0.664204
                 218                2.18             1.28914            -0.66329
                 219                2.19             1.28251           -0.662376
                 220                 2.2             1.27588           -0.661463
                 221                2.21             1.26927           -0.660549
                 222                2.22             1.26266           -0.659636
                 223                2.23             1.25607           -0.658723
                 224                2.24             1.24948            -0.65781
                 225                2.25              1.2429           -0.656898
                 226                2.26             1.23633           -0.655986
                 227                2.27             1.22977           -0.655073
                 228                2.28             1.22322           -0.654162
                 229                2.29             1.21668            -0.65325
                 230                 2.3             1.21015           -0.652338
                 231                2.31             1.20362           -0.651427
                 232                2.32             1.19711           -0.650516
                 233                2.33             1.19061           -0.649605
                 234                2.34             1.18411           -0.648694
                 235                2.35             1.17762           -0.647784
                 236                2.36             1.17114           -0.646874
                 237                2.37             1.16468           -0.645964
