            Interval              Radial            Vertical
                   0                   0             1.94491
                   0                   0             1.94491
                   1           0.0314108             1.94441
                   2           0.0627905             1.94293
                   3           0.0941083             1.94047
                   4            0.125333             1.93702
                   5            0.156434             1.93259
                   6            0.187381             1.92719
                   7            0.218143             1.92082
                   8             0.24869             1.91349
                   9            0.278991              1.9052
                  10            0.309017             1.89596
                  11            0.338738             1.88579
                  12            0.368125             1.87468
                  13            0.397148             1.86266
                  14            0.425779             1.84973
                  15             0.45399             1.83591
                  16            0.481754             1.82121
                  17            0.509041             1.80565
                  18            0.535827             1.78923
                  19            0.562083             1.77199
                  20            0.587785             1.75392
                  21            0.612907             1.73506
                  22            0.637424             1.71542
                  23            0.661312             1.69502
                  24            0.684547             1.67387
                  25            0.707107             1.65201
                  26            0.728969             1.62945
                  27            0.750111             1.60622
                  28            0.770513             1.58233
                  29            0.790155             1.55781
                  30            0.809017             1.53269
                  31            0.827081             1.50699
                  32            0.844328             1.48073
                  33            0.860742             1.45395
                  34            0.876307             1.42666
                  35            0.891007              1.3989
                  36            0.904827             1.37069
                  37            0.917755             1.34205
                  38            0.929776             1.31303
                  39            0.940881             1.28364
                  40            0.951057             1.25392
                  41            0.960294              1.2239
                  42            0.968583              1.1936
                  43            0.975917             1.16305
                  44            0.982287             1.13229
                  45            0.987688             1.10134
                  46            0.992115             1.07024
                  47            0.995562             1.03901
                  48            0.998027              1.0077
                  49            0.999507            0.976317
                  50                   1            0.944906
                  51            0.999507            0.913495
                  52            0.998027            0.882115
                  53            0.995562            0.850798
                  54            0.992115            0.819573
                  55            0.987688            0.788471
                  56            0.982287            0.757525
                  57            0.975917            0.726763
                  58            0.968583            0.696216
                  59            0.960294            0.665915
                  60            0.951057            0.635889
                  61            0.940881            0.606168
                  62            0.929776            0.576781
                  63            0.917755            0.547758
                  64            0.904827            0.519127
                  65            0.891007            0.490915
                  66            0.876307            0.463152
                  67            0.860742            0.435864
                  68            0.844328            0.409079
                  69            0.827081            0.382822
                  70            0.809017            0.357121
                  71            0.790155            0.331999
                  72            0.770513            0.307482
                  73            0.750111            0.283594
                  74            0.728969            0.260359
                  75            0.707107            0.237799
                  76            0.684547            0.215937
                  77            0.661312            0.194795
                  78            0.637424            0.174393
                  79            0.612907            0.154751
                  80            0.587785            0.135889
                  81            0.562083            0.117825
                  82            0.535827            0.100578
                  83            0.509041           0.0841638
                  84            0.481754           0.0685992
                  85             0.45399           0.0538993
                  86            0.425779           0.0400788
                  87            0.397148           0.0271512
                  88            0.368125           0.0151294
                  89            0.338738          0.00402508
                  90            0.309017         -0.00615067
                  91            0.278991          -0.0153878
                  92             0.24869          -0.0236773
                  93            0.218143          -0.0310109
                  94            0.187381          -0.0373814
                  95            0.156434          -0.0427825
                  96            0.125333          -0.0472089
                  97           0.0941083          -0.0506561
                  98           0.0627905          -0.0531209
                  99                   0          -0.0550942
