            Interval              Radial            Vertical
                   0                   0             2.92299
                   0                   0             2.92299
                   1           0.0314108              2.9225
                   2           0.0627905             2.92102
                   3           0.0941083             2.91855
                   4            0.125333              2.9151
                   5            0.156434             2.91068
                   6            0.187381             2.90528
                   7            0.218143             2.89891
                   8             0.24869             2.89157
                   9            0.278991             2.88328
                  10            0.309017             2.87405
                  11            0.338738             2.86387
                  12            0.368125             2.85276
                  13            0.397148             2.84074
                  14            0.425779             2.82782
                  15             0.45399               2.814
                  16            0.481754              2.7993
                  17            0.509041             2.78373
                  18            0.535827             2.76732
                  19            0.562083             2.75007
                  20            0.587785             2.73201
                  21            0.612907             2.71314
                  22            0.637424              2.6935
                  23            0.661312              2.6731
                  24            0.684547             2.65196
                  25            0.707107              2.6301
                  26            0.728969             2.60754
                  27            0.750111              2.5843
                  28            0.770513             2.56041
                  29            0.790155              2.5359
                  30            0.809017             2.51077
                  31            0.827081             2.48507
                  32            0.844328             2.45882
                  33            0.860742             2.43203
                  34            0.876307             2.40474
                  35            0.891007             2.37698
                  36            0.904827             2.34877
                  37            0.917755             2.32014
                  38            0.929776             2.29111
                  39            0.940881             2.26173
                  40            0.951057             2.23201
                  41            0.960294             2.20198
                  42            0.968583             2.17168
                  43            0.975917             2.14113
                  44            0.982287             2.11037
                  45            0.987688             2.07942
                  46            0.992115             2.04832
                  47            0.995562              2.0171
                  48            0.998027             1.98578
                  49            0.999507              1.9544
                  50                   1             1.92299
                  51            0.999507             1.89158
                  52            0.998027              1.8602
                  53            0.995562             1.82888
                  54            0.992115             1.79766
                  55            0.987688             1.76655
                  56            0.982287             1.73561
                  57            0.975917             1.70485
                  58            0.968583              1.6743
                  59            0.960294               1.644
                  60            0.951057             1.61397
                  61            0.940881             1.58425
                  62            0.929776             1.55486
                  63            0.917755             1.52584
                  64            0.904827             1.49721
                  65            0.891007               1.469
                  66            0.876307             1.44123
                  67            0.860742             1.41395
                  68            0.844328             1.38716
                  69            0.827081             1.36091
                  70            0.809017              1.3352
                  71            0.790155             1.31008
                  72            0.770513             1.28556
                  73            0.750111             1.26168
                  74            0.728969             1.23844
                  75            0.707107             1.21588
                  76            0.684547             1.19402
                  77            0.661312             1.17288
                  78            0.637424             1.15248
                  79            0.612907             1.13283
                  80            0.587785             1.11397
                  81            0.562083             1.09591
                  82            0.535827             1.07866
                  83            0.509041             1.06225
                  84            0.481754             1.04668
                  85             0.45399             1.03198
                  86            0.425779             1.01816
                  87            0.397148             1.00523
                  88            0.368125            0.993212
                  89            0.338738            0.982108
                  90            0.309017            0.971932
                  91            0.278991            0.962695
                  92             0.24869            0.954405
                  93            0.218143            0.947072
                  94            0.187381            0.940701
                  95            0.156434              0.9353
                  96            0.125333            0.930874
                  97           0.0941083            0.927427
                  98           0.0627905            0.924962
                  99                   0            0.922988
