            Interval              Radial            Vertical
                   0                   0            -3.37093
                   0                   0            -3.37093
                   1           0.0314108            -3.37143
                   2           0.0627905            -3.37291
                   3           0.0941083            -3.37537
                   4            0.125333            -3.37882
                   5            0.156434            -3.38324
                   6            0.187381            -3.38865
                   7            0.218143            -3.39502
                   8             0.24869            -3.40235
                   9            0.278991            -3.41064
                  10            0.309017            -3.41988
                  11            0.338738            -3.43005
                  12            0.368125            -3.44116
                  13            0.397148            -3.45318
                  14            0.425779            -3.46611
                  15             0.45399            -3.47993
                  16            0.481754            -3.49463
                  17            0.509041            -3.51019
                  18            0.535827            -3.52661
                  19            0.562083            -3.54385
                  20            0.587785            -3.56192
                  21            0.612907            -3.58078
                  22            0.637424            -3.60042
                  23            0.661312            -3.62082
                  24            0.684547            -3.64196
                  25            0.707107            -3.66383
                  26            0.728969            -3.68639
                  27            0.750111            -3.70962
                  28            0.770513            -3.73351
                  29            0.790155            -3.75803
                  30            0.809017            -3.78315
                  31            0.827081            -3.80885
                  32            0.844328            -3.83511
                  33            0.860742            -3.86189
                  34            0.876307            -3.88918
                  35            0.891007            -3.91694
                  36            0.904827            -3.94515
                  37            0.917755            -3.97379
                  38            0.929776            -4.00281
                  39            0.940881             -4.0322
                  40            0.951057            -4.06192
                  41            0.960294            -4.09194
                  42            0.968583            -4.12224
                  43            0.975917            -4.15279
                  44            0.982287            -4.18355
                  45            0.987688             -4.2145
                  46            0.992115             -4.2456
                  47            0.995562            -4.27682
                  48            0.998027            -4.30814
                  49            0.999507            -4.33952
                  50                   1            -4.37093
                  51            0.999507            -4.40234
                  52            0.998027            -4.43372
                  53            0.995562            -4.46504
                  54            0.992115            -4.49627
                  55            0.987688            -4.52737
                  56            0.982287            -4.55831
                  57            0.975917            -4.58908
                  58            0.968583            -4.61962
                  59            0.960294            -4.64992
                  60            0.951057            -4.67995
                  61            0.940881            -4.70967
                  62            0.929776            -4.73906
                  63            0.917755            -4.76808
                  64            0.904827            -4.79671
                  65            0.891007            -4.82492
                  66            0.876307            -4.85269
                  67            0.860742            -4.87997
                  68            0.844328            -4.90676
                  69            0.827081            -4.93302
                  70            0.809017            -4.95872
                  71            0.790155            -4.98384
                  72            0.770513            -5.00836
                  73            0.750111            -5.03225
                  74            0.728969            -5.05548
                  75            0.707107            -5.07804
                  76            0.684547             -5.0999
                  77            0.661312            -5.12104
                  78            0.637424            -5.14145
                  79            0.612907            -5.16109
                  80            0.587785            -5.17995
                  81            0.562083            -5.19801
                  82            0.535827            -5.21526
                  83            0.509041            -5.23168
                  84            0.481754            -5.24724
                  85             0.45399            -5.26194
                  86            0.425779            -5.27576
                  87            0.397148            -5.28869
                  88            0.368125            -5.30071
                  89            0.338738            -5.31181
                  90            0.309017            -5.32199
                  91            0.278991            -5.33123
                  92             0.24869            -5.33952
                  93            0.218143            -5.34685
                  94            0.187381            -5.35322
                  95            0.156434            -5.35862
                  96            0.125333            -5.36305
                  97           0.0941083             -5.3665
                  98           0.0627905            -5.36896
                  99                   0            -5.37093
