            IntervalRadial            Vertical          Radial_vel        Vertical_vel
                   0                   0            -2.54153
                   1            0.156205            -2.53587
                   2            0.311598            -2.51899
                   3            0.465406            -2.49115
                   4            0.616931            -2.45278
                   5            0.765586            -2.40447
                   6             0.91093            -2.34696
                   7             1.05269            -2.28112
                   8              1.1908            -2.20793
                   9              1.3254            -2.12846
                  10             1.45685            -2.04389
                  11             1.58573            -1.95544
                  12             1.71278            -1.86439
                  13             1.83891            -1.77207
                  14             1.96507            -1.67979
                  15             2.09218            -1.58882
                  16             2.22105            -1.50037
                  17             2.35228            -1.41545
                  18             2.48623            -1.33489
                  19             2.62301            -1.25924
                  20             2.76254            -1.18879
                  21             2.90461            -1.12362
                  22             3.04893            -1.06358
                  23             3.19519            -1.00844
                  24             3.34308           -0.957845
                  25             3.49234           -0.911443
                  26             3.64274           -0.868857
                  27             3.79407           -0.829725
                  28             3.94617           -0.793709
                  29             4.09891           -0.760499
                  30             4.25217           -0.729815
                  31             4.40588           -0.701404
                  32             4.55994           -0.675043
                  33             4.71432           -0.650531
                  34             4.86895           -0.627691
                  35             5.02379           -0.606367
                  36             5.17882           -0.586417
                  37             5.33401           -0.567718
                  38             5.48932            -0.55016
                  39             5.64476           -0.533644
                  40             5.80029           -0.518081
                  41              5.9559           -0.503395
                  42             6.11159           -0.489513
                  43             6.26735           -0.476373
                  44             6.42316           -0.463918
                  45             6.57902           -0.452096
                  46             6.73492            -0.44086
                  47             6.89086           -0.430169
                  48             7.04684           -0.419985
                  49             7.20284           -0.410272
                  50             7.35887           -0.400998
                  51             7.51493           -0.392136
                  52             7.67101           -0.383658
                  53              7.8271           -0.375539
                  54             7.98322           -0.367759
                  55             8.13935           -0.360296
                  56             8.29549           -0.353131
                  57             8.45164           -0.346247
                  58             8.60781           -0.339627
                  59             8.76399           -0.333258
                  60             8.92018           -0.327125
                  61             9.07637           -0.321215
                  62             9.23258           -0.315517
                  63             9.38879           -0.310019
                  64               9.545           -0.304711
                  65             9.70123           -0.299584
                  66             9.85745           -0.294628
                  67             10.0137           -0.289835
                  68             10.1699           -0.285198
                  69             10.3262           -0.280708
                  70             10.4824            -0.27636
                  71             10.6387           -0.272146
                  72             10.7949           -0.268061
                  73             10.9512           -0.264099
                  74             11.1074           -0.260254
                  75             11.2637           -0.256522
                  76               11.42           -0.252897
                  77             11.5762           -0.249376
                  78             11.7325           -0.245954
                  79             11.8888           -0.242627
                  80              12.045           -0.239391
                  81             12.2013           -0.236242
                  82             12.3576           -0.233178
                  83             12.5139           -0.230195
                  84             12.6702            -0.22729
                  85             12.8264           -0.224461
                  86             12.9827           -0.221704
                  87              13.139           -0.219016
                  88             13.2953           -0.216397
                  89             13.4516           -0.213842
                  90             13.6079           -0.211351
                  91             13.7642           -0.208921
                  92             13.9204            -0.20655
                  93             14.0767           -0.204237
                  94              14.233            -0.20198
                  95             14.3893           -0.199778
                  96             14.5456            -0.19763
                  97             14.7019           -0.195536
                  98             14.8582           -0.193498
                  99             15.0145           -0.191519
