            Interval              Radial            Vertical
                   0                   0             2.52944
                   0                   0             2.52944
                   1           0.0314108             2.52894
                   2           0.0627905             2.52746
                   3           0.0941083               2.525
                   4            0.125333             2.52155
                   5            0.156434             2.51713
                   6            0.187381             2.51173
                   7            0.218143             2.50535
                   8             0.24869             2.49802
                   9            0.278991             2.48973
                  10            0.309017             2.48049
                  11            0.338738             2.47032
                  12            0.368125             2.45921
                  13            0.397148             2.44719
                  14            0.425779             2.43427
                  15             0.45399             2.42044
                  16            0.481754             2.40574
                  17            0.509041             2.39018
                  18            0.535827             2.37377
                  19            0.562083             2.35652
                  20            0.587785             2.33845
                  21            0.612907             2.31959
                  22            0.637424             2.29995
                  23            0.661312             2.27955
                  24            0.684547             2.25841
                  25            0.707107             2.23654
                  26            0.728969             2.21399
                  27            0.750111             2.19075
                  28            0.770513             2.16686
                  29            0.790155             2.14235
                  30            0.809017             2.11722
                  31            0.827081             2.09152
                  32            0.844328             2.06526
                  33            0.860742             2.03848
                  34            0.876307             2.01119
                  35            0.891007             1.98343
                  36            0.904827             1.95522
                  37            0.917755             1.92659
                  38            0.929776             1.89756
                  39            0.940881             1.86818
                  40            0.951057             1.83845
                  41            0.960294             1.80843
                  42            0.968583             1.77813
                  43            0.975917             1.74758
                  44            0.982287             1.71682
                  45            0.987688             1.68587
                  46            0.992115             1.65477
                  47            0.995562             1.62355
                  48            0.998027             1.59223
                  49            0.999507             1.56085
                  50                   1             1.52944
                  51            0.999507             1.49803
                  52            0.998027             1.46665
                  53            0.995562             1.43533
                  54            0.992115              1.4041
                  55            0.987688               1.373
                  56            0.982287             1.34206
                  57            0.975917             1.31129
                  58            0.968583             1.28075
                  59            0.960294             1.25045
                  60            0.951057             1.22042
                  61            0.940881              1.1907
                  62            0.929776             1.16131
                  63            0.917755             1.13229
                  64            0.904827             1.10366
                  65            0.891007             1.07545
                  66            0.876307             1.04768
                  67            0.860742              1.0204
                  68            0.844328            0.993611
                  69            0.827081            0.967355
                  70            0.809017            0.941653
                  71            0.790155            0.916531
                  72            0.770513            0.892014
                  73            0.750111            0.868126
                  74            0.728969            0.844891
                  75            0.707107            0.822331
                  76            0.684547            0.800469
                  77            0.661312            0.779327
                  78            0.637424            0.758925
                  79            0.612907            0.739283
                  80            0.587785            0.720421
                  81            0.562083            0.702357
                  82            0.535827             0.68511
                  83            0.509041            0.668696
                  84            0.481754            0.653131
                  85             0.45399            0.638431
                  86            0.425779            0.624611
                  87            0.397148            0.611683
                  88            0.368125            0.599661
                  89            0.338738            0.588557
                  90            0.309017            0.578381
                  91            0.278991            0.569144
                  92             0.24869            0.560855
                  93            0.218143            0.553521
                  94            0.187381            0.547151
                  95            0.156434             0.54175
                  96            0.125333            0.537323
                  97           0.0941083            0.533876
                  98           0.0627905            0.531411
                  99                   0            0.529438
