            Interval              Radial            Vertical
                   0                   0             3.51209
                   0                   0             3.51209
                   1           0.0314108             3.51159
                   2           0.0627905             3.51011
                   3           0.0941083             3.50765
                   4            0.125333              3.5042
                   5            0.156434             3.49977
                   6            0.187381             3.49437
                   7            0.218143               3.488
                   8             0.24869             3.48067
                   9            0.278991             3.47238
                  10            0.309017             3.46314
                  11            0.338738             3.45297
                  12            0.368125             3.44186
                  13            0.397148             3.42984
                  14            0.425779             3.41691
                  15             0.45399             3.40309
                  16            0.481754             3.38839
                  17            0.509041             3.37283
                  18            0.535827             3.35641
                  19            0.562083             3.33917
                  20            0.587785              3.3211
                  21            0.612907             3.30224
                  22            0.637424              3.2826
                  23            0.661312              3.2622
                  24            0.684547             3.24105
                  25            0.707107             3.21919
                  26            0.728969             3.19663
                  27            0.750111              3.1734
                  28            0.770513             3.14951
                  29            0.790155             3.12499
                  30            0.809017             3.09987
                  31            0.827081             3.07417
                  32            0.844328             3.04791
                  33            0.860742             3.02113
                  34            0.876307             2.99384
                  35            0.891007             2.96608
                  36            0.904827             2.93787
                  37            0.917755             2.90923
                  38            0.929776             2.88021
                  39            0.940881             2.85082
                  40            0.951057              2.8211
                  41            0.960294             2.79108
                  42            0.968583             2.76078
                  43            0.975917             2.73023
                  44            0.982287             2.69947
                  45            0.987688             2.66852
                  46            0.992115             2.63742
                  47            0.995562             2.60619
                  48            0.998027             2.57488
                  49            0.999507              2.5435
                  50                   1             2.51209
                  51            0.999507             2.48068
                  52            0.998027              2.4493
                  53            0.995562             2.41798
                  54            0.992115             2.38675
                  55            0.987688             2.35565
                  56            0.982287              2.3247
                  57            0.975917             2.29394
                  58            0.968583              2.2634
                  59            0.960294             2.23309
                  60            0.951057             2.20307
                  61            0.940881             2.17335
                  62            0.929776             2.14396
                  63            0.917755             2.11494
                  64            0.904827             2.08631
                  65            0.891007              2.0581
                  66            0.876307             2.03033
                  67            0.860742             2.00304
                  68            0.844328             1.97626
                  69            0.827081                1.95
                  70            0.809017              1.9243
                  71            0.790155             1.89918
                  72            0.770513             1.87466
                  73            0.750111             1.85077
                  74            0.728969             1.82754
                  75            0.707107             1.80498
                  76            0.684547             1.78312
                  77            0.661312             1.76197
                  78            0.637424             1.74157
                  79            0.612907             1.72193
                  80            0.587785             1.70307
                  81            0.562083             1.68501
                  82            0.535827             1.66776
                  83            0.509041             1.65134
                  84            0.481754             1.63578
                  85             0.45399             1.62108
                  86            0.425779             1.60726
                  87            0.397148             1.59433
                  88            0.368125             1.58231
                  89            0.338738             1.57121
                  90            0.309017             1.56103
                  91            0.278991             1.55179
                  92             0.24869              1.5435
                  93            0.218143             1.53617
                  94            0.187381              1.5298
                  95            0.156434              1.5244
                  96            0.125333             1.51997
                  97           0.0941083             1.51652
                  98           0.0627905             1.51406
                  99                   0             1.51209
