           iteration                time              height            velocity
                   0                   0                   3           -0.642748
                   1               0.001             2.99936           -0.642676
                   2               0.002             2.99871           -0.642604
                   3               0.003             2.99807           -0.642532
                   4               0.004             2.99743           -0.642459
                   5               0.005             2.99679           -0.642387
                   6               0.006             2.99614           -0.642315
                   7               0.007              2.9955           -0.642243
                   8               0.008             2.99486            -0.64217
                   9               0.009             2.99422           -0.642098
                  10                0.01             2.99358           -0.642025
                  11               0.011             2.99293           -0.641953
                  12               0.012             2.99229           -0.641881
                  13               0.013             2.99165           -0.641808
                  14               0.014             2.99101           -0.641736
                  15               0.015             2.99037           -0.641663
                  16               0.016             2.98972           -0.641591
                  17               0.017             2.98908           -0.641518
                  18               0.018             2.98844           -0.641446
                  19               0.019              2.9878           -0.641373
                  20                0.02             2.98716             -0.6413
                  21               0.021             2.98652           -0.641228
                  22               0.022             2.98588           -0.641155
                  23               0.023             2.98524           -0.641082
                  24               0.024             2.98459            -0.64101
                  25               0.025             2.98395           -0.640937
                  26               0.026             2.98331           -0.640864
                  27               0.027             2.98267           -0.640792
                  28               0.028             2.98203           -0.640719
                  29               0.029             2.98139           -0.640646
                  30                0.03             2.98075           -0.640573
                  31               0.031             2.98011             -0.6405
                  32               0.032             2.97947           -0.640428
                  33               0.033             2.97883           -0.640355
                  34               0.034             2.97819           -0.640282
                  35               0.035             2.97755           -0.640209
                  36               0.036             2.97691           -0.640136
                  37               0.037             2.97627           -0.640063
                  38               0.038             2.97563            -0.63999
                  39               0.039             2.97499           -0.639917
                  40                0.04             2.97435           -0.639844
                  41               0.041             2.97371           -0.639771
                  42               0.042             2.97307           -0.639698
                  43               0.043             2.97243           -0.639625
                  44               0.044             2.97179           -0.639552
                  45               0.045             2.97115           -0.639479
                  46               0.046             2.97051           -0.639406
                  47               0.047             2.96987           -0.639332
                  48               0.048             2.96923           -0.639259
                  49               0.049             2.96859           -0.639186
                  50                0.05             2.96795           -0.639113
                  51               0.051             2.96731            -0.63904
                  52               0.052             2.96667           -0.638966
                  53               0.053             2.96603           -0.638893
                  54               0.054              2.9654            -0.63882
                  55               0.055             2.96476           -0.638747
                  56               0.056             2.96412           -0.638673
                  57               0.057             2.96348             -0.6386
                  58               0.058             2.96284           -0.638526
                  59               0.059              2.9622           -0.638453
                  60                0.06             2.96156            -0.63838
                  61               0.061             2.96093           -0.638306
                  62               0.062             2.96029           -0.638233
                  63               0.063             2.95965           -0.638159
                  64               0.064             2.95901           -0.638086
                  65               0.065             2.95837           -0.638012
                  66               0.066             2.95773           -0.637939
                  67               0.067              2.9571           -0.637865
                  68               0.068             2.95646           -0.637792
                  69               0.069             2.95582           -0.637718
                  70                0.07             2.95518           -0.637644
                  71               0.071             2.95455           -0.637571
                  72               0.072             2.95391           -0.637497
                  73               0.073             2.95327           -0.637423
                  74               0.074             2.95263            -0.63735
                  75               0.075               2.952           -0.637276
                  76               0.076             2.95136           -0.637202
                  77               0.077             2.95072           -0.637128
                  78               0.078             2.95008           -0.637055
                  79               0.079             2.94945           -0.636981
                  80                0.08             2.94881           -0.636907
                  81               0.081             2.94817           -0.636833
                  82               0.082             2.94754           -0.636759
                  83               0.083              2.9469           -0.636685
                  84               0.084             2.94626           -0.636612
                  85               0.085             2.94563           -0.636538
                  86               0.086             2.94499           -0.636464
                  87               0.087             2.94435            -0.63639
                  88               0.088             2.94372           -0.636316
                  89               0.089             2.94308           -0.636242
                  90                0.09             2.94244           -0.636168
                  91               0.091             2.94181           -0.636094
                  92               0.092             2.94117            -0.63602
                  93               0.093             2.94054           -0.635945
                  94               0.094              2.9399           -0.635871
                  95               0.095             2.93926           -0.635797
                  96               0.096             2.93863           -0.635723
                  97               0.097             2.93799           -0.635649
                  98               0.098             2.93736           -0.635575
                  99               0.099             2.93672             -0.6355
                 100                 0.1             2.93609           -0.635426
                 101               0.101             2.93545           -0.635352
                 102               0.102             2.93482           -0.635278
                 103               0.103             2.93418           -0.635203
                 104               0.104             2.93354           -0.635129
                 105               0.105             2.93291           -0.635055
                 106               0.106             2.93227            -0.63498
                 107               0.107             2.93164           -0.634906
                 108               0.108               2.931           -0.634832
                 109               0.109             2.93037           -0.634757
                 110                0.11             2.92973           -0.634683
                 111               0.111              2.9291           -0.634608
                 112               0.112             2.92847           -0.634534
                 113               0.113             2.92783           -0.634459
                 114               0.114              2.9272           -0.634385
                 115               0.115             2.92656            -0.63431
                 116               0.116             2.92593           -0.634236
                 117               0.117             2.92529           -0.634161
                 118               0.118             2.92466           -0.634086
                 119               0.119             2.92403           -0.634012
                 120                0.12             2.92339           -0.633937
                 121               0.121             2.92276           -0.633862
                 122               0.122             2.92212           -0.633788
                 123               0.123             2.92149           -0.633713
                 124               0.124             2.92086           -0.633638
                 125               0.125             2.92022           -0.633564
                 126               0.126             2.91959           -0.633489
                 127               0.127             2.91896           -0.633414
                 128               0.128             2.91832           -0.633339
                 129               0.129             2.91769           -0.633264
                 130                0.13             2.91706            -0.63319
                 131               0.131             2.91642           -0.633115
                 132               0.132             2.91579            -0.63304
                 133               0.133             2.91516           -0.632965
                 134               0.134             2.91452            -0.63289
                 135               0.135             2.91389           -0.632815
                 136               0.136             2.91326            -0.63274
                 137               0.137             2.91262           -0.632665
                 138               0.138             2.91199            -0.63259
                 139               0.139             2.91136           -0.632515
                 140                0.14             2.91073            -0.63244
                 141               0.141             2.91009           -0.632365
                 142               0.142             2.90946            -0.63229
                 143               0.143             2.90883           -0.632214
                 144               0.144              2.9082           -0.632139
                 145               0.145             2.90757           -0.632064
                 146               0.146             2.90693           -0.631989
                 147               0.147              2.9063           -0.631914
                 148               0.148             2.90567           -0.631839
                 149               0.149             2.90504           -0.631763
                 150                0.15             2.90441           -0.631688
                 151               0.151             2.90377           -0.631613
                 152               0.152             2.90314           -0.631537
                 153               0.153             2.90251           -0.631462
                 154               0.154             2.90188           -0.631387
                 155               0.155             2.90125           -0.631311
                 156               0.156             2.90062           -0.631236
                 157               0.157             2.89999            -0.63116
                 158               0.158             2.89935           -0.631085
                 159               0.159             2.89872            -0.63101
                 160                0.16             2.89809           -0.630934
                 161               0.161             2.89746           -0.630859
                 162               0.162             2.89683           -0.630783
                 163               0.163              2.8962           -0.630707
                 164               0.164             2.89557           -0.630632
                 165               0.165             2.89494           -0.630556
                 166               0.166             2.89431           -0.630481
                 167               0.167             2.89368           -0.630405
                 168               0.168             2.89305           -0.630329
                 169               0.169             2.89242           -0.630254
                 170                0.17             2.89179           -0.630178
                 171               0.171             2.89116           -0.630102
                 172               0.172             2.89053           -0.630027
                 173               0.173              2.8899           -0.629951
                 174               0.174             2.88927           -0.629875
                 175               0.175             2.88864           -0.629799
                 176               0.176             2.88801           -0.629723
                 177               0.177             2.88738           -0.629648
                 178               0.178             2.88675           -0.629572
                 179               0.179             2.88612           -0.629496
                 180                0.18             2.88549            -0.62942
                 181               0.181             2.88486           -0.629344
                 182               0.182             2.88423           -0.629268
                 183               0.183              2.8836           -0.629192
                 184               0.184             2.88297           -0.629116
                 185               0.185             2.88234            -0.62904
                 186               0.186             2.88171           -0.628964
                 187               0.187             2.88108           -0.628888
                 188               0.188             2.88045           -0.628812
                 189               0.189             2.87983           -0.628736
                 190                0.19              2.8792            -0.62866
                 191               0.191             2.87857           -0.628584
                 192               0.192             2.87794           -0.628508
                 193               0.193             2.87731           -0.628431
                 194               0.194             2.87668           -0.628355
                 195               0.195             2.87605           -0.628279
                 196               0.196             2.87543           -0.628203
                 197               0.197              2.8748           -0.628126
                 198               0.198             2.87417            -0.62805
                 199               0.199             2.87354           -0.627974
                 200                 0.2             2.87291           -0.627897
                 201               0.201             2.87229           -0.627821
                 202               0.202             2.87166           -0.627745
                 203               0.203             2.87103           -0.627668
                 204               0.204              2.8704           -0.627592
                 205               0.205             2.86978           -0.627516
                 206               0.206             2.86915           -0.627439
                 207               0.207             2.86852           -0.627363
