            Interval              Radial            Vertical
                   0                   0            0.944786
                   0                   0            0.944786
                   1           0.0314108            0.944293
                   2           0.0627905            0.942813
                   3           0.0941083            0.940348
                   4            0.125333            0.936901
                   5            0.156434            0.932475
                   6            0.187381            0.927074
                   7            0.218143            0.920703
                   8             0.24869             0.91337
                   9            0.278991             0.90508
                  10            0.309017            0.895843
                  11            0.338738            0.885667
                  12            0.368125            0.874563
                  13            0.397148            0.862541
                  14            0.425779            0.849613
                  15             0.45399            0.835793
                  16            0.481754            0.821093
                  17            0.509041            0.805528
                  18            0.535827            0.789114
                  19            0.562083            0.771867
                  20            0.587785            0.753803
                  21            0.612907            0.734941
                  22            0.637424              0.7153
                  23            0.661312            0.694897
                  24            0.684547            0.673755
                  25            0.707107            0.651893
                  26            0.728969            0.629334
                  27            0.750111            0.606098
                  28            0.770513             0.58221
                  29            0.790155            0.557693
                  30            0.809017            0.532572
                  31            0.827081             0.50687
                  32            0.844328            0.480613
                  33            0.860742            0.453828
                  34            0.876307             0.42654
                  35            0.891007            0.398777
                  36            0.904827            0.370566
                  37            0.917755            0.341934
                  38            0.929776            0.312911
                  39            0.940881            0.283524
                  40            0.951057            0.253803
                  41            0.960294            0.223778
                  42            0.968583            0.193476
                  43            0.975917             0.16293
                  44            0.982287            0.132168
                  45            0.987688            0.101221
                  46            0.992115           0.0701197
                  47            0.995562           0.0388947
                  48            0.998027          0.00757695
                  49            0.999507          -0.0238028
                  50                   1          -0.0552136
                  51            0.999507          -0.0866243
                  52            0.998027           -0.118004
                  53            0.995562           -0.149322
                  54            0.992115           -0.180547
                  55            0.987688           -0.211648
                  56            0.982287           -0.242595
                  57            0.975917           -0.273357
                  58            0.968583           -0.303903
                  59            0.960294           -0.334205
                  60            0.951057           -0.364231
                  61            0.940881           -0.393951
                  62            0.929776           -0.423338
                  63            0.917755           -0.452361
                  64            0.904827           -0.480993
                  65            0.891007           -0.509204
                  66            0.876307           -0.536967
                  67            0.860742           -0.564255
                  68            0.844328            -0.59104
                  69            0.827081           -0.617297
                  70            0.809017           -0.642999
                  71            0.790155           -0.668121
                  72            0.770513           -0.692638
                  73            0.750111           -0.716525
                  74            0.728969           -0.739761
                  75            0.707107            -0.76232
                  76            0.684547           -0.784182
                  77            0.661312           -0.805325
                  78            0.637424           -0.825727
                  79            0.612907           -0.845369
                  80            0.587785           -0.864231
                  81            0.562083           -0.882294
                  82            0.535827           -0.899541
                  83            0.509041           -0.915956
                  84            0.481754            -0.93152
                  85             0.45399            -0.94622
                  86            0.425779           -0.960041
                  87            0.397148           -0.972968
                  88            0.368125            -0.98499
                  89            0.338738           -0.996094
                  90            0.309017            -1.00627
                  91            0.278991            -1.01551
                  92             0.24869             -1.0238
                  93            0.218143            -1.03113
                  94            0.187381             -1.0375
                  95            0.156434             -1.0429
                  96            0.125333            -1.04733
                  97           0.0941083            -1.05078
                  98           0.0627905            -1.05324
                  99                   0            -1.05521
