            Interval              Radial            Vertical
                   0                   0             1.46556
                   0                   0             1.46556
                   1           0.0314108             1.46507
                   2           0.0627905             1.46359
                   3           0.0941083             1.46112
                   4            0.125333             1.45768
                   5            0.156434             1.45325
                   6            0.187381             1.44785
                   7            0.218143             1.44148
                   8             0.24869             1.43415
                   9            0.278991             1.42586
                  10            0.309017             1.41662
                  11            0.338738             1.40644
                  12            0.368125             1.39534
                  13            0.397148             1.38332
                  14            0.425779             1.37039
                  15             0.45399             1.35657
                  16            0.481754             1.34187
                  17            0.509041              1.3263
                  18            0.535827             1.30989
                  19            0.562083             1.29264
                  20            0.587785             1.27458
                  21            0.612907             1.25572
                  22            0.637424             1.23608
                  23            0.661312             1.21567
                  24            0.684547             1.19453
                  25            0.707107             1.17267
                  26            0.728969             1.15011
                  27            0.750111             1.12687
                  28            0.770513             1.10299
                  29            0.790155             1.07847
                  30            0.809017             1.05335
                  31            0.827081             1.02765
                  32            0.844328             1.00139
                  33            0.860742            0.974604
                  34            0.876307            0.947316
                  35            0.891007            0.919553
                  36            0.904827            0.891341
                  37            0.917755             0.86271
                  38            0.929776            0.833687
                  39            0.940881              0.8043
                  40            0.951057            0.774579
                  41            0.960294            0.744553
                  42            0.968583            0.714252
                  43            0.975917            0.683705
                  44            0.982287            0.652943
                  45            0.987688            0.621997
                  46            0.992115            0.590895
                  47            0.995562             0.55967
                  48            0.998027            0.528353
                  49            0.999507            0.496973
                  50                   1            0.465562
                  51            0.999507            0.434151
                  52            0.998027            0.402772
                  53            0.995562            0.371454
                  54            0.992115            0.340229
                  55            0.987688            0.309128
                  56            0.982287            0.278181
                  57            0.975917            0.247419
                  58            0.968583            0.216872
                  59            0.960294            0.186571
                  60            0.951057            0.156545
                  61            0.940881            0.126824
                  62            0.929776           0.0974376
                  63            0.917755           0.0684143
                  64            0.904827           0.0397829
                  65            0.891007           0.0115717
                  66            0.876307          -0.0161915
                  67            0.860742          -0.0434792
                  68            0.844328          -0.0702646
                  69            0.827081          -0.0965212
                  70            0.809017           -0.122223
                  71            0.790155           -0.147345
                  72            0.770513           -0.171862
                  73            0.750111            -0.19575
                  74            0.728969           -0.218985
                  75            0.707107           -0.241545
                  76            0.684547           -0.263406
                  77            0.661312           -0.284549
                  78            0.637424           -0.304951
                  79            0.612907           -0.324593
                  80            0.587785           -0.343455
                  81            0.562083           -0.361518
                  82            0.535827           -0.378766
                  83            0.509041            -0.39518
                  84            0.481754           -0.410744
                  85             0.45399           -0.425444
                  86            0.425779           -0.439265
                  87            0.397148           -0.452192
                  88            0.368125           -0.464214
                  89            0.338738           -0.475319
                  90            0.309017           -0.485494
                  91            0.278991           -0.494732
                  92             0.24869           -0.503021
                  93            0.218143           -0.510355
                  94            0.187381           -0.516725
                  95            0.156434           -0.522126
                  96            0.125333           -0.526553
                  97           0.0941083               -0.53
                  98           0.0627905           -0.532465
                  99                   0           -0.534438
