           iteration                time              height            velocity
                   0                   0                   3            -1.28572
                   1                0.01             2.98714            -1.25934
                   2                0.02             2.97455            -1.23489
                   3                0.03              2.9622            -1.21219
                   4                0.04             2.95008             -1.1911
                   5                0.05             2.93817            -1.17148
                   6                0.06             2.92645            -1.15321
                   7                0.07             2.91492            -1.13618
                   8                0.08             2.90356            -1.12027
                   9                0.09             2.89236             -1.1054
                  10                 0.1              2.8813            -1.09148
                  11                0.11             2.87039            -1.07844
                  12                0.12              2.8596            -1.06619
                  13                0.13             2.84894            -1.05468
                  14                0.14             2.83839            -1.04385
                  15                0.15             2.82796            -1.03364
                  16                0.16             2.81762              -1.024
                  17                0.17             2.80738            -1.01488
                  18                0.18             2.79723            -1.00626
                  19                0.19             2.78717           -0.998075
                  20                 0.2             2.77719           -0.990307
                  21                0.21             2.76728            -0.98292
                  22                0.22             2.75745           -0.975885
                  23                0.23              2.7477           -0.969175
                  24                0.24               2.738           -0.962767
                  25                0.25             2.72838           -0.956638
                  26                0.26             2.71881           -0.950769
                  27                0.27              2.7093            -0.94514
                  28                0.28             2.69985           -0.939734
                  29                0.29             2.69045           -0.934537
                  30                 0.3             2.68111           -0.929533
                  31                0.31             2.67181            -0.92471
                  32                0.32             2.66257           -0.920055
                  33                0.33             2.65337           -0.915558
                  34                0.34             2.64421           -0.911208
                  35                0.35              2.6351           -0.906996
                  36                0.36             2.62603           -0.902913
                  37                0.37               2.617           -0.898952
                  38                0.38             2.60801           -0.895106
                  39                0.39             2.59906           -0.891367
                  40                 0.4             2.59014           -0.887729
                  41                0.41             2.58127           -0.884187
                  42                0.42             2.57243           -0.880735
                  43                0.43             2.56362           -0.877368
                  44                0.44             2.55484           -0.874083
                  45                0.45              2.5461           -0.870875
                  46                0.46             2.53739           -0.867739
                  47                0.47             2.52872           -0.864672
                  48                0.48             2.52007           -0.861672
                  49                0.49             2.51145           -0.858734
                  50                 0.5             2.50287           -0.855857
                  51                0.51             2.49431           -0.853036
                  52                0.52             2.48578           -0.850271
                  53                0.53             2.47727           -0.847557
                  54                0.54              2.4688           -0.844894
                  55                0.55             2.46035           -0.842279
                  56                0.56             2.45193            -0.83971
                  57                0.57             2.44353           -0.837186
                  58                0.58             2.43516           -0.834704
                  59                0.59             2.42681           -0.832263
                  60                 0.6             2.41849           -0.829862
                  61                0.61             2.41019           -0.827498
                  62                0.62             2.40192           -0.825172
                  63                0.63             2.39366           -0.822881
                  64                0.64             2.38543           -0.820624
                  65                0.65             2.37723             -0.8184
                  66                0.66             2.36904           -0.816208
                  67                0.67             2.36088           -0.814048
                  68                0.68             2.35274           -0.811917
                  69                0.69             2.34462           -0.809815
                  70                 0.7             2.33652           -0.807741
                  71                0.71             2.32845           -0.805695
                  72                0.72             2.32039           -0.803675
                  73                0.73             2.31235           -0.801681
                  74                0.74             2.30434           -0.799712
                  75                0.75             2.29634           -0.797767
                  76                0.76             2.28836           -0.795845
                  77                0.77              2.2804           -0.793946
                  78                0.78             2.27246            -0.79207
                  79                0.79             2.26454           -0.790215
                  80                 0.8             2.25664           -0.788381
                  81                0.81             2.24876           -0.786567
                  82                0.82             2.24089           -0.784774
                  83                0.83             2.23304           -0.782999
                  84                0.84             2.22521           -0.781243
                  85                0.85              2.2174           -0.779506
                  86                0.86             2.20961           -0.777786
                  87                0.87             2.20183           -0.776084
                  88                0.88             2.19407           -0.774398
                  89                0.89             2.18632           -0.772729
                  90                 0.9              2.1786           -0.771076
                  91                0.91             2.17089           -0.769439
                  92                0.92             2.16319           -0.767816
                  93                0.93             2.15551           -0.766209
                  94                0.94             2.14785           -0.764615
                  95                0.95             2.14021           -0.763036
                  96                0.96             2.13257            -0.76147
                  97                0.97             2.12496           -0.759918
                  98                0.98             2.11736           -0.758379
                  99                0.99             2.10978           -0.756852
                 100                   1             2.10221           -0.755337
                 101                1.01             2.09466           -0.753834
                 102                1.02             2.08712           -0.752343
                 103                1.03             2.07959           -0.750863
                 104                1.04             2.07208           -0.749395
                 105                1.05             2.06459           -0.747937
                 106                1.06             2.05711           -0.746489
                 107                1.07             2.04965           -0.745051
                 108                1.08              2.0422           -0.743624
                 109                1.09             2.03476           -0.742206
                 110                 1.1             2.02734           -0.740797
                 111                1.11             2.01993           -0.739398
                 112                1.12             2.01254           -0.738007
                 113                1.13             2.00516           -0.736625
                 114                1.14             1.99779           -0.735251
                 115                1.15             1.99044           -0.733886
                 116                1.16              1.9831           -0.732528
                 117                1.17             1.97577           -0.731178
                 118                1.18             1.96846           -0.729836
                 119                1.19             1.96116           -0.728501
                 120                 1.2             1.95388           -0.727173
                 121                1.21             1.94661           -0.725852
                 122                1.22             1.93935           -0.724537
                 123                1.23              1.9321           -0.723229
                 124                1.24             1.92487           -0.721927
                 125                1.25             1.91765           -0.720631
                 126                1.26             1.91044           -0.719341
                 127                1.27             1.90325           -0.718057
                 128                1.28             1.89607           -0.716779
                 129                1.29              1.8889           -0.715506
                 130                 1.3             1.88175           -0.714237
                 131                1.31              1.8746           -0.712975
                 132                1.32             1.86748           -0.711716
                 133                1.33             1.86036           -0.710463
                 134                1.34             1.85325           -0.709214
                 135                1.35             1.84616            -0.70797
                 136                1.36             1.83908            -0.70673
                 137                1.37             1.83201           -0.705494
                 138                1.38             1.82496           -0.704262
                 139                1.39             1.81792           -0.703034
                 140                 1.4             1.81089           -0.701809
                 141                1.41             1.80387           -0.700588
                 142                1.42             1.79686           -0.699371
                 143                1.43             1.78987           -0.698156
                 144                1.44             1.78289           -0.696945
                 145                1.45             1.77592           -0.695737
                 146                1.46             1.76896           -0.694532
                 147                1.47             1.76202            -0.69333
                 148                1.48             1.75508            -0.69213
                 149                1.49             1.74816           -0.690933
                 150                 1.5             1.74125           -0.689739
                 151                1.51             1.73435           -0.688547
                 152                1.52             1.72747           -0.687357
                 153                1.53             1.72059           -0.686169
                 154                1.54             1.71373           -0.684983
                 155                1.55             1.70688             -0.6838
                 156                1.56             1.70005           -0.682618
                 157                1.57             1.69322           -0.681437
                 158                1.58              1.6864           -0.680259
                 159                1.59              1.6796           -0.679082
                 160                 1.6             1.67281           -0.677906
                 161                1.61             1.66603           -0.676732
                 162                1.62             1.65926           -0.675559
                 163                1.63             1.65251           -0.674387
                 164                1.64             1.64577           -0.673216
                 165                1.65             1.63903           -0.672047
                 166                1.66             1.63231           -0.670878
                 167                1.67              1.6256            -0.66971
                 168                1.68             1.61891           -0.668543
                 169                1.69             1.61222           -0.667376
                 170                 1.7             1.60555           -0.666211
                 171                1.71             1.59889           -0.665045
                 172                1.72             1.59224            -0.66388
                 173                1.73              1.5856           -0.662716
                 174                1.74             1.57897           -0.661552
                 175                1.75             1.57235           -0.660388
                 176                1.76             1.56575           -0.659225
                 177                1.77             1.55916           -0.658061
                 178                1.78             1.55258           -0.656898
                 179                1.79             1.54601           -0.655734
                 180                 1.8             1.53945           -0.654571
                 181                1.81              1.5329           -0.653407
                 182                1.82             1.52637           -0.652243
                 183                1.83             1.51985           -0.651079
                 184                1.84             1.51334           -0.649915
                 185                1.85             1.50684            -0.64875
                 186                1.86             1.50035           -0.647585
                 187                1.87             1.49388            -0.64642
                 188                1.88             1.48741           -0.645254
                 189                1.89             1.48096           -0.644087
                 190                 1.9             1.47452            -0.64292
                 191                1.91             1.46809           -0.641752
                 192                1.92             1.46167           -0.640583
                 193                1.93             1.45526           -0.639413
                 194                1.94             1.44887           -0.638243
                 195                1.95             1.44249           -0.637072
                 196                1.96             1.43612             -0.6359
                 197                1.97             1.42976           -0.634727
                 198                1.98             1.42341           -0.633553
