            Interval              Radial            Vertical
                   0                   0             3.56411
                   0                   0             3.56411
                   1           0.0314108             3.56362
                   2           0.0627905             3.56214
                   3           0.0941083             3.55967
                   4            0.125333             3.55623
                   5            0.156434              3.5518
                   6            0.187381              3.5464
                   7            0.218143             3.54003
                   8             0.24869             3.53269
                   9            0.278991              3.5244
                  10            0.309017             3.51517
                  11            0.338738             3.50499
                  12            0.368125             3.49389
                  13            0.397148             3.48187
                  14            0.425779             3.46894
                  15             0.45399             3.45512
                  16            0.481754             3.44042
                  17            0.509041             3.42485
                  18            0.535827             3.40844
                  19            0.562083             3.39119
                  20            0.587785             3.37313
                  21            0.612907             3.35427
                  22            0.637424             3.33462
                  23            0.661312             3.31422
                  24            0.684547             3.29308
                  25            0.707107             3.27122
                  26            0.728969             3.24866
                  27            0.750111             3.22542
                  28            0.770513             3.20154
                  29            0.790155             3.17702
                  30            0.809017              3.1519
                  31            0.827081             3.12619
                  32            0.844328             3.09994
                  33            0.860742             3.07315
                  34            0.876307             3.04586
                  35            0.891007              3.0181
                  36            0.904827             2.98989
                  37            0.917755             2.96126
                  38            0.929776             2.93224
                  39            0.940881             2.90285
                  40            0.951057             2.87313
                  41            0.960294              2.8431
                  42            0.968583              2.8128
                  43            0.975917             2.78225
                  44            0.982287             2.75149
                  45            0.987688             2.72055
                  46            0.992115             2.68944
                  47            0.995562             2.65822
                  48            0.998027              2.6269
                  49            0.999507             2.59552
                  50                   1             2.56411
                  51            0.999507              2.5327
                  52            0.998027             2.50132
                  53            0.995562                2.47
                  54            0.992115             2.43878
                  55            0.987688             2.40768
                  56            0.982287             2.37673
                  57            0.975917             2.34597
                  58            0.968583             2.31542
                  59            0.960294             2.28512
                  60            0.951057             2.25509
                  61            0.940881             2.22537
                  62            0.929776             2.19599
                  63            0.917755             2.16696
                  64            0.904827             2.13833
                  65            0.891007             2.11012
                  66            0.876307             2.08236
                  67            0.860742             2.05507
                  68            0.844328             2.02828
                  69            0.827081             2.00203
                  70            0.809017             1.97633
                  71            0.790155              1.9512
                  72            0.770513             1.92669
                  73            0.750111              1.9028
                  74            0.728969             1.87956
                  75            0.707107               1.857
                  76            0.684547             1.83514
                  77            0.661312               1.814
                  78            0.637424              1.7936
                  79            0.612907             1.77396
                  80            0.587785             1.75509
                  81            0.562083             1.73703
                  82            0.535827             1.71978
                  83            0.509041             1.70337
                  84            0.481754              1.6878
                  85             0.45399              1.6731
                  86            0.425779             1.65928
                  87            0.397148             1.64636
                  88            0.368125             1.63433
                  89            0.338738             1.62323
                  90            0.309017             1.61305
                  91            0.278991             1.60382
                  92             0.24869             1.59553
                  93            0.218143             1.58819
                  94            0.187381             1.58182
                  95            0.156434             1.57642
                  96            0.125333               1.572
                  97           0.0941083             1.56855
                  98           0.0627905             1.56608
                  99                   0             1.56411
