           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1              0.0002              2.9998           -0.996639
                   2              0.0004              2.9996            -0.99558
                   3              0.0006              2.9994           -0.994525
                   4              0.0008              2.9992           -0.993477
                   5               0.001               2.999           -0.992433
                   6              0.0012             2.99881           -0.991396
                   7              0.0014             2.99861           -0.990363
                   8              0.0016             2.99841           -0.989336
                   9              0.0018             2.99821           -0.988314
                  10               0.002             2.99801           -0.987298
                  11              0.0022             2.99782           -0.986287
                  12              0.0024             2.99762            -0.98528
                  13              0.0026             2.99742            -0.98428
                  14              0.0028             2.99723           -0.983284
                  15               0.003             2.99703           -0.982293
                  16              0.0032             2.99683           -0.981307
                  17              0.0034             2.99664           -0.980327
                  18              0.0036             2.99644           -0.979351
                  19              0.0038             2.99624            -0.97838
                  20               0.004             2.99605           -0.977414
                  21              0.0042             2.99585           -0.976453
                  22              0.0044             2.99566           -0.975497
                  23              0.0046             2.99546           -0.974546
                  24              0.0048             2.99527           -0.973599
                  25               0.005             2.99507           -0.972657
                  26              0.0052             2.99488            -0.97172
                  27              0.0054             2.99468           -0.970787
                  28              0.0056             2.99449           -0.969859
                  29              0.0058              2.9943           -0.968936
                  30               0.006              2.9941           -0.968017
                  31              0.0062             2.99391           -0.967103
                  32              0.0064             2.99372           -0.966193
                  33              0.0066             2.99352           -0.965287
                  34              0.0068             2.99333           -0.964386
                  35               0.007             2.99314            -0.96349
                  36              0.0072             2.99294           -0.962598
                  37              0.0074             2.99275            -0.96171
                  38              0.0076             2.99256           -0.960826
                  39              0.0078             2.99237           -0.959947
                  40               0.008             2.99217           -0.959072
                  41              0.0082             2.99198           -0.958201
                  42              0.0084             2.99179           -0.957334
                  43              0.0086              2.9916           -0.956472
                  44              0.0088             2.99141           -0.955614
                  45               0.009             2.99122           -0.954759
                  46              0.0092             2.99103           -0.953909
                  47              0.0094             2.99084           -0.953063
                  48              0.0096             2.99064           -0.952221
                  49              0.0098             2.99045           -0.951383
                  50                0.01             2.99026           -0.950548
                  51              0.0102             2.99007           -0.949718
                  52              0.0104             2.98988           -0.948892
                  53              0.0106             2.98969           -0.948069
                  54              0.0108              2.9895           -0.947251
                  55               0.011             2.98931           -0.946436
                  56              0.0112             2.98913           -0.945625
                  57              0.0114             2.98894           -0.944817
                  58              0.0116             2.98875           -0.944014
                  59              0.0118             2.98856           -0.943214
                  60               0.012             2.98837           -0.942418
                  61              0.0122             2.98818           -0.941626
                  62              0.0124             2.98799           -0.940837
                  63              0.0126             2.98781           -0.940052
                  64              0.0128             2.98762            -0.93927
                  65               0.013             2.98743           -0.938492
                  66              0.0132             2.98724           -0.937718
                  67              0.0134             2.98705           -0.936947
                  68              0.0136             2.98687           -0.936179
                  69              0.0138             2.98668           -0.935415
                  70               0.014             2.98649           -0.934655
                  71              0.0142             2.98631           -0.933898
                  72              0.0144             2.98612           -0.933144
                  73              0.0146             2.98593           -0.932394
                  74              0.0148             2.98575           -0.931647
                  75               0.015             2.98556           -0.930904
                  76              0.0152             2.98537           -0.930163
                  77              0.0154             2.98519           -0.929426
                  78              0.0156               2.985           -0.928693
                  79              0.0158             2.98482           -0.927962
                  80               0.016             2.98463           -0.927235
                  81              0.0162             2.98444           -0.926511
                  82              0.0164             2.98426           -0.925791
                  83              0.0166             2.98407           -0.925073
                  84              0.0168             2.98389           -0.924359
                  85               0.017              2.9837           -0.923647
                  86              0.0172             2.98352           -0.922939
                  87              0.0174             2.98333           -0.922234
                  88              0.0176             2.98315           -0.921532
                  89              0.0178             2.98297           -0.920833
                  90               0.018             2.98278           -0.920137
                  91              0.0182              2.9826           -0.919445
                  92              0.0184             2.98241           -0.918755
                  93              0.0186             2.98223           -0.918068
                  94              0.0188             2.98205           -0.917384
                  95               0.019             2.98186           -0.916703
                  96              0.0192             2.98168           -0.916025
                  97              0.0194              2.9815            -0.91535
                  98              0.0196             2.98131           -0.914677
                  99              0.0198             2.98113           -0.914008
                 100                0.02             2.98095           -0.913341
                 101              0.0202             2.98076           -0.912678
                 102              0.0204             2.98058           -0.912017
                 103              0.0206              2.9804           -0.911359
                 104              0.0208             2.98022           -0.910703
                 105               0.021             2.98004           -0.910051
                 106              0.0212             2.97985           -0.909401
                 107              0.0214             2.97967           -0.908754
                 108              0.0216             2.97949           -0.908109
                 109              0.0218             2.97931           -0.907467
                 110               0.022             2.97913           -0.906828
                 111              0.0222             2.97895           -0.906192
                 112              0.0224             2.97876           -0.905558
                 113              0.0226             2.97858           -0.904927
                 114              0.0228              2.9784           -0.904299
                 115               0.023             2.97822           -0.903673
                 116              0.0232             2.97804            -0.90305
                 117              0.0234             2.97786           -0.902429
                 118              0.0236             2.97768           -0.901811
                 119              0.0238              2.9775           -0.901195
