            Interval              Radial            Vertical
                   0                   0             1.80887
                   0                   0             1.80887
                   1           0.0314108             1.80837
                   2           0.0627905             1.80689
                   3           0.0941083             1.80443
                   4            0.125333             1.80098
                   5            0.156434             1.79656
                   6            0.187381             1.79116
                   7            0.218143             1.78478
                   8             0.24869             1.77745
                   9            0.278991             1.76916
                  10            0.309017             1.75992
                  11            0.338738             1.74975
                  12            0.368125             1.73864
                  13            0.397148             1.72662
                  14            0.425779              1.7137
                  15             0.45399             1.69987
                  16            0.481754             1.68517
                  17            0.509041             1.66961
                  18            0.535827              1.6532
                  19            0.562083             1.63595
                  20            0.587785             1.61789
                  21            0.612907             1.59902
                  22            0.637424             1.57938
                  23            0.661312             1.55898
                  24            0.684547             1.53784
                  25            0.707107             1.51597
                  26            0.728969             1.49342
                  27            0.750111             1.47018
                  28            0.770513             1.44629
                  29            0.790155             1.42178
                  30            0.809017             1.39665
                  31            0.827081             1.37095
                  32            0.844328             1.34469
                  33            0.860742             1.31791
                  34            0.876307             1.29062
                  35            0.891007             1.26286
                  36            0.904827             1.23465
                  37            0.917755             1.20602
                  38            0.929776             1.17699
                  39            0.940881             1.14761
                  40            0.951057             1.11789
                  41            0.960294             1.08786
                  42            0.968583             1.05756
                  43            0.975917             1.02701
                  44            0.982287            0.996249
                  45            0.987688            0.965302
                  46            0.992115            0.934201
                  47            0.995562            0.902976
                  48            0.998027            0.871659
                  49            0.999507            0.840279
                  50                   1            0.808868
                  51            0.999507            0.777457
                  52            0.998027            0.746077
                  53            0.995562             0.71476
                  54            0.992115            0.683535
                  55            0.987688            0.652434
                  56            0.982287            0.621487
                  57            0.975917            0.590725
                  58            0.968583            0.560178
                  59            0.960294            0.529877
                  60            0.951057            0.499851
                  61            0.940881             0.47013
                  62            0.929776            0.440743
                  63            0.917755             0.41172
                  64            0.904827            0.383089
                  65            0.891007            0.354878
                  66            0.876307            0.327114
                  67            0.860742            0.299827
                  68            0.844328            0.273041
                  69            0.827081            0.246785
                  70            0.809017            0.221083
                  71            0.790155            0.195961
                  72            0.770513            0.171444
                  73            0.750111            0.147556
                  74            0.728969            0.124321
                  75            0.707107            0.101761
                  76            0.684547           0.0798994
                  77            0.661312           0.0587569
                  78            0.637424           0.0383548
                  79            0.612907            0.018713
                  80            0.587785        -0.000148988
                  81            0.562083          -0.0182126
                  82            0.535827          -0.0354599
                  83            0.509041           -0.051874
                  84            0.481754          -0.0674387
                  85             0.45399          -0.0821385
                  86            0.425779           -0.095959
                  87            0.397148           -0.108887
                  88            0.368125           -0.120908
                  89            0.338738           -0.132013
                  90            0.309017           -0.142189
                  91            0.278991           -0.151426
                  92             0.24869           -0.159715
                  93            0.218143           -0.167049
                  94            0.187381           -0.173419
                  95            0.156434            -0.17882
                  96            0.125333           -0.183247
                  97           0.0941083           -0.186694
                  98           0.0627905           -0.189159
                  99                   0           -0.191132
