            Interval              Radial            Vertical
                   0                   0            -11.1491
                   0                   0            -11.1491
                   1           0.0314108            -11.1496
                   2           0.0627905            -11.1511
                   3           0.0941083            -11.1536
                   4            0.125333             -11.157
                   5            0.156434            -11.1615
                   6            0.187381            -11.1669
                   7            0.218143            -11.1732
                   8             0.24869            -11.1806
                   9            0.278991            -11.1888
                  10            0.309017            -11.1981
                  11            0.338738            -11.2083
                  12            0.368125            -11.2194
                  13            0.397148            -11.2314
                  14            0.425779            -11.2443
                  15             0.45399            -11.2581
                  16            0.481754            -11.2728
                  17            0.509041            -11.2884
                  18            0.535827            -11.3048
                  19            0.562083            -11.3221
                  20            0.587785            -11.3401
                  21            0.612907             -11.359
                  22            0.637424            -11.3786
                  23            0.661312             -11.399
                  24            0.684547            -11.4202
                  25            0.707107             -11.442
                  26            0.728969            -11.4646
                  27            0.750111            -11.4878
                  28            0.770513            -11.5117
                  29            0.790155            -11.5362
                  30            0.809017            -11.5614
                  31            0.827081            -11.5871
                  32            0.844328            -11.6133
                  33            0.860742            -11.6401
                  34            0.876307            -11.6674
                  35            0.891007            -11.6952
                  36            0.904827            -11.7234
                  37            0.917755             -11.752
                  38            0.929776             -11.781
                  39            0.940881            -11.8104
                  40            0.951057            -11.8401
                  41            0.960294            -11.8702
                  42            0.968583            -11.9005
                  43            0.975917             -11.931
                  44            0.982287            -11.9618
                  45            0.987688            -11.9927
                  46            0.992115            -12.0238
                  47            0.995562             -12.055
                  48            0.998027            -12.0864
                  49            0.999507            -12.1177
                  50                   1            -12.1491
                  51            0.999507            -12.1806
                  52            0.998027            -12.2119
                  53            0.995562            -12.2433
                  54            0.992115            -12.2745
                  55            0.987688            -12.3056
                  56            0.982287            -12.3365
                  57            0.975917            -12.3673
                  58            0.968583            -12.3978
                  59            0.960294            -12.4281
                  60            0.951057            -12.4582
                  61            0.940881            -12.4879
                  62            0.929776            -12.5173
                  63            0.917755            -12.5463
                  64            0.904827            -12.5749
                  65            0.891007            -12.6031
                  66            0.876307            -12.6309
                  67            0.860742            -12.6582
                  68            0.844328             -12.685
                  69            0.827081            -12.7112
                  70            0.809017            -12.7369
                  71            0.790155             -12.762
                  72            0.770513            -12.7866
                  73            0.750111            -12.8105
                  74            0.728969            -12.8337
                  75            0.707107            -12.8562
                  76            0.684547            -12.8781
                  77            0.661312            -12.8993
                  78            0.637424            -12.9197
                  79            0.612907            -12.9393
                  80            0.587785            -12.9582
                  81            0.562083            -12.9762
                  82            0.535827            -12.9935
                  83            0.509041            -13.0099
                  84            0.481754            -13.0254
                  85             0.45399            -13.0401
                  86            0.425779             -13.054
                  87            0.397148            -13.0669
                  88            0.368125            -13.0789
                  89            0.338738              -13.09
                  90            0.309017            -13.1002
                  91            0.278991            -13.1094
                  92             0.24869            -13.1177
                  93            0.218143            -13.1251
                  94            0.187381            -13.1314
                  95            0.156434            -13.1368
                  96            0.125333            -13.1413
                  97           0.0941083            -13.1447
                  98           0.0627905            -13.1472
                  99                   0            -13.1491
