            Interval              Radial            Vertical
                   0                   0            -1.75887
                   0                   0            -1.75887
                   1           0.0314108            -1.75936
                   2           0.0627905            -1.76084
                   3           0.0941083             -1.7633
                   4            0.125333            -1.76675
                   5            0.156434            -1.77118
                   6            0.187381            -1.77658
                   7            0.218143            -1.78295
                   8             0.24869            -1.79028
                   9            0.278991            -1.79857
                  10            0.309017            -1.80781
                  11            0.338738            -1.81798
                  12            0.368125            -1.82909
                  13            0.397148            -1.84111
                  14            0.425779            -1.85404
                  15             0.45399            -1.86786
                  16            0.481754            -1.88256
                  17            0.509041            -1.89812
                  18            0.535827            -1.91454
                  19            0.562083            -1.93178
                  20            0.587785            -1.94985
                  21            0.612907            -1.96871
                  22            0.637424            -1.98835
                  23            0.661312            -2.00875
                  24            0.684547             -2.0299
                  25            0.707107            -2.05176
                  26            0.728969            -2.07432
                  27            0.750111            -2.09755
                  28            0.770513            -2.12144
                  29            0.790155            -2.14596
                  30            0.809017            -2.17108
                  31            0.827081            -2.19678
                  32            0.844328            -2.22304
                  33            0.860742            -2.24982
                  34            0.876307            -2.27711
                  35            0.891007            -2.30487
                  36            0.904827            -2.33309
                  37            0.917755            -2.36172
                  38            0.929776            -2.39074
                  39            0.940881            -2.42013
                  40            0.951057            -2.44985
                  41            0.960294            -2.47987
                  42            0.968583            -2.51018
                  43            0.975917            -2.54072
                  44            0.982287            -2.57148
                  45            0.987688            -2.60243
                  46            0.992115            -2.63353
                  47            0.995562            -2.66476
                  48            0.998027            -2.69607
                  49            0.999507            -2.72745
                  50                   1            -2.75887
                  51            0.999507            -2.79028
                  52            0.998027            -2.82166
                  53            0.995562            -2.85297
                  54            0.992115             -2.8842
                  55            0.987688             -2.9153
                  56            0.982287            -2.94625
                  57            0.975917            -2.97701
                  58            0.968583            -3.00756
                  59            0.960294            -3.03786
                  60            0.951057            -3.06788
                  61            0.940881             -3.0976
                  62            0.929776            -3.12699
                  63            0.917755            -3.15601
                  64            0.904827            -3.18464
                  65            0.891007            -3.21286
                  66            0.876307            -3.24062
                  67            0.860742            -3.26791
                  68            0.844328            -3.29469
                  69            0.827081            -3.32095
                  70            0.809017            -3.34665
                  71            0.790155            -3.37177
                  72            0.770513            -3.39629
                  73            0.750111            -3.42018
                  74            0.728969            -3.44341
                  75            0.707107            -3.46597
                  76            0.684547            -3.48783
                  77            0.661312            -3.50898
                  78            0.637424            -3.52938
                  79            0.612907            -3.54902
                  80            0.587785            -3.56788
                  81            0.562083            -3.58595
                  82            0.535827            -3.60319
                  83            0.509041            -3.61961
                  84            0.481754            -3.63517
                  85             0.45399            -3.64987
                  86            0.425779            -3.66369
                  87            0.397148            -3.67662
                  88            0.368125            -3.68864
                  89            0.338738            -3.69975
                  90            0.309017            -3.70992
                  91            0.278991            -3.71916
                  92             0.24869            -3.72745
                  93            0.218143            -3.73478
                  94            0.187381            -3.74115
                  95            0.156434            -3.74655
                  96            0.125333            -3.75098
                  97           0.0941083            -3.75443
                  98           0.0627905            -3.75689
                  99                   0            -3.75887
