            Interval              Radial            Vertical
                   0                   0           -0.955201
                   0                   0           -0.955201
                   1           0.0314108           -0.955695
                   2           0.0627905           -0.957174
                   3           0.0941083           -0.959639
                   4            0.125333           -0.963086
                   5            0.156434           -0.967513
                   6            0.187381           -0.972914
                   7            0.218143           -0.979284
                   8             0.24869           -0.986618
                   9            0.278991           -0.994907
                  10            0.309017            -1.00414
                  11            0.338738            -1.01432
                  12            0.368125            -1.02542
                  13            0.397148            -1.03745
                  14            0.425779            -1.05037
                  15             0.45399            -1.06419
                  16            0.481754            -1.07889
                  17            0.509041            -1.09446
                  18            0.535827            -1.11087
                  19            0.562083            -1.12812
                  20            0.587785            -1.14618
                  21            0.612907            -1.16505
                  22            0.637424            -1.18469
                  23            0.661312            -1.20509
                  24            0.684547            -1.22623
                  25            0.707107            -1.24809
                  26            0.728969            -1.27065
                  27            0.750111            -1.29389
                  28            0.770513            -1.31778
                  29            0.790155            -1.34229
                  30            0.809017            -1.36742
                  31            0.827081            -1.39312
                  32            0.844328            -1.41937
                  33            0.860742            -1.44616
                  34            0.876307            -1.47345
                  35            0.891007            -1.50121
                  36            0.904827            -1.52942
                  37            0.917755            -1.55805
                  38            0.929776            -1.58708
                  39            0.940881            -1.61646
                  40            0.951057            -1.64618
                  41            0.960294            -1.67621
                  42            0.968583            -1.70651
                  43            0.975917            -1.73706
                  44            0.982287            -1.76782
                  45            0.987688            -1.79877
                  46            0.992115            -1.82987
                  47            0.995562            -1.86109
                  48            0.998027            -1.89241
                  49            0.999507            -1.92379
                  50                   1             -1.9552
                  51            0.999507            -1.98661
                  52            0.998027            -2.01799
                  53            0.995562            -2.04931
                  54            0.992115            -2.08053
                  55            0.987688            -2.11164
                  56            0.982287            -2.14258
                  57            0.975917            -2.17334
                  58            0.968583            -2.20389
                  59            0.960294            -2.23419
                  60            0.951057            -2.26422
                  61            0.940881            -2.29394
                  62            0.929776            -2.32333
                  63            0.917755            -2.35235
                  64            0.904827            -2.38098
                  65            0.891007            -2.40919
                  66            0.876307            -2.43695
                  67            0.860742            -2.46424
                  68            0.844328            -2.49103
                  69            0.827081            -2.51728
                  70            0.809017            -2.54299
                  71            0.790155            -2.56811
                  72            0.770513            -2.59263
                  73            0.750111            -2.61651
                  74            0.728969            -2.63975
                  75            0.707107            -2.66231
                  76            0.684547            -2.68417
                  77            0.661312            -2.70531
                  78            0.637424            -2.72571
                  79            0.612907            -2.74536
                  80            0.587785            -2.76422
                  81            0.562083            -2.78228
                  82            0.535827            -2.79953
                  83            0.509041            -2.81594
                  84            0.481754            -2.83151
                  85             0.45399            -2.84621
                  86            0.425779            -2.86003
                  87            0.397148            -2.87296
                  88            0.368125            -2.88498
                  89            0.338738            -2.89608
                  90            0.309017            -2.90626
                  91            0.278991            -2.91549
                  92             0.24869            -2.92378
                  93            0.218143            -2.93112
                  94            0.187381            -2.93749
                  95            0.156434            -2.94289
                  96            0.125333            -2.94732
                  97           0.0941083            -2.95076
                  98           0.0627905            -2.95323
                  99                   0             -2.9552
