            Interval              Radial            Vertical
                   0                   0             3.35843
                   0                   0             3.35843
                   1           0.0314108             3.35793
                   2           0.0627905             3.35645
                   3           0.0941083             3.35399
                   4            0.125333             3.35054
                   5            0.156434             3.34612
                   6            0.187381             3.34071
                   7            0.218143             3.33434
                   8             0.24869             3.32701
                   9            0.278991             3.31872
                  10            0.309017             3.30948
                  11            0.338738             3.29931
                  12            0.368125              3.2882
                  13            0.397148             3.27618
                  14            0.425779             3.26325
                  15             0.45399             3.24943
                  16            0.481754             3.23473
                  17            0.509041             3.21917
                  18            0.535827             3.20276
                  19            0.562083             3.18551
                  20            0.587785             3.16744
                  21            0.612907             3.14858
                  22            0.637424             3.12894
                  23            0.661312             3.10854
                  24            0.684547              3.0874
                  25            0.707107             3.06553
                  26            0.728969             3.04297
                  27            0.750111             3.01974
                  28            0.770513             2.99585
                  29            0.790155             2.97133
                  30            0.809017             2.94621
                  31            0.827081             2.92051
                  32            0.844328             2.89425
                  33            0.860742             2.86747
                  34            0.876307             2.84018
                  35            0.891007             2.81242
                  36            0.904827             2.78421
                  37            0.917755             2.75558
                  38            0.929776             2.72655
                  39            0.940881             2.69717
                  40            0.951057             2.66744
                  41            0.960294             2.63742
                  42            0.968583             2.60712
                  43            0.975917             2.57657
                  44            0.982287             2.54581
                  45            0.987688             2.51486
                  46            0.992115             2.48376
                  47            0.995562             2.45254
                  48            0.998027             2.42122
                  49            0.999507             2.38984
                  50                   1             2.35843
                  51            0.999507             2.32702
                  52            0.998027             2.29564
                  53            0.995562             2.26432
                  54            0.992115             2.23309
                  55            0.987688             2.20199
                  56            0.982287             2.17105
                  57            0.975917             2.14028
                  58            0.968583             2.10974
                  59            0.960294             2.07944
                  60            0.951057             2.04941
                  61            0.940881             2.01969
                  62            0.929776              1.9903
                  63            0.917755             1.96128
                  64            0.904827             1.93265
                  65            0.891007             1.90444
                  66            0.876307             1.87667
                  67            0.860742             1.84939
                  68            0.844328              1.8226
                  69            0.827081             1.79634
                  70            0.809017             1.77064
                  71            0.790155             1.74552
                  72            0.770513               1.721
                  73            0.750111             1.69712
                  74            0.728969             1.67388
                  75            0.707107             1.65132
                  76            0.684547             1.62946
                  77            0.661312             1.60832
                  78            0.637424             1.58791
                  79            0.612907             1.56827
                  80            0.587785             1.54941
                  81            0.562083             1.53135
                  82            0.535827              1.5141
                  83            0.509041             1.49769
                  84            0.481754             1.48212
                  85             0.45399             1.46742
                  86            0.425779              1.4536
                  87            0.397148             1.44067
                  88            0.368125             1.42865
                  89            0.338738             1.41755
                  90            0.309017             1.40737
                  91            0.278991             1.39813
                  92             0.24869             1.38984
                  93            0.218143             1.38251
                  94            0.187381             1.37614
                  95            0.156434             1.37074
                  96            0.125333             1.36631
                  97           0.0941083             1.36287
                  98           0.0627905              1.3604
                  99                   0             1.35843
