            Interval              Radial            Vertical
                   0                   0            0.797701
                   0                   0            0.797701
                   1           0.0314108            0.797208
                   2           0.0627905            0.795728
                   3           0.0941083            0.793263
                   4            0.125333            0.789816
                   5            0.156434            0.785389
                   6            0.187381            0.779988
                   7            0.218143            0.773618
                   8             0.24869            0.766284
                   9            0.278991            0.757995
                  10            0.309017            0.748758
                  11            0.338738            0.738582
                  12            0.368125            0.727477
                  13            0.397148            0.715456
                  14            0.425779            0.702528
                  15             0.45399            0.688708
                  16            0.481754            0.674008
                  17            0.509041            0.658443
                  18            0.535827            0.642029
                  19            0.562083            0.624782
                  20            0.587785            0.606718
                  21            0.612907            0.587856
                  22            0.637424            0.568214
                  23            0.661312            0.547812
                  24            0.684547             0.52667
                  25            0.707107            0.504808
                  26            0.728969            0.482248
                  27            0.750111            0.459013
                  28            0.770513            0.435125
                  29            0.790155            0.410608
                  30            0.809017            0.385486
                  31            0.827081            0.359784
                  32            0.844328            0.333528
                  33            0.860742            0.306742
                  34            0.876307            0.279455
                  35            0.891007            0.251691
                  36            0.904827             0.22348
                  37            0.917755            0.194849
                  38            0.929776            0.165826
                  39            0.940881            0.136439
                  40            0.951057            0.106718
                  41            0.960294           0.0766921
                  42            0.968583           0.0463909
                  43            0.975917           0.0158442
                  44            0.982287          -0.0149177
                  45            0.987688          -0.0458645
                  46            0.992115          -0.0769658
                  47            0.995562           -0.108191
                  48            0.998027           -0.139508
                  49            0.999507           -0.170888
                  50                   1           -0.202299
                  51            0.999507            -0.23371
                  52            0.998027            -0.26509
                  53            0.995562           -0.296407
                  54            0.992115           -0.327632
                  55            0.987688           -0.358733
                  56            0.982287            -0.38968
                  57            0.975917           -0.420442
                  58            0.968583           -0.450989
                  59            0.960294            -0.48129
                  60            0.951057           -0.511316
                  61            0.940881           -0.541037
                  62            0.929776           -0.570424
                  63            0.917755           -0.599447
                  64            0.904827           -0.628078
                  65            0.891007            -0.65629
                  66            0.876307           -0.684053
                  67            0.860742            -0.71134
                  68            0.844328           -0.738126
                  69            0.827081           -0.764382
                  70            0.809017           -0.790084
                  71            0.790155           -0.815206
                  72            0.770513           -0.839723
                  73            0.750111           -0.863611
                  74            0.728969           -0.886846
                  75            0.707107           -0.909406
                  76            0.684547           -0.931268
                  77            0.661312            -0.95241
                  78            0.637424           -0.972812
                  79            0.612907           -0.992454
                  80            0.587785            -1.01132
                  81            0.562083            -1.02938
                  82            0.535827            -1.04663
                  83            0.509041            -1.06304
                  84            0.481754            -1.07861
                  85             0.45399            -1.09331
                  86            0.425779            -1.10713
                  87            0.397148            -1.12005
                  88            0.368125            -1.13208
                  89            0.338738            -1.14318
                  90            0.309017            -1.15336
                  91            0.278991            -1.16259
                  92             0.24869            -1.17088
                  93            0.218143            -1.17822
                  94            0.187381            -1.18459
                  95            0.156434            -1.18999
                  96            0.125333            -1.19441
                  97           0.0941083            -1.19786
                  98           0.0627905            -1.20033
                  99                   0             -1.2023
