           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.995324
                   2                0.02             2.98007           -0.992969
                   3                0.03             2.97014           -0.990639
                   4                0.04             2.96023           -0.988334
                   5                0.05             2.95035           -0.986054
                   6                0.06             2.94049           -0.983797
                   7                0.07             2.93065           -0.981564
                   8                0.08             2.92084           -0.979354
                   9                0.09             2.91104           -0.977168
                  10                 0.1             2.90127           -0.975004
                  11                0.11             2.89152           -0.972862
                  12                0.12             2.88179           -0.970742
                  13                0.13             2.87208           -0.968644
                  14                0.14              2.8624           -0.966568
                  15                0.15             2.85273           -0.964512
                  16                0.16             2.84309           -0.962477
                  17                0.17             2.83346           -0.960462
                  18                0.18             2.82386           -0.958468
                  19                0.19             2.81427           -0.956493
                  20                 0.2             2.80471           -0.954538
                  21                0.21             2.79516           -0.952601
                  22                0.22             2.78564           -0.950684
                  23                0.23             2.77613           -0.948786
                  24                0.24             2.76664           -0.946906
                  25                0.25             2.75717           -0.945044
                  26                0.26             2.74772           -0.943199
                  27                0.27             2.73829           -0.941373
                  28                0.28             2.72888           -0.939563
                  29                0.29             2.71948           -0.937771
                  30                 0.3              2.7101           -0.935996
                  31                0.31             2.70074           -0.934236
                  32                0.32              2.6914           -0.932494
                  33                0.33             2.68208           -0.930767
                  34                0.34             2.67277           -0.929056
                  35                0.35             2.66348           -0.927361
                  36                0.36              2.6542           -0.925681
                  37                0.37             2.64495           -0.924016
                  38                0.38             2.63571           -0.922365
                  39                0.39             2.62648            -0.92073
                  40                 0.4             2.61728           -0.919109
                  41                0.41             2.60809           -0.917502
                  42                0.42             2.59891           -0.915909
                  43                0.43             2.58975            -0.91433
                  44                0.44             2.58061           -0.912764
                  45                0.45             2.57148           -0.911212
                  46                0.46             2.56237           -0.909673
                  47                0.47             2.55327           -0.908147
                  48                0.48             2.54419           -0.906634
                  49                0.49             2.53512           -0.905133
                  50                 0.5             2.52607           -0.903645
                  51                0.51             2.51704           -0.902169
                  52                0.52             2.50801           -0.900704
                  53                0.53             2.49901           -0.899252
                  54                0.54             2.49002           -0.897811
                  55                0.55             2.48104           -0.896382
                  56                0.56             2.47207           -0.894964
                  57                0.57             2.46312           -0.893557
                  58                0.58             2.45419           -0.892162
                  59                0.59             2.44527           -0.890776
                  60                 0.6             2.43636           -0.889402
                  61                0.61             2.42746           -0.888038
                  62                0.62             2.41858           -0.886684
                  63                0.63             2.40972            -0.88534
                  64                0.64             2.40086           -0.884007
                  65                0.65             2.39202           -0.882683
                  66                0.66              2.3832           -0.881369
                  67                0.67             2.37438           -0.880064
                  68                0.68             2.36558           -0.878769
                  69                0.69              2.3568           -0.877483
                  70                 0.7             2.34802           -0.876206
                  71                0.71             2.33926           -0.874938
                  72                0.72             2.33051           -0.873678
                  73                0.73             2.32177           -0.872428
                  74                0.74             2.31305           -0.871186
                  75                0.75             2.30434           -0.869952
                  76                0.76             2.29564           -0.868727
                  77                0.77             2.28695            -0.86751
                  78                0.78             2.27827             -0.8663
                  79                0.79             2.26961           -0.865099
                  80                 0.8             2.26096           -0.863905
                  81                0.81             2.25232            -0.86272
                  82                0.82             2.24369           -0.861541
                  83                0.83             2.23508            -0.86037
                  84                0.84             2.22647           -0.859206
                  85                0.85             2.21788            -0.85805
                  86                0.86              2.2093             -0.8569
                  87                0.87             2.20073           -0.855758
                  88                0.88             2.19218           -0.854622
                  89                0.89             2.18363           -0.853493
                  90                 0.9             2.17509           -0.852371
                  91                0.91             2.16657           -0.851255
                  92                0.92             2.15806           -0.850145
                  93                0.93             2.14956           -0.849042
                  94                0.94             2.14107           -0.847945
                  95                0.95             2.13259           -0.846854
                  96                0.96             2.12412            -0.84577
                  97                0.97             2.11566           -0.844691
                  98                0.98             2.10721           -0.843618
                  99                0.99             2.09878            -0.84255
                 100                   1             2.09035           -0.841488
                 101                1.01             2.08194           -0.840432
                 102                1.02             2.07353           -0.839381
                 103                1.03             2.06514           -0.838336
                 104                1.04             2.05676           -0.837296
                 105                1.05             2.04838           -0.836261
                 106                1.06             2.04002           -0.835231
                 107                1.07             2.03167           -0.834206
                 108                1.08             2.02333           -0.833187
                 109                1.09             2.01499           -0.832172
                 110                 1.1             2.00667           -0.831161
                 111                1.11             1.99836           -0.830156
                 112                1.12             1.99006           -0.829155
                 113                1.13             1.98177           -0.828159
                 114                1.14             1.97349           -0.827167
                 115                1.15             1.96521           -0.826179
                 116                1.16             1.95695           -0.825196
                 117                1.17              1.9487           -0.824218
                 118                1.18             1.94046           -0.823243
                 119                1.19             1.93223           -0.822272
                 120                 1.2               1.924           -0.821306
                 121                1.21             1.91579           -0.820343
                 122                1.22             1.90759           -0.819385
                 123                1.23             1.89939            -0.81843
                 124                1.24             1.89121           -0.817479
                 125                1.25             1.88303           -0.816532
                 126                1.26             1.87487           -0.815588
                 127                1.27             1.86671           -0.814648
                 128                1.28             1.85857           -0.813711
                 129                1.29             1.85043           -0.812778
                 130                 1.3              1.8423           -0.811849
                 131                1.31             1.83418           -0.810923
                 132                1.32             1.82607               -0.81
                 133                1.33             1.81797            -0.80908
                 134                1.34             1.80988           -0.808164
                 135                1.35              1.8018            -0.80725
                 136                1.36             1.79373            -0.80634
                 137                1.37             1.78566           -0.805433
                 138                1.38             1.77761           -0.804528
                 139                1.39             1.76957           -0.803627
                 140                 1.4             1.76153           -0.802728
                 141                1.41              1.7535           -0.801833
                 142                1.42             1.74548            -0.80094
                 143                1.43             1.73747            -0.80005
                 144                1.44             1.72947           -0.799162
                 145                1.45             1.72148           -0.798277
                 146                1.46              1.7135           -0.797395
                 147                1.47             1.70553           -0.796515
                 148                1.48             1.69756           -0.795638
                 149                1.49              1.6896           -0.794763
                 150                 1.5             1.68166           -0.793891
                 151                1.51             1.67372           -0.793021
                 152                1.52             1.66579           -0.792153
                 153                1.53             1.65787           -0.791288
                 154                1.54             1.64995           -0.790425
                 155                1.55             1.64205           -0.789564
                 156                1.56             1.63415           -0.788705
                 157                1.57             1.62627           -0.787848
                 158                1.58             1.61839           -0.786994
                 159                1.59             1.61052           -0.786141
                 160                 1.6             1.60266           -0.785291
                 161                1.61              1.5948           -0.784442
                 162                1.62             1.58696           -0.783596
                 163                1.63             1.57912           -0.782751
                 164                1.64             1.57129           -0.781908
                 165                1.65             1.56348           -0.781067
                 166                1.66             1.55567           -0.780228
                 167                1.67             1.54786           -0.779391
                 168                1.68             1.54007           -0.778555
                 169                1.69             1.53228           -0.777721
                 170                 1.7             1.52451           -0.776889
                 171                1.71             1.51674           -0.776058
