            Interval              Radial            Vertical
                   0                   0           -0.841093
                   0                   0           -0.841093
                   1           0.0314108           -0.841586
                   2           0.0627905           -0.843066
                   3           0.0941083           -0.845531
                   4            0.125333           -0.848978
                   5            0.156434           -0.853405
                   6            0.187381           -0.858806
                   7            0.218143           -0.865176
                   8             0.24869            -0.87251
                   9            0.278991           -0.880799
                  10            0.309017           -0.890037
                  11            0.338738           -0.900212
                  12            0.368125           -0.911317
                  13            0.397148           -0.923338
                  14            0.425779           -0.936266
                  15             0.45399           -0.950087
                  16            0.481754           -0.964786
                  17            0.509041           -0.980351
                  18            0.535827           -0.996765
                  19            0.562083            -1.01401
                  20            0.587785            -1.03208
                  21            0.612907            -1.05094
                  22            0.637424            -1.07058
                  23            0.661312            -1.09098
                  24            0.684547            -1.11212
                  25            0.707107            -1.13399
                  26            0.728969            -1.15655
                  27            0.750111            -1.17978
                  28            0.770513            -1.20367
                  29            0.790155            -1.22819
                  30            0.809017            -1.25331
                  31            0.827081            -1.27901
                  32            0.844328            -1.30527
                  33            0.860742            -1.33205
                  34            0.876307            -1.35934
                  35            0.891007             -1.3871
                  36            0.904827            -1.41531
                  37            0.917755            -1.44395
                  38            0.929776            -1.47297
                  39            0.940881            -1.50236
                  40            0.951057            -1.53208
                  41            0.960294             -1.5621
                  42            0.968583             -1.5924
                  43            0.975917            -1.62295
                  44            0.982287            -1.65371
                  45            0.987688            -1.68466
                  46            0.992115            -1.71576
                  47            0.995562            -1.74698
                  48            0.998027             -1.7783
                  49            0.999507            -1.80968
                  50                   1            -1.84109
                  51            0.999507             -1.8725
                  52            0.998027            -1.90388
                  53            0.995562             -1.9352
                  54            0.992115            -1.96643
                  55            0.987688            -1.99753
                  56            0.982287            -2.02847
                  57            0.975917            -2.05924
                  58            0.968583            -2.08978
                  59            0.960294            -2.12008
                  60            0.951057            -2.15011
                  61            0.940881            -2.17983
                  62            0.929776            -2.20922
                  63            0.917755            -2.23824
                  64            0.904827            -2.26687
                  65            0.891007            -2.29508
                  66            0.876307            -2.32285
                  67            0.860742            -2.35013
                  68            0.844328            -2.37692
                  69            0.827081            -2.40318
                  70            0.809017            -2.42888
                  71            0.790155              -2.454
                  72            0.770513            -2.47852
                  73            0.750111             -2.5024
                  74            0.728969            -2.52564
                  75            0.707107             -2.5482
                  76            0.684547            -2.57006
                  77            0.661312             -2.5912
                  78            0.637424            -2.61161
                  79            0.612907            -2.63125
                  80            0.587785            -2.65011
                  81            0.562083            -2.66817
                  82            0.535827            -2.68542
                  83            0.509041            -2.70184
                  84            0.481754             -2.7174
                  85             0.45399             -2.7321
                  86            0.425779            -2.74592
                  87            0.397148            -2.75885
                  88            0.368125            -2.77087
                  89            0.338738            -2.78197
                  90            0.309017            -2.79215
                  91            0.278991            -2.80139
                  92             0.24869            -2.80968
                  93            0.218143            -2.81701
                  94            0.187381            -2.82338
                  95            0.156434            -2.82878
                  96            0.125333            -2.83321
                  97           0.0941083            -2.83665
                  98           0.0627905            -2.83912
                  99                   0            -2.84109
