            Interval              Radial            Vertical
                   0                   0             1.04433
                   0                   0             1.04433
                   1           0.0314108             1.04383
                   2           0.0627905             1.04235
                   3           0.0941083             1.03989
                   4            0.125333             1.03644
                   5            0.156434             1.03202
                   6            0.187381             1.02661
                   7            0.218143             1.02024
                   8             0.24869             1.01291
                   9            0.278991             1.00462
                  10            0.309017            0.995384
                  11            0.338738            0.985208
                  12            0.368125            0.974104
                  13            0.397148            0.962082
                  14            0.425779            0.949154
                  15             0.45399            0.935334
                  16            0.481754            0.920634
                  17            0.509041            0.905069
                  18            0.535827            0.888655
                  19            0.562083            0.871408
                  20            0.587785            0.853344
                  21            0.612907            0.834482
                  22            0.637424             0.81484
                  23            0.661312            0.794438
                  24            0.684547            0.773296
                  25            0.707107            0.751434
                  26            0.728969            0.728874
                  27            0.750111            0.705639
                  28            0.770513            0.681751
                  29            0.790155            0.657234
                  30            0.809017            0.632112
                  31            0.827081            0.606411
                  32            0.844328            0.580154
                  33            0.860742            0.553369
                  34            0.876307            0.526081
                  35            0.891007            0.498318
                  36            0.904827            0.470106
                  37            0.917755            0.441475
                  38            0.929776            0.412452
                  39            0.940881            0.383065
                  40            0.951057            0.353344
                  41            0.960294            0.323318
                  42            0.968583            0.293017
                  43            0.975917             0.26247
                  44            0.982287            0.231708
                  45            0.987688            0.200762
                  46            0.992115             0.16966
                  47            0.995562            0.138435
                  48            0.998027            0.107118
                  49            0.999507           0.0757379
                  50                   1           0.0443272
                  51            0.999507           0.0129164
                  52            0.998027          -0.0184633
                  53            0.995562          -0.0497811
                  54            0.992115          -0.0810061
                  55            0.987688           -0.112107
                  56            0.982287           -0.143054
                  57            0.975917           -0.173816
                  58            0.968583           -0.204363
                  59            0.960294           -0.234664
                  60            0.951057            -0.26469
                  61            0.940881           -0.294411
                  62            0.929776           -0.323797
                  63            0.917755           -0.352821
                  64            0.904827           -0.381452
                  65            0.891007           -0.409663
                  66            0.876307           -0.437426
                  67            0.860742           -0.464714
                  68            0.844328             -0.4915
                  69            0.827081           -0.517756
                  70            0.809017           -0.543458
                  71            0.790155            -0.56858
                  72            0.770513           -0.593097
                  73            0.750111           -0.616985
                  74            0.728969            -0.64022
                  75            0.707107            -0.66278
                  76            0.684547           -0.684641
                  77            0.661312           -0.705784
                  78            0.637424           -0.726186
                  79            0.612907           -0.745828
                  80            0.587785            -0.76469
                  81            0.562083           -0.782753
                  82            0.535827           -0.800001
                  83            0.509041           -0.816415
                  84            0.481754            -0.83198
                  85             0.45399           -0.846679
                  86            0.425779             -0.8605
                  87            0.397148           -0.873427
                  88            0.368125           -0.885449
                  89            0.338738           -0.896554
                  90            0.309017           -0.906729
                  91            0.278991           -0.915967
                  92             0.24869           -0.924256
                  93            0.218143            -0.93159
                  94            0.187381            -0.93796
                  95            0.156434           -0.943361
                  96            0.125333           -0.947788
                  97           0.0941083           -0.951235
                  98           0.0627905             -0.9537
                  99                   0           -0.955673
