            Interval              Radial            Vertical
                   0                   0            0.972555
                   0                   0            0.972555
                   1           0.0314108            0.972061
                   2           0.0627905            0.970581
                   3           0.0941083            0.968117
                   4            0.125333            0.964669
                   5            0.156434            0.960243
                   6            0.187381            0.954842
                   7            0.218143            0.948471
                   8             0.24869            0.941138
                   9            0.278991            0.932848
                  10            0.309017            0.923611
                  11            0.338738            0.913435
                  12            0.368125            0.902331
                  13            0.397148            0.890309
                  14            0.425779            0.877382
                  15             0.45399            0.863561
                  16            0.481754            0.848861
                  17            0.509041            0.833297
                  18            0.535827            0.816883
                  19            0.562083            0.799635
                  20            0.587785            0.781572
                  21            0.612907             0.76271
                  22            0.637424            0.743068
                  23            0.661312            0.722666
                  24            0.684547            0.701523
                  25            0.707107            0.679661
                  26            0.728969            0.657102
                  27            0.750111            0.633867
                  28            0.770513            0.609979
                  29            0.790155            0.585462
                  30            0.809017             0.56034
                  31            0.827081            0.534638
                  32            0.844328            0.508381
                  33            0.860742            0.481596
                  34            0.876307            0.454308
                  35            0.891007            0.426545
                  36            0.904827            0.398334
                  37            0.917755            0.369703
                  38            0.929776            0.340679
                  39            0.940881            0.311293
                  40            0.951057            0.281572
                  41            0.960294            0.251546
                  42            0.968583            0.221245
                  43            0.975917            0.190698
                  44            0.982287            0.159936
                  45            0.987688            0.128989
                  46            0.992115           0.0978879
                  47            0.995562            0.066663
                  48            0.998027           0.0353452
                  49            0.999507           0.0039654
                  50                   1          -0.0274454
                  51            0.999507          -0.0588561
                  52            0.998027          -0.0902359
                  53            0.995562           -0.121554
                  54            0.992115           -0.152779
                  55            0.987688            -0.18388
                  56            0.982287           -0.214827
                  57            0.975917           -0.245589
                  58            0.968583           -0.276135
                  59            0.960294           -0.306436
                  60            0.951057           -0.336462
                  61            0.940881           -0.366183
                  62            0.929776            -0.39557
                  63            0.917755           -0.424593
                  64            0.904827           -0.453225
                  65            0.891007           -0.481436
                  66            0.876307           -0.509199
                  67            0.860742           -0.536487
                  68            0.844328           -0.563272
                  69            0.827081           -0.589529
                  70            0.809017           -0.615231
                  71            0.790155           -0.640352
                  72            0.770513           -0.664869
                  73            0.750111           -0.688757
                  74            0.728969           -0.711992
                  75            0.707107           -0.734552
                  76            0.684547           -0.756414
                  77            0.661312           -0.777556
                  78            0.637424           -0.797959
                  79            0.612907             -0.8176
                  80            0.587785           -0.836462
                  81            0.562083           -0.854526
                  82            0.535827           -0.871773
                  83            0.509041           -0.888187
                  84            0.481754           -0.903752
                  85             0.45399           -0.918452
                  86            0.425779           -0.932272
                  87            0.397148             -0.9452
                  88            0.368125           -0.957222
                  89            0.338738           -0.968326
                  90            0.309017           -0.978502
                  91            0.278991           -0.987739
                  92             0.24869           -0.996029
                  93            0.218143            -1.00336
                  94            0.187381            -1.00973
                  95            0.156434            -1.01513
                  96            0.125333            -1.01956
                  97           0.0941083            -1.02301
                  98           0.0627905            -1.02547
                  99                   0            -1.02745
