            Interval              Radial            Vertical
                   0                   0             1.78044
                   0                   0             1.78044
                   1           0.0314108             1.77995
                   2           0.0627905             1.77847
                   3           0.0941083               1.776
                   4            0.125333             1.77255
                   5            0.156434             1.76813
                   6            0.187381             1.76273
                   7            0.218143             1.75636
                   8             0.24869             1.74902
                   9            0.278991             1.74073
                  10            0.309017              1.7315
                  11            0.338738             1.72132
                  12            0.368125             1.71022
                  13            0.397148             1.69819
                  14            0.425779             1.68527
                  15             0.45399             1.67145
                  16            0.481754             1.65675
                  17            0.509041             1.64118
                  18            0.535827             1.62477
                  19            0.562083             1.60752
                  20            0.587785             1.58946
                  21            0.612907             1.57059
                  22            0.637424             1.55095
                  23            0.661312             1.53055
                  24            0.684547             1.50941
                  25            0.707107             1.48755
                  26            0.728969             1.46499
                  27            0.750111             1.44175
                  28            0.770513             1.41786
                  29            0.790155             1.39335
                  30            0.809017             1.36822
                  31            0.827081             1.34252
                  32            0.844328             1.31627
                  33            0.860742             1.28948
                  34            0.876307             1.26219
                  35            0.891007             1.23443
                  36            0.904827             1.20622
                  37            0.917755             1.17759
                  38            0.929776             1.14856
                  39            0.940881             1.11918
                  40            0.951057             1.08946
                  41            0.960294             1.05943
                  42            0.968583             1.02913
                  43            0.975917            0.998583
                  44            0.982287            0.967821
                  45            0.987688            0.936874
                  46            0.992115            0.905773
                  47            0.995562            0.874548
                  48            0.998027             0.84323
                  49            0.999507             0.81185
                  50                   1             0.78044
                  51            0.999507            0.749029
                  52            0.998027            0.717649
                  53            0.995562            0.686331
                  54            0.992115            0.655107
                  55            0.987688            0.624005
                  56            0.982287            0.593058
                  57            0.975917            0.562296
                  58            0.968583             0.53175
                  59            0.960294            0.501449
                  60            0.951057            0.471423
                  61            0.940881            0.441702
                  62            0.929776            0.412315
                  63            0.917755            0.383292
                  64            0.904827             0.35466
                  65            0.891007            0.326449
                  66            0.876307            0.298686
                  67            0.860742            0.271398
                  68            0.844328            0.244613
                  69            0.827081            0.218356
                  70            0.809017            0.192654
                  71            0.790155            0.167533
                  72            0.770513            0.143016
                  73            0.750111            0.119128
                  74            0.728969           0.0958926
                  75            0.707107            0.073333
                  76            0.684547           0.0514711
                  77            0.661312           0.0303287
                  78            0.637424          0.00992649
                  79            0.612907         -0.00971528
                  80            0.587785          -0.0285773
                  81            0.562083          -0.0466408
                  82            0.535827          -0.0638882
                  83            0.509041          -0.0803023
                  84            0.481754          -0.0958669
                  85             0.45399           -0.110567
                  86            0.425779           -0.124387
                  87            0.397148           -0.137315
                  88            0.368125           -0.149337
                  89            0.338738           -0.160441
                  90            0.309017           -0.170617
                  91            0.278991           -0.179854
                  92             0.24869           -0.188143
                  93            0.218143           -0.195477
                  94            0.187381           -0.201848
                  95            0.156434           -0.207249
                  96            0.125333           -0.211675
                  97           0.0941083           -0.215122
                  98           0.0627905           -0.217587
                  99                   0            -0.21956
