            Interval              Radial            Vertical
                   0                   0            -2.09439
                   0                   0            -2.09439
                   1           0.0314108            -2.09489
                   2           0.0627905            -2.09637
                   3           0.0941083            -2.09883
                   4            0.125333            -2.10228
                   5            0.156434             -2.1067
                   6            0.187381             -2.1121
                   7            0.218143            -2.11848
                   8             0.24869            -2.12581
                   9            0.278991             -2.1341
                  10            0.309017            -2.14334
                  11            0.338738            -2.15351
                  12            0.368125            -2.16462
                  13            0.397148            -2.17664
                  14            0.425779            -2.18957
                  15             0.45399            -2.20339
                  16            0.481754            -2.21809
                  17            0.509041            -2.23365
                  18            0.535827            -2.25006
                  19            0.562083            -2.26731
                  20            0.587785            -2.28538
                  21            0.612907            -2.30424
                  22            0.637424            -2.32388
                  23            0.661312            -2.34428
                  24            0.684547            -2.36542
                  25            0.707107            -2.38729
                  26            0.728969            -2.40985
                  27            0.750111            -2.43308
                  28            0.770513            -2.45697
                  29            0.790155            -2.48149
                  30            0.809017            -2.50661
                  31            0.827081            -2.53231
                  32            0.844328            -2.55857
                  33            0.860742            -2.58535
                  34            0.876307            -2.61264
                  35            0.891007             -2.6404
                  36            0.904827            -2.66861
                  37            0.917755            -2.69724
                  38            0.929776            -2.72627
                  39            0.940881            -2.75565
                  40            0.951057            -2.78538
                  41            0.960294             -2.8154
                  42            0.968583             -2.8457
                  43            0.975917            -2.87625
                  44            0.982287            -2.90701
                  45            0.987688            -2.93796
                  46            0.992115            -2.96906
                  47            0.995562            -3.00028
                  48            0.998027             -3.0316
                  49            0.999507            -3.06298
                  50                   1            -3.09439
                  51            0.999507             -3.1258
                  52            0.998027            -3.15718
                  53            0.995562             -3.1885
                  54            0.992115            -3.21973
                  55            0.987688            -3.25083
                  56            0.982287            -3.28177
                  57            0.975917            -3.31254
                  58            0.968583            -3.34308
                  59            0.960294            -3.37338
                  60            0.951057            -3.40341
                  61            0.940881            -3.43313
                  62            0.929776            -3.46252
                  63            0.917755            -3.49154
                  64            0.904827            -3.52017
                  65            0.891007            -3.54838
                  66            0.876307            -3.57615
                  67            0.860742            -3.60343
                  68            0.844328            -3.63022
                  69            0.827081            -3.65648
                  70            0.809017            -3.68218
                  71            0.790155             -3.7073
                  72            0.770513            -3.73182
                  73            0.750111             -3.7557
                  74            0.728969            -3.77894
                  75            0.707107             -3.8015
                  76            0.684547            -3.82336
                  77            0.661312             -3.8445
                  78            0.637424            -3.86491
                  79            0.612907            -3.88455
                  80            0.587785            -3.90341
                  81            0.562083            -3.92147
                  82            0.535827            -3.93872
                  83            0.509041            -3.95513
                  84            0.481754             -3.9707
                  85             0.45399             -3.9854
                  86            0.425779            -3.99922
                  87            0.397148            -4.01215
                  88            0.368125            -4.02417
                  89            0.338738            -4.03527
                  90            0.309017            -4.04545
                  91            0.278991            -4.05469
                  92             0.24869            -4.06298
                  93            0.218143            -4.07031
                  94            0.187381            -4.07668
                  95            0.156434            -4.08208
                  96            0.125333            -4.08651
                  97           0.0941083            -4.08995
                  98           0.0627905            -4.09242
                  99                   0            -4.09439
