            IntervalRadial            Vertical          Radial_vel        Vertical_vel
                   0                   0           -0.712969
                   1            0.151906           -0.711595
                   2            0.303763             -0.7075
                   3            0.455525           -0.700758
                   4            0.607154           -0.691493
                   5            0.758621           -0.679873
                   6            0.909908           -0.666105
                   7             1.06101           -0.650433
                   8             1.21193           -0.633126
                   9             1.36269           -0.614472
                  10             1.51332           -0.594769
                  11             1.66385           -0.574314
                  12             1.81432           -0.553395
                  13             1.96475           -0.532282
                  14              2.1152           -0.511219
                  15             2.26568           -0.490422
                  16             2.41622           -0.470069
                  17             2.56684           -0.450308
                  18             2.71756            -0.43125
                  19             2.86837           -0.412975
                  20             3.01927           -0.395535
                  21             3.17028           -0.378957
                  22             3.32138            -0.36325
                  23             3.47256           -0.348404
                  24             3.62383           -0.334399
                  25             3.77516           -0.321207
                  26             3.92657           -0.308791
                  27             4.07803           -0.297112
                  28             4.22954           -0.286131
                  29             4.38111           -0.275803
                  30             4.53271            -0.26609
                  31             4.68434           -0.256949
                  32             4.83601           -0.248342
                  33             4.98771           -0.240233
                  34             5.13943           -0.232586
                  35             5.29117            -0.22537
                  36             5.44293           -0.218553
                  37              5.5947           -0.212108
                  38             5.74649           -0.206009
                  39             5.89829           -0.200231
                  40             6.05011           -0.194751
                  41             6.20193            -0.18955
                  42             6.35376           -0.184608
                  43              6.5056           -0.179908
                  44             6.65745           -0.175434
                  45              6.8093            -0.17117
                  46             6.96116           -0.167104
                  47             7.11302           -0.163222
                  48             7.26488           -0.159513
                  49             7.41676           -0.155965
                  50             7.56863            -0.15257
                  51             7.72051           -0.149318
                  52             7.87239             -0.1462
                  53             8.02427           -0.143208
                  54             8.17615           -0.140336
                  55             8.32804           -0.137576
                  56             8.47993           -0.134922
                  57             8.63182           -0.132369
                  58             8.78371            -0.12991
                  59             8.93561           -0.127541
                  60              9.0875           -0.125257
                  61              9.2394           -0.123053
                  62             9.39129           -0.120926
                  63             9.54319           -0.118872
                  64             9.69509           -0.116886
                  65             9.84699           -0.114967
                  66             9.99889           -0.113109
                  67             10.1508           -0.111311
                  68             10.3027            -0.10957
                  69             10.4546           -0.107883
                  70             10.6065           -0.106248
                  71             10.7584           -0.104662
                  72             10.9103           -0.103124
                  73             11.0622            -0.10163
                  74             11.2141            -0.10018
                  75              11.366          -0.0987705
                  76             11.5179           -0.097401
                  77             11.6698          -0.0960696
                  78             11.8217          -0.0947746
                  79             11.9736          -0.0935147
                  80             12.1256          -0.0922883
                  81             12.2775          -0.0910942
                  82             12.4294          -0.0899312
                  83             12.5813          -0.0887982
                  84             12.7332          -0.0876939
                  85             12.8851          -0.0866174
                  86              13.037          -0.0855675
                  87             13.1889          -0.0845432
                  88             13.3408          -0.0835438
                  89             13.4927          -0.0825682
                  90             13.6446          -0.0816158
                  91             13.7965          -0.0806856
                  92             13.9485          -0.0797772
                  93             14.1004          -0.0788896
                  94             14.2523          -0.0780224
                  95             14.4042           -0.077175
                  96             14.5561          -0.0763468
                  97              14.708          -0.0755374
                  98             14.8599          -0.0747468
                  99             15.0118          -0.0739754
