            Interval              Radial            Vertical
                   0                   0             2.75286
                   0                   0             2.75286
                   1           0.0314108             2.75237
                   2           0.0627905             2.75089
                   3           0.0941083             2.74842
                   4            0.125333             2.74498
                   5            0.156434             2.74055
                   6            0.187381             2.73515
                   7            0.218143             2.72878
                   8             0.24869             2.72145
                   9            0.278991             2.71316
                  10            0.309017             2.70392
                  11            0.338738             2.69374
                  12            0.368125             2.68264
                  13            0.397148             2.67062
                  14            0.425779             2.65769
                  15             0.45399             2.64387
                  16            0.481754             2.62917
                  17            0.509041              2.6136
                  18            0.535827             2.59719
                  19            0.562083             2.57994
                  20            0.587785             2.56188
                  21            0.612907             2.54302
                  22            0.637424             2.52338
                  23            0.661312             2.50297
                  24            0.684547             2.48183
                  25            0.707107             2.45997
                  26            0.728969             2.43741
                  27            0.750111             2.41417
                  28            0.770513             2.39029
                  29            0.790155             2.36577
                  30            0.809017             2.34065
                  31            0.827081             2.31495
                  32            0.844328             2.28869
                  33            0.860742              2.2619
                  34            0.876307             2.23462
                  35            0.891007             2.20685
                  36            0.904827             2.17864
                  37            0.917755             2.15001
                  38            0.929776             2.12099
                  39            0.940881              2.0916
                  40            0.951057             2.06188
                  41            0.960294             2.03185
                  42            0.968583             2.00155
                  43            0.975917             1.97101
                  44            0.982287             1.94024
                  45            0.987688              1.9093
                  46            0.992115              1.8782
                  47            0.995562             1.84697
                  48            0.998027             1.81565
                  49            0.999507             1.78427
                  50                   1             1.75286
                  51            0.999507             1.72145
                  52            0.998027             1.69007
                  53            0.995562             1.65875
                  54            0.992115             1.62753
                  55            0.987688             1.59643
                  56            0.982287             1.56548
                  57            0.975917             1.53472
                  58            0.968583             1.50417
                  59            0.960294             1.47387
                  60            0.951057             1.44385
                  61            0.940881             1.41412
                  62            0.929776             1.38474
                  63            0.917755             1.35571
                  64            0.904827             1.32708
                  65            0.891007             1.29887
                  66            0.876307             1.27111
                  67            0.860742             1.24382
                  68            0.844328             1.21704
                  69            0.827081             1.19078
                  70            0.809017             1.16508
                  71            0.790155             1.13996
                  72            0.770513             1.11544
                  73            0.750111             1.09155
                  74            0.728969             1.06832
                  75            0.707107             1.04576
                  76            0.684547             1.02389
                  77            0.661312             1.00275
                  78            0.637424            0.982349
                  79            0.612907            0.962707
                  80            0.587785            0.943845
                  81            0.562083            0.925782
                  82            0.535827            0.908535
                  83            0.509041             0.89212
                  84            0.481754            0.876556
                  85             0.45399            0.861856
                  86            0.425779            0.848035
                  87            0.397148            0.835108
                  88            0.368125            0.823086
                  89            0.338738            0.811982
                  90            0.309017            0.801806
                  91            0.278991            0.792569
                  92             0.24869            0.784279
                  93            0.218143            0.776946
                  94            0.187381            0.770575
                  95            0.156434            0.765174
                  96            0.125333            0.760748
                  97           0.0941083            0.757301
                  98           0.0627905            0.754836
                  99                   0            0.752862
