           iteration                time              height            velocity
                   0                   0                   3            -1.34193
                   1                0.01             2.98658            -1.32892
                   2                0.02             2.97329            -1.31636
                   3                0.03             2.96013            -1.30422
                   4                0.04             2.94709            -1.29249
                   5                0.05             2.93416            -1.28115
                   6                0.06             2.92135            -1.27019
                   7                0.07             2.90865             -1.2596
                   8                0.08             2.89605            -1.24935
                   9                0.09             2.88356            -1.23943
                  10                 0.1             2.87116            -1.22984
                  11                0.11             2.85887            -1.22055
                  12                0.12             2.84666            -1.21156
                  13                0.13             2.83454            -1.20285
                  14                0.14             2.82252            -1.19441
                  15                0.15             2.81057            -1.18624
                  16                0.16             2.79871            -1.17832
                  17                0.17             2.78693            -1.17064
                  18                0.18             2.77522            -1.16319
                  19                0.19             2.76359            -1.15596
                  20                 0.2             2.75203            -1.14895
                  21                0.21             2.74054            -1.14215
                  22                0.22             2.72912            -1.13554
                  23                0.23             2.71776            -1.12913
                  24                0.24             2.70647            -1.12289
                  25                0.25             2.69524            -1.11684
                  26                0.26             2.68407            -1.11095
                  27                0.27             2.67296            -1.10522
                  28                0.28             2.66191            -1.09965
                  29                0.29             2.65091            -1.09423
                  30                 0.3             2.63997            -1.08896
                  31                0.31             2.62908            -1.08382
                  32                0.32             2.61824            -1.07882
                  33                0.33             2.60746            -1.07394
                  34                0.34             2.59672            -1.06919
                  35                0.35             2.58603            -1.06456
                  36                0.36             2.57538            -1.06004
                  37                0.37             2.56478            -1.05564
                  38                0.38             2.55422            -1.05133
                  39                0.39             2.54371            -1.04713
                  40                 0.4             2.53324            -1.04303
                  41                0.41             2.52281            -1.03903
                  42                0.42             2.51242            -1.03511
                  43                0.43             2.50207            -1.03128
                  44                0.44             2.49175            -1.02754
                  45                0.45             2.48148            -1.02388
                  46                0.46             2.47124             -1.0203
                  47                0.47             2.46104            -1.01679
                  48                0.48             2.45087            -1.01335
                  49                0.49             2.44074            -1.00999
                  50                 0.5             2.43064            -1.00669
                  51                0.51             2.42057            -1.00346
                  52                0.52             2.41053            -1.00029
                  53                0.53             2.40053           -0.997177
                  54                0.54             2.39056           -0.994126
                  55                0.55             2.38062           -0.991131
                  56                0.56             2.37071           -0.988191
                  57                0.57             2.36082           -0.985303
                  58                0.58             2.35097           -0.982466
                  59                0.59             2.34115           -0.979678
                  60                 0.6             2.33135           -0.976936
                  61                0.61             2.32158           -0.974241
                  62                0.62             2.31184           -0.971589
                  63                0.63             2.30212            -0.96898
                  64                0.64             2.29243           -0.966411
                  65                0.65             2.28277           -0.963883
                  66                0.66             2.27313           -0.961392
                  67                0.67             2.26352           -0.958939
                  68                0.68             2.25393           -0.956521
                  69                0.69             2.24436           -0.954138
                  70                 0.7             2.23482           -0.951788
                  71                0.71              2.2253           -0.949471
                  72                0.72             2.21581           -0.947185
                  73                0.73             2.20634            -0.94493
                  74                0.74             2.19689           -0.942703
                  75                0.75             2.18746           -0.940505
                  76                0.76             2.17805           -0.938335
                  77                0.77             2.16867           -0.936191
                  78                0.78             2.15931           -0.934073
                  79                0.79             2.14997           -0.931979
                  80                 0.8             2.14065            -0.92991
                  81                0.81             2.13135           -0.927865
                  82                0.82             2.12207           -0.925842
                  83                0.83             2.11281           -0.923841
                  84                0.84             2.10357           -0.921861
                  85                0.85             2.09436           -0.919902
                  86                0.86             2.08516           -0.917964
                  87                0.87             2.07598           -0.916044
                  88                0.88             2.06682           -0.914144
                  89                0.89             2.05767           -0.912262
                  90                 0.9             2.04855           -0.910398
                  91                0.91             2.03945           -0.908551
                  92                0.92             2.03036           -0.906721
                  93                0.93              2.0213           -0.904907
                  94                0.94             2.01225           -0.903109
                  95                0.95             2.00322           -0.901327
                  96                0.96              1.9942           -0.899559
                  97                0.97             1.98521           -0.897806
                  98                0.98             1.97623           -0.896067
                  99                0.99             1.96727           -0.894342
                 100                   1             1.95832           -0.892631
                 101                1.01              1.9494           -0.890932
                 102                1.02             1.94049           -0.889246
                 103                1.03              1.9316           -0.887573
                 104                1.04             1.92272           -0.885911
                 105                1.05             1.91386           -0.884262
                 106                1.06             1.90502           -0.882623
                 107                1.07             1.89619           -0.880996
                 108                1.08             1.88738           -0.879379
                 109                1.09             1.87859           -0.877773
                 110                 1.1             1.86981           -0.876178
                 111                1.11             1.86105           -0.874592
                 112                1.12              1.8523           -0.873016
                 113                1.13             1.84357            -0.87145
                 114                1.14             1.83486           -0.869893
                 115                1.15             1.82616           -0.868344
                 116                1.16             1.81748           -0.866805
                 117                1.17             1.80881           -0.865274
                 118                1.18             1.80016           -0.863752
                 119                1.19             1.79152           -0.862238
                 120                 1.2              1.7829           -0.860732
                 121                1.21             1.77429           -0.859234
                 122                1.22              1.7657           -0.857743
                 123                1.23             1.75712            -0.85626
                 124                1.24             1.74856           -0.854784
                 125                1.25             1.74001           -0.853315
                 126                1.26             1.73147           -0.851853
                 127                1.27             1.72296           -0.850398
                 128                1.28             1.71445           -0.848949
                 129                1.29             1.70596           -0.847507
                 130                 1.3             1.69749           -0.846071
                 131                1.31             1.68903           -0.844641
                 132                1.32             1.68058           -0.843218
                 133                1.33             1.67215             -0.8418
                 134                1.34             1.66373           -0.840388
                 135                1.35             1.65533           -0.838982
                 136                1.36             1.64694           -0.837581
                 137                1.37             1.63856           -0.836185
                 138                1.38              1.6302           -0.834795
                 139                1.39             1.62185            -0.83341
                 140                 1.4             1.61352           -0.832029
                 141                1.41              1.6052           -0.830654
                 142                1.42             1.59689           -0.829284
                 143                1.43              1.5886           -0.827918
                 144                1.44             1.58032           -0.826557
                 145                1.45             1.57205             -0.8252
                 146                1.46              1.5638           -0.823848
                 147                1.47             1.55556             -0.8225
                 148                1.48             1.54734           -0.821156
                 149                1.49             1.53913           -0.819816
                 150                 1.5             1.53093            -0.81848
                 151                1.51             1.52274           -0.817149
                 152                1.52             1.51457           -0.815821
                 153                1.53             1.50641           -0.814496
                 154                1.54             1.49827           -0.813176
                 155                1.55             1.49014           -0.811859
                 156                1.56             1.48202           -0.810545
                 157                1.57             1.47391           -0.809235
                 158                1.58             1.46582           -0.807928
                 159                1.59             1.45774           -0.806625
                 160                 1.6             1.44967           -0.805325
                 161                1.61             1.44162           -0.804028
                 162                1.62             1.43358           -0.802734
                 163                1.63             1.42555           -0.801442
                 164                1.64             1.41754           -0.800154
                 165                1.65             1.40954           -0.798869
                 166                1.66             1.40155           -0.797586
                 167                1.67             1.39357           -0.796307
                 168                1.68             1.38561           -0.795029
                 169                1.69             1.37766           -0.793755
                 170                 1.7             1.36972           -0.792483
                 171                1.71              1.3618           -0.791213
                 172                1.72             1.35388           -0.789946
                 173                1.73             1.34599           -0.788681
                 174                1.74              1.3381           -0.787419
                 175                1.75             1.33022           -0.786159
                 176                1.76             1.32236           -0.784901
                 177                1.77             1.31451           -0.783645
                 178                1.78             1.30668           -0.782391
                 179                1.79             1.29885           -0.781139
                 180                 1.8             1.29104            -0.77989
                 181                1.81             1.28324           -0.778642
                 182                1.82             1.27546           -0.777396
