            Interval              Radial            Vertical
                   0                   0            0.247757
                   0                   0            0.247757
                   1           0.0314108            0.247263
                   2           0.0627905            0.245783
                   3           0.0941083            0.243319
                   4            0.125333            0.239871
                   5            0.156434            0.235445
                   6            0.187381            0.230044
                   7            0.218143            0.223674
                   8             0.24869             0.21634
                   9            0.278991             0.20805
                  10            0.309017            0.198813
                  11            0.338738            0.188638
                  12            0.368125            0.177533
                  13            0.397148            0.165511
                  14            0.425779            0.152584
                  15             0.45399            0.138763
                  16            0.481754            0.124063
                  17            0.509041            0.108499
                  18            0.535827           0.0920847
                  19            0.562083           0.0748373
                  20            0.587785           0.0567737
                  21            0.612907           0.0379118
                  22            0.637424             0.01827
                  23            0.661312         -0.00213218
                  24            0.684547          -0.0232746
                  25            0.707107          -0.0451365
                  26            0.728969          -0.0676961
                  27            0.750111          -0.0909314
                  28            0.770513           -0.114819
                  29            0.790155           -0.139336
                  30            0.809017           -0.164458
                  31            0.827081            -0.19016
                  32            0.844328           -0.216416
                  33            0.860742           -0.243202
                  34            0.876307            -0.27049
                  35            0.891007           -0.298253
                  36            0.904827           -0.326464
                  37            0.917755           -0.355095
                  38            0.929776           -0.384119
                  39            0.940881           -0.413505
                  40            0.951057           -0.443226
                  41            0.960294           -0.473252
                  42            0.968583           -0.503553
                  43            0.975917             -0.5341
                  44            0.982287           -0.564862
                  45            0.987688           -0.595809
                  46            0.992115            -0.62691
                  47            0.995562           -0.658135
                  48            0.998027           -0.689453
                  49            0.999507           -0.720832
                  50                   1           -0.752243
                  51            0.999507           -0.783654
                  52            0.998027           -0.815034
                  53            0.995562           -0.846352
                  54            0.992115           -0.877576
                  55            0.987688           -0.908678
                  56            0.982287           -0.939625
                  57            0.975917           -0.970386
                  58            0.968583            -1.00093
                  59            0.960294            -1.03123
                  60            0.951057            -1.06126
                  61            0.940881            -1.09098
                  62            0.929776            -1.12037
                  63            0.917755            -1.14939
                  64            0.904827            -1.17802
                  65            0.891007            -1.20623
                  66            0.876307              -1.234
                  67            0.860742            -1.26128
                  68            0.844328            -1.28807
                  69            0.827081            -1.31433
                  70            0.809017            -1.34003
                  71            0.790155            -1.36515
                  72            0.770513            -1.38967
                  73            0.750111            -1.41356
                  74            0.728969            -1.43679
                  75            0.707107            -1.45935
                  76            0.684547            -1.48121
                  77            0.661312            -1.50235
                  78            0.637424            -1.52276
                  79            0.612907             -1.5424
                  80            0.587785            -1.56126
                  81            0.562083            -1.57932
                  82            0.535827            -1.59657
                  83            0.509041            -1.61299
                  84            0.481754            -1.62855
                  85             0.45399            -1.64325
                  86            0.425779            -1.65707
                  87            0.397148               -1.67
                  88            0.368125            -1.68202
                  89            0.338738            -1.69312
                  90            0.309017             -1.7033
                  91            0.278991            -1.71254
                  92             0.24869            -1.72083
                  93            0.218143            -1.72816
                  94            0.187381            -1.73453
                  95            0.156434            -1.73993
                  96            0.125333            -1.74436
                  97           0.0941083            -1.74781
                  98           0.0627905            -1.75027
                  99                   0            -1.75224
