            Interval              Radial            Vertical
                   0                   0            -2.95392
                   0                   0            -2.95392
                   1           0.0314108            -2.95441
                   2           0.0627905            -2.95589
                   3           0.0941083            -2.95836
                   4            0.125333             -2.9618
                   5            0.156434            -2.96623
                   6            0.187381            -2.97163
                   7            0.218143              -2.978
                   8             0.24869            -2.98533
                   9            0.278991            -2.99362
                  10            0.309017            -3.00286
                  11            0.338738            -3.01304
                  12            0.368125            -3.02414
                  13            0.397148            -3.03616
                  14            0.425779            -3.04909
                  15             0.45399            -3.06291
                  16            0.481754            -3.07761
                  17            0.509041            -3.09318
                  18            0.535827            -3.10959
                  19            0.562083            -3.12684
                  20            0.587785             -3.1449
                  21            0.612907            -3.16376
                  22            0.637424             -3.1834
                  23            0.661312            -3.20381
                  24            0.684547            -3.22495
                  25            0.707107            -3.24681
                  26            0.728969            -3.26937
                  27            0.750111            -3.29261
                  28            0.770513            -3.31649
                  29            0.790155            -3.34101
                  30            0.809017            -3.36613
                  31            0.827081            -3.39183
                  32            0.844328            -3.41809
                  33            0.860742            -3.44488
                  34            0.876307            -3.47216
                  35            0.891007            -3.49993
                  36            0.904827            -3.52814
                  37            0.917755            -3.55677
                  38            0.929776            -3.58579
                  39            0.940881            -3.61518
                  40            0.951057             -3.6449
                  41            0.960294            -3.67493
                  42            0.968583            -3.70523
                  43            0.975917            -3.73577
                  44            0.982287            -3.76654
                  45            0.987688            -3.79748
                  46            0.992115            -3.82858
                  47            0.995562            -3.85981
                  48            0.998027            -3.89113
                  49            0.999507            -3.92251
                  50                   1            -3.95392
                  51            0.999507            -3.98533
                  52            0.998027            -4.01671
                  53            0.995562            -4.04803
                  54            0.992115            -4.07925
                  55            0.987688            -4.11035
                  56            0.982287             -4.1413
                  57            0.975917            -4.17206
                  58            0.968583            -4.20261
                  59            0.960294            -4.23291
                  60            0.951057            -4.26293
                  61            0.940881            -4.29266
                  62            0.929776            -4.32204
                  63            0.917755            -4.35107
                  64            0.904827             -4.3797
                  65            0.891007            -4.40791
                  66            0.876307            -4.43567
                  67            0.860742            -4.46296
                  68            0.844328            -4.48974
                  69            0.827081              -4.516
                  70            0.809017             -4.5417
                  71            0.790155            -4.56682
                  72            0.770513            -4.59134
                  73            0.750111            -4.61523
                  74            0.728969            -4.63846
                  75            0.707107            -4.66102
                  76            0.684547            -4.68289
                  77            0.661312            -4.70403
                  78            0.637424            -4.72443
                  79            0.612907            -4.74407
                  80            0.587785            -4.76293
                  81            0.562083              -4.781
                  82            0.535827            -4.79825
                  83            0.509041            -4.81466
                  84            0.481754            -4.83022
                  85             0.45399            -4.84492
                  86            0.425779            -4.85874
                  87            0.397148            -4.87167
                  88            0.368125            -4.88369
                  89            0.338738             -4.8948
                  90            0.309017            -4.90497
                  91            0.278991            -4.91421
                  92             0.24869             -4.9225
                  93            0.218143            -4.92983
                  94            0.187381             -4.9362
                  95            0.156434            -4.94161
                  96            0.125333            -4.94603
                  97           0.0941083            -4.94948
                  98           0.0627905            -4.95194
                  99                   0            -4.95392
