            Interval              Radial            Vertical
                   0                   0              3.4621
                   0                   0              3.4621
                   1           0.0314108              3.4616
                   2           0.0627905             3.46012
                   3           0.0941083             3.45766
                   4            0.125333             3.45421
                   5            0.156434             3.44978
                   6            0.187381             3.44438
                   7            0.218143             3.43801
                   8             0.24869             3.43068
                   9            0.278991             3.42239
                  10            0.309017             3.41315
                  11            0.338738             3.40298
                  12            0.368125             3.39187
                  13            0.397148             3.37985
                  14            0.425779             3.36692
                  15             0.45399              3.3531
                  16            0.481754              3.3384
                  17            0.509041             3.32284
                  18            0.535827             3.30642
                  19            0.562083             3.28918
                  20            0.587785             3.27111
                  21            0.612907             3.25225
                  22            0.637424             3.23261
                  23            0.661312             3.21221
                  24            0.684547             3.19106
                  25            0.707107              3.1692
                  26            0.728969             3.14664
                  27            0.750111             3.12341
                  28            0.770513             3.09952
                  29            0.790155               3.075
                  30            0.809017             3.04988
                  31            0.827081             3.02418
                  32            0.844328             2.99792
                  33            0.860742             2.97114
                  34            0.876307             2.94385
                  35            0.891007             2.91609
                  36            0.904827             2.88787
                  37            0.917755             2.85924
                  38            0.929776             2.83022
                  39            0.940881             2.80083
                  40            0.951057             2.77111
                  41            0.960294             2.74109
                  42            0.968583             2.71079
                  43            0.975917             2.68024
                  44            0.982287             2.64948
                  45            0.987688             2.61853
                  46            0.992115             2.58743
                  47            0.995562              2.5562
                  48            0.998027             2.52489
                  49            0.999507             2.49351
                  50                   1              2.4621
                  51            0.999507             2.43068
                  52            0.998027             2.39931
                  53            0.995562             2.36799
                  54            0.992115             2.33676
                  55            0.987688             2.30566
                  56            0.982287             2.27471
                  57            0.975917             2.24395
                  58            0.968583             2.21341
                  59            0.960294              2.1831
                  60            0.951057             2.15308
                  61            0.940881             2.12336
                  62            0.929776             2.09397
                  63            0.917755             2.06495
                  64            0.904827             2.03632
                  65            0.891007             2.00811
                  66            0.876307             1.98034
                  67            0.860742             1.95305
                  68            0.844328             1.92627
                  69            0.827081             1.90001
                  70            0.809017             1.87431
                  71            0.790155             1.84919
                  72            0.770513             1.82467
                  73            0.750111             1.80078
                  74            0.728969             1.77755
                  75            0.707107             1.75499
                  76            0.684547             1.73313
                  77            0.661312             1.71198
                  78            0.637424             1.69158
                  79            0.612907             1.67194
                  80            0.587785             1.65308
                  81            0.562083             1.63502
                  82            0.535827             1.61777
                  83            0.509041             1.60135
                  84            0.481754             1.58579
                  85             0.45399             1.57109
                  86            0.425779             1.55727
                  87            0.397148             1.54434
                  88            0.368125             1.53232
                  89            0.338738             1.52121
                  90            0.309017             1.51104
                  91            0.278991              1.5018
                  92             0.24869             1.49351
                  93            0.218143             1.48618
                  94            0.187381             1.47981
                  95            0.156434             1.47441
                  96            0.125333             1.46998
                  97           0.0941083             1.46653
                  98           0.0627905             1.46407
                  99                   0              1.4621
