            Interval              Radial            Vertical
                   0                   0           -0.572885
                   0                   0           -0.572885
                   1           0.0314108           -0.573378
                   2           0.0627905           -0.574858
                   3           0.0941083           -0.577323
                   4            0.125333            -0.58077
                   5            0.156434           -0.585196
                   6            0.187381           -0.590597
                   7            0.218143           -0.596968
                   8             0.24869           -0.604301
                   9            0.278991           -0.612591
                  10            0.309017           -0.621828
                  11            0.338738           -0.632004
                  12            0.368125           -0.643108
                  13            0.397148            -0.65513
                  14            0.425779           -0.668058
                  15             0.45399           -0.681878
                  16            0.481754           -0.696578
                  17            0.509041           -0.712143
                  18            0.535827           -0.728557
                  19            0.562083           -0.745804
                  20            0.587785           -0.763868
                  21            0.612907            -0.78273
                  22            0.637424           -0.802371
                  23            0.661312           -0.822774
                  24            0.684547           -0.843916
                  25            0.707107           -0.865778
                  26            0.728969           -0.888337
                  27            0.750111           -0.911573
                  28            0.770513           -0.935461
                  29            0.790155           -0.959978
                  30            0.809017           -0.985099
                  31            0.827081             -1.0108
                  32            0.844328            -1.03706
                  33            0.860742            -1.06384
                  34            0.876307            -1.09113
                  35            0.891007            -1.11889
                  36            0.904827            -1.14711
                  37            0.917755            -1.17574
                  38            0.929776            -1.20476
                  39            0.940881            -1.23415
                  40            0.951057            -1.26387
                  41            0.960294            -1.29389
                  42            0.968583            -1.32419
                  43            0.975917            -1.35474
                  44            0.982287             -1.3855
                  45            0.987688            -1.41645
                  46            0.992115            -1.44755
                  47            0.995562            -1.47878
                  48            0.998027            -1.51009
                  49            0.999507            -1.54147
                  50                   1            -1.57288
                  51            0.999507             -1.6043
                  52            0.998027            -1.63568
                  53            0.995562            -1.66699
                  54            0.992115            -1.69822
                  55            0.987688            -1.72932
                  56            0.982287            -1.76027
                  57            0.975917            -1.79103
                  58            0.968583            -1.82157
                  59            0.960294            -1.85188
                  60            0.951057             -1.8819
                  61            0.940881            -1.91162
                  62            0.929776            -1.94101
                  63            0.917755            -1.97003
                  64            0.904827            -1.99866
                  65            0.891007            -2.02688
                  66            0.876307            -2.05464
                  67            0.860742            -2.08193
                  68            0.844328            -2.10871
                  69            0.827081            -2.13497
                  70            0.809017            -2.16067
                  71            0.790155            -2.18579
                  72            0.770513            -2.21031
                  73            0.750111             -2.2342
                  74            0.728969            -2.25743
                  75            0.707107            -2.27999
                  76            0.684547            -2.30185
                  77            0.661312              -2.323
                  78            0.637424             -2.3434
                  79            0.612907            -2.36304
                  80            0.587785             -2.3819
                  81            0.562083            -2.39997
                  82            0.535827            -2.41721
                  83            0.509041            -2.43363
                  84            0.481754            -2.44919
                  85             0.45399            -2.46389
                  86            0.425779            -2.47771
                  87            0.397148            -2.49064
                  88            0.368125            -2.50266
                  89            0.338738            -2.51377
                  90            0.309017            -2.52394
                  91            0.278991            -2.53318
                  92             0.24869            -2.54147
                  93            0.218143             -2.5488
                  94            0.187381            -2.55517
                  95            0.156434            -2.56057
                  96            0.125333              -2.565
                  97           0.0941083            -2.56845
                  98           0.0627905            -2.57091
                  99                   0            -2.57288
