            Interval              Radial            Vertical
                   0                   0           -0.149479
                   0                   0           -0.149479
                   1           0.0314108           -0.149973
                   2           0.0627905           -0.151453
                   3           0.0941083           -0.153918
                   4            0.125333           -0.157365
                   5            0.156434           -0.161791
                   6            0.187381           -0.167192
                   7            0.218143           -0.173563
                   8             0.24869           -0.180896
                   9            0.278991           -0.189186
                  10            0.309017           -0.198423
                  11            0.338738           -0.208599
                  12            0.368125           -0.219703
                  13            0.397148           -0.231725
                  14            0.425779           -0.244652
                  15             0.45399           -0.258473
                  16            0.481754           -0.273173
                  17            0.509041           -0.288737
                  18            0.535827           -0.305152
                  19            0.562083           -0.322399
                  20            0.587785           -0.340463
                  21            0.612907           -0.359324
                  22            0.637424           -0.378966
                  23            0.661312           -0.399368
                  24            0.684547           -0.420511
                  25            0.707107           -0.442373
                  26            0.728969           -0.464932
                  27            0.750111           -0.488168
                  28            0.770513           -0.512056
                  29            0.790155           -0.536572
                  30            0.809017           -0.561694
                  31            0.827081           -0.587396
                  32            0.844328           -0.613653
                  33            0.860742           -0.640438
                  34            0.876307           -0.667726
                  35            0.891007           -0.695489
                  36            0.904827             -0.7237
                  37            0.917755           -0.752332
                  38            0.929776           -0.781355
                  39            0.940881           -0.810742
                  40            0.951057           -0.840463
                  41            0.960294           -0.870488
                  42            0.968583            -0.90079
                  43            0.975917           -0.931336
                  44            0.982287           -0.962098
                  45            0.987688           -0.993045
                  46            0.992115            -1.02415
                  47            0.995562            -1.05537
                  48            0.998027            -1.08669
                  49            0.999507            -1.11807
                  50                   1            -1.14948
                  51            0.999507            -1.18089
                  52            0.998027            -1.21227
                  53            0.995562            -1.24359
                  54            0.992115            -1.27481
                  55            0.987688            -1.30591
                  56            0.982287            -1.33686
                  57            0.975917            -1.36762
                  58            0.968583            -1.39817
                  59            0.960294            -1.42847
                  60            0.951057             -1.4585
                  61            0.940881            -1.48822
                  62            0.929776             -1.5176
                  63            0.917755            -1.54663
                  64            0.904827            -1.57526
                  65            0.891007            -1.60347
                  66            0.876307            -1.63123
                  67            0.860742            -1.65852
                  68            0.844328            -1.68531
                  69            0.827081            -1.71156
                  70            0.809017            -1.73726
                  71            0.790155            -1.76239
                  72            0.770513             -1.7869
                  73            0.750111            -1.81079
                  74            0.728969            -1.83403
                  75            0.707107            -1.85659
                  76            0.684547            -1.87845
                  77            0.661312            -1.89959
                  78            0.637424            -1.91999
                  79            0.612907            -1.93963
                  80            0.587785             -1.9585
                  81            0.562083            -1.97656
                  82            0.535827            -1.99381
                  83            0.509041            -2.01022
                  84            0.481754            -2.02579
                  85             0.45399            -2.04049
                  86            0.425779            -2.05431
                  87            0.397148            -2.06723
                  88            0.368125            -2.07926
                  89            0.338738            -2.09036
                  90            0.309017            -2.10054
                  91            0.278991            -2.10977
                  92             0.24869            -2.11806
                  93            0.218143             -2.1254
                  94            0.187381            -2.13177
                  95            0.156434            -2.13717
                  96            0.125333            -2.14159
                  97           0.0941083            -2.14504
                  98           0.0627905            -2.14751
                  99                   0            -2.14948
