            Interval              Radial            Vertical
                   0                   0           -0.574284
                   0                   0           -0.574284
                   1           0.0314108           -0.574777
                   2           0.0627905           -0.576257
                   3           0.0941083           -0.578722
                   4            0.125333           -0.582169
                   5            0.156434           -0.586596
                   6            0.187381           -0.591997
                   7            0.218143           -0.598367
                   8             0.24869           -0.605701
                   9            0.278991            -0.61399
                  10            0.309017           -0.623227
                  11            0.338738           -0.633403
                  12            0.368125           -0.644507
                  13            0.397148           -0.656529
                  14            0.425779           -0.669457
                  15             0.45399           -0.683277
                  16            0.481754           -0.697977
                  17            0.509041           -0.713542
                  18            0.535827           -0.729956
                  19            0.562083           -0.747203
                  20            0.587785           -0.765267
                  21            0.612907           -0.784129
                  22            0.637424           -0.803771
                  23            0.661312           -0.824173
                  24            0.684547           -0.845315
                  25            0.707107           -0.867177
                  26            0.728969           -0.889737
                  27            0.750111           -0.912972
                  28            0.770513            -0.93686
                  29            0.790155           -0.961377
                  30            0.809017           -0.986499
                  31            0.827081             -1.0122
                  32            0.844328            -1.03846
                  33            0.860742            -1.06524
                  34            0.876307            -1.09253
                  35            0.891007            -1.12029
                  36            0.904827             -1.1485
                  37            0.917755            -1.17714
                  38            0.929776            -1.20616
                  39            0.940881            -1.23555
                  40            0.951057            -1.26527
                  41            0.960294            -1.29529
                  42            0.968583            -1.32559
                  43            0.975917            -1.35614
                  44            0.982287             -1.3869
                  45            0.987688            -1.41785
                  46            0.992115            -1.44895
                  47            0.995562            -1.48018
                  48            0.998027            -1.51149
                  49            0.999507            -1.54287
                  50                   1            -1.57428
                  51            0.999507            -1.60569
                  52            0.998027            -1.63707
                  53            0.995562            -1.66839
                  54            0.992115            -1.69962
                  55            0.987688            -1.73072
                  56            0.982287            -1.76167
                  57            0.975917            -1.79243
                  58            0.968583            -1.82297
                  59            0.960294            -1.85327
                  60            0.951057             -1.8833
                  61            0.940881            -1.91302
                  62            0.929776            -1.94241
                  63            0.917755            -1.97143
                  64            0.904827            -2.00006
                  65            0.891007            -2.02827
                  66            0.876307            -2.05604
                  67            0.860742            -2.08333
                  68            0.844328            -2.11011
                  69            0.827081            -2.13637
                  70            0.809017            -2.16207
                  71            0.790155            -2.18719
                  72            0.770513            -2.21171
                  73            0.750111             -2.2356
                  74            0.728969            -2.25883
                  75            0.707107            -2.28139
                  76            0.684547            -2.30325
                  77            0.661312            -2.32439
                  78            0.637424             -2.3448
                  79            0.612907            -2.36444
                  80            0.587785             -2.3833
                  81            0.562083            -2.40136
                  82            0.535827            -2.41861
                  83            0.509041            -2.43503
                  84            0.481754            -2.45059
                  85             0.45399            -2.46529
                  86            0.425779            -2.47911
                  87            0.397148            -2.49204
                  88            0.368125            -2.50406
                  89            0.338738            -2.51516
                  90            0.309017            -2.52534
                  91            0.278991            -2.53458
                  92             0.24869            -2.54287
                  93            0.218143             -2.5502
                  94            0.187381            -2.55657
                  95            0.156434            -2.56197
                  96            0.125333             -2.5664
                  97           0.0941083            -2.56985
                  98           0.0627905            -2.57231
                  99                   0            -2.57428
