            Interval              Radial            Vertical
                   0                   0            -1.84969
                   0                   0            -1.84969
                   1           0.0314108            -1.85018
                   2           0.0627905            -1.85166
                   3           0.0941083            -1.85413
                   4            0.125333            -1.85757
                   5            0.156434              -1.862
                   6            0.187381             -1.8674
                   7            0.218143            -1.87377
                   8             0.24869            -1.88111
                   9            0.278991            -1.88939
                  10            0.309017            -1.89863
                  11            0.338738            -1.90881
                  12            0.368125            -1.91991
                  13            0.397148            -1.93193
                  14            0.425779            -1.94486
                  15             0.45399            -1.95868
                  16            0.481754            -1.97338
                  17            0.509041            -1.98895
                  18            0.535827            -2.00536
                  19            0.562083            -2.02261
                  20            0.587785            -2.04067
                  21            0.612907            -2.05953
                  22            0.637424            -2.07918
                  23            0.661312            -2.09958
                  24            0.684547            -2.12072
                  25            0.707107            -2.14258
                  26            0.728969            -2.16514
                  27            0.750111            -2.18838
                  28            0.770513            -2.21226
                  29            0.790155            -2.23678
                  30            0.809017             -2.2619
                  31            0.827081            -2.28761
                  32            0.844328            -2.31386
                  33            0.860742            -2.34065
                  34            0.876307            -2.36793
                  35            0.891007             -2.3957
                  36            0.904827            -2.42391
                  37            0.917755            -2.45254
                  38            0.929776            -2.48156
                  39            0.940881            -2.51095
                  40            0.951057            -2.54067
                  41            0.960294             -2.5707
                  42            0.968583              -2.601
                  43            0.975917            -2.63155
                  44            0.982287            -2.66231
                  45            0.987688            -2.69325
                  46            0.992115            -2.72436
                  47            0.995562            -2.75558
                  48            0.998027             -2.7869
                  49            0.999507            -2.81828
                  50                   1            -2.84969
                  51            0.999507             -2.8811
                  52            0.998027            -2.91248
                  53            0.995562             -2.9438
                  54            0.992115            -2.97502
                  55            0.987688            -3.00612
                  56            0.982287            -3.03707
                  57            0.975917            -3.06783
                  58            0.968583            -3.09838
                  59            0.960294            -3.12868
                  60            0.951057            -3.15871
                  61            0.940881            -3.18843
                  62            0.929776            -3.21781
                  63            0.917755            -3.24684
                  64            0.904827            -3.27547
                  65            0.891007            -3.30368
                  66            0.876307            -3.33144
                  67            0.860742            -3.35873
                  68            0.844328            -3.38552
                  69            0.827081            -3.41177
                  70            0.809017            -3.43747
                  71            0.790155             -3.4626
                  72            0.770513            -3.48711
                  73            0.750111              -3.511
                  74            0.728969            -3.53424
                  75            0.707107             -3.5568
                  76            0.684547            -3.57866
                  77            0.661312             -3.5998
                  78            0.637424             -3.6202
                  79            0.612907            -3.63984
                  80            0.587785            -3.65871
                  81            0.562083            -3.67677
                  82            0.535827            -3.69402
                  83            0.509041            -3.71043
                  84            0.481754              -3.726
                  85             0.45399             -3.7407
                  86            0.425779            -3.75452
                  87            0.397148            -3.76744
                  88            0.368125            -3.77947
                  89            0.338738            -3.79057
                  90            0.309017            -3.80075
                  91            0.278991            -3.80998
                  92             0.24869            -3.81827
                  93            0.218143            -3.82561
                  94            0.187381            -3.83198
                  95            0.156434            -3.83738
                  96            0.125333             -3.8418
                  97           0.0941083            -3.84525
                  98           0.0627905            -3.84772
                  99                   0            -3.84969
