            Interval              Radial            Vertical
                   0                   0            -2.30731
                   0                   0            -2.30731
                   1           0.0314108            -2.30781
                   2           0.0627905            -2.30929
                   3           0.0941083            -2.31175
                   4            0.125333             -2.3152
                   5            0.156434            -2.31963
                   6            0.187381            -2.32503
                   7            0.218143             -2.3314
                   8             0.24869            -2.33873
                   9            0.278991            -2.34702
                  10            0.309017            -2.35626
                  11            0.338738            -2.36643
                  12            0.368125            -2.37754
                  13            0.397148            -2.38956
                  14            0.425779            -2.40249
                  15             0.45399            -2.41631
                  16            0.481754            -2.43101
                  17            0.509041            -2.44657
                  18            0.535827            -2.46299
                  19            0.562083            -2.48023
                  20            0.587785             -2.4983
                  21            0.612907            -2.51716
                  22            0.637424             -2.5368
                  23            0.661312             -2.5572
                  24            0.684547            -2.57835
                  25            0.707107            -2.60021
                  26            0.728969            -2.62277
                  27            0.750111              -2.646
                  28            0.770513            -2.66989
                  29            0.790155            -2.69441
                  30            0.809017            -2.71953
                  31            0.827081            -2.74523
                  32            0.844328            -2.77149
                  33            0.860742            -2.79827
                  34            0.876307            -2.82556
                  35            0.891007            -2.85332
                  36            0.904827            -2.88154
                  37            0.917755            -2.91017
                  38            0.929776            -2.93919
                  39            0.940881            -2.96858
                  40            0.951057             -2.9983
                  41            0.960294            -3.02832
                  42            0.968583            -3.05862
                  43            0.975917            -3.08917
                  44            0.982287            -3.11993
                  45            0.987688            -3.15088
                  46            0.992115            -3.18198
                  47            0.995562            -3.21321
                  48            0.998027            -3.24452
                  49            0.999507             -3.2759
                  50                   1            -3.30731
                  51            0.999507            -3.33873
                  52            0.998027             -3.3701
                  53            0.995562            -3.40142
                  54            0.992115            -3.43265
                  55            0.987688            -3.46375
                  56            0.982287             -3.4947
                  57            0.975917            -3.52546
                  58            0.968583              -3.556
                  59            0.960294            -3.58631
                  60            0.951057            -3.61633
                  61            0.940881            -3.64605
                  62            0.929776            -3.67544
                  63            0.917755            -3.70446
                  64            0.904827            -3.73309
                  65            0.891007             -3.7613
                  66            0.876307            -3.78907
                  67            0.860742            -3.81636
                  68            0.844328            -3.84314
                  69            0.827081             -3.8694
                  70            0.809017             -3.8951
                  71            0.790155            -3.92022
                  72            0.770513            -3.94474
                  73            0.750111            -3.96863
                  74            0.728969            -3.99186
                  75            0.707107            -4.01442
                  76            0.684547            -4.03628
                  77            0.661312            -4.05743
                  78            0.637424            -4.07783
                  79            0.612907            -4.09747
                  80            0.587785            -4.11633
                  81            0.562083            -4.13439
                  82            0.535827            -4.15164
                  83            0.509041            -4.16806
                  84            0.481754            -4.18362
                  85             0.45399            -4.19832
                  86            0.425779            -4.21214
                  87            0.397148            -4.22507
                  88            0.368125            -4.23709
                  89            0.338738             -4.2482
                  90            0.309017            -4.25837
                  91            0.278991            -4.26761
                  92             0.24869             -4.2759
                  93            0.218143            -4.28323
                  94            0.187381             -4.2896
                  95            0.156434              -4.295
                  96            0.125333            -4.29943
                  97           0.0941083            -4.30288
                  98           0.0627905            -4.30534
                  99                   0            -4.30731
