            Interval              Radial            Vertical
                   0                   0             3.05897
                   0                   0             3.05897
                   1           0.0314108             3.05848
                   2           0.0627905               3.057
                   3           0.0941083             3.05454
                   4            0.125333             3.05109
                   5            0.156434             3.04666
                   6            0.187381             3.04126
                   7            0.218143             3.03489
                   8             0.24869             3.02756
                   9            0.278991             3.01927
                  10            0.309017             3.01003
                  11            0.338738             2.99985
                  12            0.368125             2.98875
                  13            0.397148             2.97673
                  14            0.425779              2.9638
                  15             0.45399             2.94998
                  16            0.481754             2.93528
                  17            0.509041             2.91972
                  18            0.535827              2.9033
                  19            0.562083             2.88605
                  20            0.587785             2.86799
                  21            0.612907             2.84913
                  22            0.637424             2.82949
                  23            0.661312             2.80908
                  24            0.684547             2.78794
                  25            0.707107             2.76608
                  26            0.728969             2.74352
                  27            0.750111             2.72029
                  28            0.770513              2.6964
                  29            0.790155             2.67188
                  30            0.809017             2.64676
                  31            0.827081             2.62106
                  32            0.844328              2.5948
                  33            0.860742             2.56801
                  34            0.876307             2.54073
                  35            0.891007             2.51296
                  36            0.904827             2.48475
                  37            0.917755             2.45612
                  38            0.929776              2.4271
                  39            0.940881             2.39771
                  40            0.951057             2.36799
                  41            0.960294             2.33796
                  42            0.968583             2.30766
                  43            0.975917             2.27712
                  44            0.982287             2.24635
                  45            0.987688             2.21541
                  46            0.992115             2.18431
                  47            0.995562             2.15308
                  48            0.998027             2.12176
                  49            0.999507             2.09038
                  50                   1             2.05897
                  51            0.999507             2.02756
                  52            0.998027             1.99618
                  53            0.995562             1.96487
                  54            0.992115             1.93364
                  55            0.987688             1.90254
                  56            0.982287             1.87159
                  57            0.975917             1.84083
                  58            0.968583             1.81028
                  59            0.960294             1.77998
                  60            0.951057             1.74996
                  61            0.940881             1.72024
                  62            0.929776             1.69085
                  63            0.917755             1.66183
                  64            0.904827             1.63319
                  65            0.891007             1.60498
                  66            0.876307             1.57722
                  67            0.860742             1.54993
                  68            0.844328             1.52315
                  69            0.827081             1.49689
                  70            0.809017             1.47119
                  71            0.790155             1.44607
                  72            0.770513             1.42155
                  73            0.750111             1.39766
                  74            0.728969             1.37443
                  75            0.707107             1.35187
                  76            0.684547                1.33
                  77            0.661312             1.30886
                  78            0.637424             1.28846
                  79            0.612907             1.26882
                  80            0.587785             1.24996
                  81            0.562083             1.23189
                  82            0.535827             1.21465
                  83            0.509041             1.19823
                  84            0.481754             1.18267
                  85             0.45399             1.16797
                  86            0.425779             1.15415
                  87            0.397148             1.14122
                  88            0.368125              1.1292
                  89            0.338738             1.11809
                  90            0.309017             1.10792
                  91            0.278991             1.09868
                  92             0.24869             1.09039
                  93            0.218143             1.08306
                  94            0.187381             1.07669
                  95            0.156434             1.07129
                  96            0.125333             1.06686
                  97           0.0941083             1.06341
                  98           0.0627905             1.06095
                  99                   0             1.05897
