            Interval              Radial            Vertical
                   0                   0            -4.01795
                   0                   0            -4.01795
                   1           0.0314108            -4.01844
                   2           0.0627905            -4.01992
                   3           0.0941083            -4.02238
                   4            0.125333            -4.02583
                   5            0.156434            -4.03026
                   6            0.187381            -4.03566
                   7            0.218143            -4.04203
                   8             0.24869            -4.04936
                   9            0.278991            -4.05765
                  10            0.309017            -4.06689
                  11            0.338738            -4.07707
                  12            0.368125            -4.08817
                  13            0.397148            -4.10019
                  14            0.425779            -4.11312
                  15             0.45399            -4.12694
                  16            0.481754            -4.14164
                  17            0.509041             -4.1572
                  18            0.535827            -4.17362
                  19            0.562083            -4.19087
                  20            0.587785            -4.20893
                  21            0.612907            -4.22779
                  22            0.637424            -4.24743
                  23            0.661312            -4.26784
                  24            0.684547            -4.28898
                  25            0.707107            -4.31084
                  26            0.728969             -4.3334
                  27            0.750111            -4.35664
                  28            0.770513            -4.38052
                  29            0.790155            -4.40504
                  30            0.809017            -4.43016
                  31            0.827081            -4.45586
                  32            0.844328            -4.48212
                  33            0.860742            -4.50891
                  34            0.876307            -4.53619
                  35            0.891007            -4.56396
                  36            0.904827            -4.59217
                  37            0.917755             -4.6208
                  38            0.929776            -4.64982
                  39            0.940881            -4.67921
                  40            0.951057            -4.70893
                  41            0.960294            -4.73896
                  42            0.968583            -4.76926
                  43            0.975917             -4.7998
                  44            0.982287            -4.83057
                  45            0.987688            -4.86151
                  46            0.992115            -4.89261
                  47            0.995562            -4.92384
                  48            0.998027            -4.95516
                  49            0.999507            -4.98654
                  50                   1            -5.01795
                  51            0.999507            -5.04936
                  52            0.998027            -5.08074
                  53            0.995562            -5.11206
                  54            0.992115            -5.14328
                  55            0.987688            -5.17438
                  56            0.982287            -5.20533
                  57            0.975917            -5.23609
                  58            0.968583            -5.26664
                  59            0.960294            -5.29694
                  60            0.951057            -5.32696
                  61            0.940881            -5.35668
                  62            0.929776            -5.38607
                  63            0.917755            -5.41509
                  64            0.904827            -5.44373
                  65            0.891007            -5.47194
                  66            0.876307             -5.4997
                  67            0.860742            -5.52699
                  68            0.844328            -5.55377
                  69            0.827081            -5.58003
                  70            0.809017            -5.60573
                  71            0.790155            -5.63085
                  72            0.770513            -5.65537
                  73            0.750111            -5.67926
                  74            0.728969            -5.70249
                  75            0.707107            -5.72505
                  76            0.684547            -5.74692
                  77            0.661312            -5.76806
                  78            0.637424            -5.78846
                  79            0.612907             -5.8081
                  80            0.587785            -5.82696
                  81            0.562083            -5.84503
                  82            0.535827            -5.86227
                  83            0.509041            -5.87869
                  84            0.481754            -5.89425
                  85             0.45399            -5.90895
                  86            0.425779            -5.92277
                  87            0.397148             -5.9357
                  88            0.368125            -5.94772
                  89            0.338738            -5.95883
                  90            0.309017              -5.969
                  91            0.278991            -5.97824
                  92             0.24869            -5.98653
                  93            0.218143            -5.99386
                  94            0.187381            -6.00023
                  95            0.156434            -6.00564
                  96            0.125333            -6.01006
                  97           0.0941083            -6.01351
                  98           0.0627905            -6.01597
                  99                   0            -6.01795
