            Interval              Radial            Vertical
                   0                   0             1.93502
                   0                   0             1.93502
                   1           0.0314108             1.93452
                   2           0.0627905             1.93304
                   3           0.0941083             1.93058
                   4            0.125333             1.92713
                   5            0.156434             1.92271
                   6            0.187381             1.91731
                   7            0.218143             1.91093
                   8             0.24869              1.9036
                   9            0.278991             1.89531
                  10            0.309017             1.88607
                  11            0.338738              1.8759
                  12            0.368125             1.86479
                  13            0.397148             1.85277
                  14            0.425779             1.83984
                  15             0.45399             1.82602
                  16            0.481754             1.81132
                  17            0.509041             1.79576
                  18            0.535827             1.77935
                  19            0.562083              1.7621
                  20            0.587785             1.74403
                  21            0.612907             1.72517
                  22            0.637424             1.70553
                  23            0.661312             1.68513
                  24            0.684547             1.66399
                  25            0.707107             1.64212
                  26            0.728969             1.61956
                  27            0.750111             1.59633
                  28            0.770513             1.57244
                  29            0.790155             1.54792
                  30            0.809017              1.5228
                  31            0.827081              1.4971
                  32            0.844328             1.47084
                  33            0.860742             1.44406
                  34            0.876307             1.41677
                  35            0.891007             1.38901
                  36            0.904827              1.3608
                  37            0.917755             1.33217
                  38            0.929776             1.30314
                  39            0.940881             1.27376
                  40            0.951057             1.24403
                  41            0.960294             1.21401
                  42            0.968583             1.18371
                  43            0.975917             1.15316
                  44            0.982287              1.1224
                  45            0.987688             1.09145
                  46            0.992115             1.06035
                  47            0.995562             1.02913
                  48            0.998027            0.997808
                  49            0.999507            0.966429
                  50                   1            0.935018
                  51            0.999507            0.903607
                  52            0.998027            0.872227
                  53            0.995562             0.84091
                  54            0.992115            0.809685
                  55            0.987688            0.778583
                  56            0.982287            0.747637
                  57            0.975917            0.716875
                  58            0.968583            0.686328
                  59            0.960294            0.656027
                  60            0.951057            0.626001
                  61            0.940881             0.59628
                  62            0.929776            0.566893
                  63            0.917755             0.53787
                  64            0.904827            0.509239
                  65            0.891007            0.481027
                  66            0.876307            0.453264
                  67            0.860742            0.425976
                  68            0.844328            0.399191
                  69            0.827081            0.372935
                  70            0.809017            0.347233
                  71            0.790155            0.322111
                  72            0.770513            0.297594
                  73            0.750111            0.273706
                  74            0.728969            0.250471
                  75            0.707107            0.227911
                  76            0.684547            0.206049
                  77            0.661312            0.184907
                  78            0.637424            0.164505
                  79            0.612907            0.144863
                  80            0.587785            0.126001
                  81            0.562083            0.107937
                  82            0.535827             0.09069
                  83            0.509041           0.0742759
                  84            0.481754           0.0587112
                  85             0.45399           0.0440114
                  86            0.425779           0.0301908
                  87            0.397148           0.0172633
                  88            0.368125           0.0052414
                  89            0.338738         -0.00586289
                  90            0.309017          -0.0160386
                  91            0.278991          -0.0252758
                  92             0.24869          -0.0335653
                  93            0.218143          -0.0408989
                  94            0.187381          -0.0472694
                  95            0.156434          -0.0526705
                  96            0.125333          -0.0570968
                  97           0.0941083          -0.0605441
                  98           0.0627905          -0.0630088
                  99                   0          -0.0649821
