            Interval              Radial            Vertical
                   0                   0            -2.03658
                   0                   0            -2.03658
                   1           0.0314108            -2.03707
                   2           0.0627905            -2.03855
                   3           0.0941083            -2.04101
                   4            0.125333            -2.04446
                   5            0.156434            -2.04889
                   6            0.187381            -2.05429
                   7            0.218143            -2.06066
                   8             0.24869            -2.06799
                   9            0.278991            -2.07628
                  10            0.309017            -2.08552
                  11            0.338738            -2.09569
                  12            0.368125             -2.1068
                  13            0.397148            -2.11882
                  14            0.425779            -2.13175
                  15             0.45399            -2.14557
                  16            0.481754            -2.16027
                  17            0.509041            -2.17583
                  18            0.535827            -2.19225
                  19            0.562083             -2.2095
                  20            0.587785            -2.22756
                  21            0.612907            -2.24642
                  22            0.637424            -2.26606
                  23            0.661312            -2.28646
                  24            0.684547            -2.30761
                  25            0.707107            -2.32947
                  26            0.728969            -2.35203
                  27            0.750111            -2.37526
                  28            0.770513            -2.39915
                  29            0.790155            -2.42367
                  30            0.809017            -2.44879
                  31            0.827081            -2.47449
                  32            0.844328            -2.50075
                  33            0.860742            -2.52753
                  34            0.876307            -2.55482
                  35            0.891007            -2.58259
                  36            0.904827             -2.6108
                  37            0.917755            -2.63943
                  38            0.929776            -2.66845
                  39            0.940881            -2.69784
                  40            0.951057            -2.72756
                  41            0.960294            -2.75758
                  42            0.968583            -2.78789
                  43            0.975917            -2.81843
                  44            0.982287            -2.84919
                  45            0.987688            -2.88014
                  46            0.992115            -2.91124
                  47            0.995562            -2.94247
                  48            0.998027            -2.97379
                  49            0.999507            -3.00516
                  50                   1            -3.03658
                  51            0.999507            -3.06799
                  52            0.998027            -3.09937
                  53            0.995562            -3.13068
                  54            0.992115            -3.16191
                  55            0.987688            -3.19301
                  56            0.982287            -3.22396
                  57            0.975917            -3.25472
                  58            0.968583            -3.28527
                  59            0.960294            -3.31557
                  60            0.951057            -3.34559
                  61            0.940881            -3.37531
                  62            0.929776             -3.4047
                  63            0.917755            -3.43372
                  64            0.904827            -3.46235
                  65            0.891007            -3.49057
                  66            0.876307            -3.51833
                  67            0.860742            -3.54562
                  68            0.844328             -3.5724
                  69            0.827081            -3.59866
                  70            0.809017            -3.62436
                  71            0.790155            -3.64948
                  72            0.770513              -3.674
                  73            0.750111            -3.69789
                  74            0.728969            -3.72112
                  75            0.707107            -3.74368
                  76            0.684547            -3.76554
                  77            0.661312            -3.78669
                  78            0.637424            -3.80709
                  79            0.612907            -3.82673
                  80            0.587785            -3.84559
                  81            0.562083            -3.86366
                  82            0.535827             -3.8809
                  83            0.509041            -3.89732
                  84            0.481754            -3.91288
                  85             0.45399            -3.92758
                  86            0.425779             -3.9414
                  87            0.397148            -3.95433
                  88            0.368125            -3.96635
                  89            0.338738            -3.97746
                  90            0.309017            -3.98763
                  91            0.278991            -3.99687
                  92             0.24869            -4.00516
                  93            0.218143            -4.01249
                  94            0.187381            -4.01886
                  95            0.156434            -4.02426
                  96            0.125333            -4.02869
                  97           0.0941083            -4.03214
                  98           0.0627905             -4.0346
                  99                   0            -4.03658
