            Interval              Radial            Vertical
                   0                   0             2.68172
                   0                   0             2.68172
                   1           0.0314108             2.68122
                   2           0.0627905             2.67974
                   3           0.0941083             2.67728
                   4            0.125333             2.67383
                   5            0.156434             2.66941
                   6            0.187381               2.664
                   7            0.218143             2.65763
                   8             0.24869              2.6503
                   9            0.278991             2.64201
                  10            0.309017             2.63277
                  11            0.338738              2.6226
                  12            0.368125             2.61149
                  13            0.397148             2.59947
                  14            0.425779             2.58654
                  15             0.45399             2.57272
                  16            0.481754             2.55802
                  17            0.509041             2.54246
                  18            0.535827             2.52605
                  19            0.562083              2.5088
                  20            0.587785             2.49073
                  21            0.612907             2.47187
                  22            0.637424             2.45223
                  23            0.661312             2.43183
                  24            0.684547             2.41069
                  25            0.707107             2.38882
                  26            0.728969             2.36626
                  27            0.750111             2.34303
                  28            0.770513             2.31914
                  29            0.790155             2.29462
                  30            0.809017              2.2695
                  31            0.827081              2.2438
                  32            0.844328             2.21754
                  33            0.860742             2.19076
                  34            0.876307             2.16347
                  35            0.891007             2.13571
                  36            0.904827              2.1075
                  37            0.917755             2.07887
                  38            0.929776             2.04984
                  39            0.940881             2.02046
                  40            0.951057             1.99073
                  41            0.960294             1.96071
                  42            0.968583             1.93041
                  43            0.975917             1.89986
                  44            0.982287              1.8691
                  45            0.987688             1.83815
                  46            0.992115             1.80705
                  47            0.995562             1.77583
                  48            0.998027             1.74451
                  49            0.999507             1.71313
                  50                   1             1.68172
                  51            0.999507             1.65031
                  52            0.998027             1.61893
                  53            0.995562             1.58761
                  54            0.992115             1.55638
                  55            0.987688             1.52528
                  56            0.982287             1.49434
                  57            0.975917             1.46357
                  58            0.968583             1.43303
                  59            0.960294             1.40273
                  60            0.951057              1.3727
                  61            0.940881             1.34298
                  62            0.929776             1.31359
                  63            0.917755             1.28457
                  64            0.904827             1.25594
                  65            0.891007             1.22773
                  66            0.876307             1.19996
                  67            0.860742             1.17268
                  68            0.844328             1.14589
                  69            0.827081             1.11963
                  70            0.809017             1.09393
                  71            0.790155             1.06881
                  72            0.770513             1.04429
                  73            0.750111             1.02041
                  74            0.728969             0.99717
                  75            0.707107             0.97461
                  76            0.684547            0.952749
                  77            0.661312            0.931606
                  78            0.637424            0.911204
                  79            0.612907            0.891562
                  80            0.587785              0.8727
                  81            0.562083            0.854637
                  82            0.535827            0.837389
                  83            0.509041            0.820975
                  84            0.481754             0.80541
                  85             0.45399            0.790711
                  86            0.425779             0.77689
                  87            0.397148            0.763963
                  88            0.368125            0.751941
                  89            0.338738            0.740836
                  90            0.309017            0.730661
                  91            0.278991            0.721423
                  92             0.24869            0.713134
                  93            0.218143              0.7058
                  94            0.187381             0.69943
                  95            0.156434            0.694029
                  96            0.125333            0.689602
                  97           0.0941083            0.686155
                  98           0.0627905             0.68369
                  99                   0            0.681717
