            Interval              Radial            Vertical
                   0                   0            -2.05536
                   0                   0            -2.05536
                   1           0.0314108            -2.05585
                   2           0.0627905            -2.05733
                   3           0.0941083             -2.0598
                   4            0.125333            -2.06324
                   5            0.156434            -2.06767
                   6            0.187381            -2.07307
                   7            0.218143            -2.07944
                   8             0.24869            -2.08678
                   9            0.278991            -2.09507
                  10            0.309017             -2.1043
                  11            0.338738            -2.11448
                  12            0.368125            -2.12558
                  13            0.397148             -2.1376
                  14            0.425779            -2.15053
                  15             0.45399            -2.16435
                  16            0.481754            -2.17905
                  17            0.509041            -2.19462
                  18            0.535827            -2.21103
                  19            0.562083            -2.22828
                  20            0.587785            -2.24634
                  21            0.612907             -2.2652
                  22            0.637424            -2.28485
                  23            0.661312            -2.30525
                  24            0.684547            -2.32639
                  25            0.707107            -2.34825
                  26            0.728969            -2.37081
                  27            0.750111            -2.39405
                  28            0.770513            -2.41793
                  29            0.790155            -2.44245
                  30            0.809017            -2.46757
                  31            0.827081            -2.49328
                  32            0.844328            -2.51953
                  33            0.860742            -2.54632
                  34            0.876307            -2.57361
                  35            0.891007            -2.60137
                  36            0.904827            -2.62958
                  37            0.917755            -2.65821
                  38            0.929776            -2.68723
                  39            0.940881            -2.71662
                  40            0.951057            -2.74634
                  41            0.960294            -2.77637
                  42            0.968583            -2.80667
                  43            0.975917            -2.83722
                  44            0.982287            -2.86798
                  45            0.987688            -2.89892
                  46            0.992115            -2.93003
                  47            0.995562            -2.96125
                  48            0.998027            -2.99257
                  49            0.999507            -3.02395
                  50                   1            -3.05536
                  51            0.999507            -3.08677
                  52            0.998027            -3.11815
                  53            0.995562            -3.14947
                  54            0.992115            -3.18069
                  55            0.987688            -3.21179
                  56            0.982287            -3.24274
                  57            0.975917             -3.2735
                  58            0.968583            -3.30405
                  59            0.960294            -3.33435
                  60            0.951057            -3.36438
                  61            0.940881             -3.3941
                  62            0.929776            -3.42348
                  63            0.917755            -3.45251
                  64            0.904827            -3.48114
                  65            0.891007            -3.50935
                  66            0.876307            -3.53711
                  67            0.860742             -3.5644
                  68            0.844328            -3.59119
                  69            0.827081            -3.61744
                  70            0.809017            -3.64314
                  71            0.790155            -3.66827
                  72            0.770513            -3.69278
                  73            0.750111            -3.71667
                  74            0.728969            -3.73991
                  75            0.707107            -3.76247
                  76            0.684547            -3.78433
                  77            0.661312            -3.80547
                  78            0.637424            -3.82587
                  79            0.612907            -3.84551
                  80            0.587785            -3.86438
                  81            0.562083            -3.88244
                  82            0.535827            -3.89969
                  83            0.509041             -3.9161
                  84            0.481754            -3.93167
                  85             0.45399            -3.94637
                  86            0.425779            -3.96019
                  87            0.397148            -3.97311
                  88            0.368125            -3.98514
                  89            0.338738            -3.99624
                  90            0.309017            -4.00642
                  91            0.278991            -4.01565
                  92             0.24869            -4.02394
                  93            0.218143            -4.03128
                  94            0.187381            -4.03765
                  95            0.156434            -4.04305
                  96            0.125333            -4.04747
                  97           0.0941083            -4.05092
                  98           0.0627905            -4.05339
                  99                   0            -4.05536
