           iteration                time              height            velocity
                   0                   0                   3            -1.34809
                   1                0.01             2.98652            -1.33845
                   2                0.02             2.97313            -1.32903
                   3                0.03             2.95984            -1.31984
                   4                0.04             2.94665            -1.31086
                   5                0.05             2.93354             -1.3021
                   6                0.06             2.92052            -1.29353
                   7                0.07             2.90758            -1.28517
                   8                0.08             2.89473            -1.27699
                   9                0.09             2.88196            -1.26901
                  10                 0.1             2.86927             -1.2612
                  11                0.11             2.85666            -1.25357
                  12                0.12             2.84412            -1.24612
                  13                0.13             2.83166            -1.23883
                  14                0.14             2.81927             -1.2317
                  15                0.15             2.80696            -1.22473
                  16                0.16             2.79471            -1.21791
                  17                0.17             2.78253            -1.21124
                  18                0.18             2.77042            -1.20471
                  19                0.19             2.75837            -1.19833
                  20                 0.2             2.74639            -1.19208
                  21                0.21             2.73447            -1.18596
                  22                0.22             2.72261            -1.17997
                  23                0.23             2.71081            -1.17411
                  24                0.24             2.69906            -1.16837
                  25                0.25             2.68738            -1.16275
                  26                0.26             2.67575            -1.15724
                  27                0.27             2.66418            -1.15185
                  28                0.28             2.65266            -1.14656
                  29                0.29              2.6412            -1.14138
                  30                 0.3             2.62978             -1.1363
                  31                0.31             2.61842            -1.13132
                  32                0.32             2.60711            -1.12644
                  33                0.33             2.59584            -1.12165
                  34                0.34             2.58463            -1.11696
                  35                0.35             2.57346            -1.11235
                  36                0.36             2.56233            -1.10783
                  37                0.37             2.55125             -1.1034
                  38                0.38             2.54022            -1.09905
                  39                0.39             2.52923            -1.09477
                  40                 0.4             2.51828            -1.09058
                  41                0.41             2.50738            -1.08646
                  42                0.42             2.49651            -1.08241
                  43                0.43             2.48569            -1.07844
                  44                0.44              2.4749            -1.07453
                  45                0.45             2.46416            -1.07069
                  46                0.46             2.45345            -1.06692
                  47                0.47             2.44278            -1.06321
                  48                0.48             2.43215            -1.05957
                  49                0.49             2.42155            -1.05598
                  50                 0.5             2.41099            -1.05245
                  51                0.51             2.40047            -1.04899
                  52                0.52             2.38998            -1.04557
                  53                0.53             2.37952            -1.04221
                  54                0.54              2.3691            -1.03891
                  55                0.55             2.35871            -1.03565
                  56                0.56             2.34836            -1.03245
                  57                0.57             2.33803            -1.02929
                  58                0.58             2.32774            -1.02618
                  59                0.59             2.31748            -1.02312
                  60                 0.6             2.30725             -1.0201
                  61                0.61             2.29705            -1.01713
                  62                0.62             2.28687             -1.0142
                  63                0.63             2.27673             -1.0113
                  64                0.64             2.26662            -1.00846
                  65                0.65             2.25653            -1.00564
                  66                0.66             2.24648            -1.00287
                  67                0.67             2.23645            -1.00014
                  68                0.68             2.22645           -0.997438
                  69                0.69             2.21647           -0.994774
                  70                 0.7             2.20653           -0.992145
                  71                0.71              2.1966           -0.989549
                  72                0.72             2.18671           -0.986986
                  73                0.73             2.17684           -0.984455
                  74                0.74             2.16699           -0.981955
                  75                0.75             2.15718           -0.979484
                  76                0.76             2.14738           -0.977044
                  77                0.77             2.13761           -0.974631
                  78                0.78             2.12786           -0.972247
                  79                0.79             2.11814            -0.96989
                  80                 0.8             2.10844           -0.967559
                  81                0.81             2.09877           -0.965254
                  82                0.82             2.08911           -0.962974
                  83                0.83             2.07948           -0.960719
                  84                0.84             2.06988           -0.958488
                  85                0.85             2.06029            -0.95628
                  86                0.86             2.05073           -0.954094
                  87                0.87             2.04119           -0.951931
                  88                0.88             2.03167           -0.949789
                  89                0.89             2.02217           -0.947669
                  90                 0.9             2.01269           -0.945568
                  91                0.91             2.00324           -0.943488
                  92                0.92              1.9938           -0.941427
                  93                0.93             1.98439           -0.939386
                  94                0.94               1.975           -0.937362
                  95                0.95             1.96562           -0.935357
                  96                0.96             1.95627            -0.93337
                  97                0.97             1.94694           -0.931399
                  98                0.98             1.93762           -0.929446
                  99                0.99             1.92833           -0.927508
                 100                   1             1.91905           -0.925587
                 101                1.01              1.9098           -0.923681
                 102                1.02             1.90056           -0.921791
                 103                1.03             1.89134           -0.919915
                 104                1.04             1.88214           -0.918054
                 105                1.05             1.87296           -0.916207
                 106                1.06              1.8638           -0.914373
                 107                1.07             1.85466           -0.912553
                 108                1.08             1.84553           -0.910746
                 109                1.09             1.83642           -0.908952
                 110                 1.1             1.82733            -0.90717
                 111                1.11             1.81826           -0.905401
                 112                1.12             1.80921           -0.903643
                 113                1.13             1.80017           -0.901897
                 114                1.14             1.79115           -0.900162
                 115                1.15             1.78215           -0.898439
                 116                1.16             1.77317           -0.896726
                 117                1.17              1.7642           -0.895023
                 118                1.18             1.75525           -0.893331
                 119                1.19             1.74631           -0.891649
                 120                 1.2              1.7374           -0.889977
                 121                1.21              1.7285           -0.888314
                 122                1.22             1.71962           -0.886661
                 123                1.23             1.71075           -0.885016
                 124                1.24              1.7019           -0.883381
                 125                1.25             1.69306           -0.881754
                 126                1.26             1.68425           -0.880136
                 127                1.27             1.67545           -0.878526
                 128                1.28             1.66666           -0.876924
                 129                1.29             1.65789            -0.87533
                 130                 1.3             1.64914           -0.873744
                 131                1.31              1.6404           -0.872165
                 132                1.32             1.63168           -0.870593
                 133                1.33             1.62297           -0.869029
                 134                1.34             1.61428           -0.867472
                 135                1.35             1.60561           -0.865921
                 136                1.36             1.59695           -0.864377
                 137                1.37             1.58831            -0.86284
                 138                1.38             1.57968           -0.861309
                 139                1.39             1.57106           -0.859785
                 140                 1.4             1.56247           -0.858266
                 141                1.41             1.55388           -0.856753
                 142                1.42             1.54532           -0.855246
                 143                1.43             1.53676           -0.853745
                 144                1.44             1.52823           -0.852249
                 145                1.45              1.5197           -0.850759
                 146                1.46              1.5112           -0.849274
                 147                1.47              1.5027           -0.847794
                 148                1.48             1.49423           -0.846319
                 149                1.49             1.48576           -0.844848
                 150                 1.5             1.47731           -0.843383
                 151                1.51             1.46888           -0.841922
                 152                1.52             1.46046           -0.840466
                 153                1.53             1.45206           -0.839014
                 154                1.54             1.44367           -0.837567
                 155                1.55             1.43529           -0.836124
                 156                1.56             1.42693           -0.834684
                 157                1.57             1.41858           -0.833249
                 158                1.58             1.41025           -0.831818
                 159                1.59             1.40193           -0.830391
                 160                 1.6             1.39363           -0.828967
                 161                1.61             1.38534           -0.827547
                 162                1.62             1.37706            -0.82613
                 163                1.63              1.3688           -0.824717
                 164                1.64             1.36055           -0.823308
                 165                1.65             1.35232           -0.821901
                 166                1.66              1.3441           -0.820498
                 167                1.67              1.3359           -0.819098
                 168                1.68             1.32771           -0.817701
                 169                1.69             1.31953           -0.816307
                 170                 1.7             1.31137           -0.814916
                 171                1.71             1.30322           -0.813527
                 172                1.72             1.29508           -0.812142
                 173                1.73             1.28696           -0.810758
                 174                1.74             1.27885           -0.809378
                 175                1.75             1.27076              -0.808
                 176                1.76             1.26268           -0.806625
                 177                1.77             1.25461           -0.805252
                 178                1.78             1.24656           -0.803881
                 179                1.79             1.23852           -0.802512
                 180                 1.8              1.2305           -0.801146
                 181                1.81             1.22248           -0.799782
                 182                1.82             1.21449            -0.79842
                 183                1.83              1.2065           -0.797059
                 184                1.84             1.19853           -0.795701
                 185                1.85             1.19057           -0.794345
                 186                1.86             1.18263            -0.79299
                 187                1.87              1.1747           -0.791638
                 188                1.88             1.16678           -0.790287
                 189                1.89             1.15888           -0.788938
                 190                 1.9             1.15099            -0.78759
                 191                1.91             1.14312           -0.786244
                 192                1.92             1.13525           -0.784899
                 193                1.93             1.12741           -0.783556
                 194                1.94             1.11957           -0.782215
                 195                1.95             1.11175           -0.780874
                 196                1.96             1.10394           -0.779535
                 197                1.97             1.09614           -0.778198
                 198                1.98             1.08836           -0.776861
                 199                1.99             1.08059           -0.775526
                 200                   2             1.07284           -0.774192
                 201                2.01              1.0651           -0.772859
                 202                2.02             1.05737           -0.771528
                 203                2.03             1.04965           -0.770197
                 204                2.04             1.04195           -0.768867
                 205                2.05             1.03426           -0.767538
                 206                2.06             1.02659            -0.76621
                 207                2.07             1.01892           -0.764883
                 208                2.08             1.01127           -0.763557
                 209                2.09             1.00364           -0.762232
                 210                 2.1            0.996017           -0.760907
                 211                2.11            0.988408           -0.759583
                 212                2.12            0.980812           -0.758259
                 213                2.13            0.973229           -0.756937
                 214                2.14             0.96566           -0.755615
                 215                2.15            0.958104           -0.754294
                 216                2.16            0.950561           -0.752974
                 217                2.17            0.943031           -0.751654
                 218                2.18            0.935515           -0.750334
                 219                2.19            0.928011           -0.749015
                 220                 2.2            0.920521           -0.747697
                 221                2.21            0.913044           -0.746379
                 222                2.22             0.90558           -0.745061
                 223                2.23             0.89813           -0.743744
                 224                2.24            0.890692           -0.742427
                 225                2.25            0.883268            -0.74111
                 226                2.26            0.875857           -0.739794
                 227                2.27            0.868459           -0.738478
                 228                2.28            0.861074           -0.737162
                 229                2.29            0.853703           -0.735847
                 230                 2.3            0.846344           -0.734532
                 231                2.31            0.838999           -0.733217
                 232                2.32            0.831667           -0.731902
                 233                2.33            0.824348           -0.730587
                 234                2.34            0.817042           -0.729273
                 235                2.35            0.809749           -0.727958
                 236                2.36            0.802469           -0.726644
                 237                2.37            0.795203            -0.72533
                 238                2.38             0.78795           -0.724016
                 239                2.39             0.78071           -0.722701
                 240                 2.4            0.773483           -0.721387
                 241                2.41            0.766269           -0.720073
                 242                2.42            0.759068           -0.718759
                 243                2.43             0.75188           -0.717445
                 244                2.44            0.744706           -0.716131
                 245                2.45            0.737545           -0.714817
                 246                2.46            0.730396           -0.713503
                 247                2.47            0.723261           -0.712188
                 248                2.48             0.71614           -0.710874
                 249                2.49            0.709031            -0.70956
                 250                 2.5            0.701935           -0.708245
                 251                2.51            0.694853            -0.70693
                 252                2.52            0.687783           -0.705615
                 253                2.53            0.680727           -0.704301
                 254                2.54            0.673684           -0.702985
                 255                2.55            0.666654            -0.70167
                 256                2.56            0.659638           -0.700355
                 257                2.57            0.652634           -0.699039
                 258                2.58            0.645644           -0.697723
                 259                2.59            0.638667           -0.696408
                 260                 2.6            0.631702           -0.695091
                 261                2.61            0.624752           -0.693775
                 262                2.62            0.617814           -0.692459
                 263                2.63            0.610889           -0.691142
                 264                2.64            0.603978           -0.689825
                 265                2.65             0.59708           -0.688508
                 266                2.66            0.590194            -0.68719
                 267                2.67            0.583323           -0.685873
                 268                2.68            0.576464           -0.684555
                 269                2.69            0.569618           -0.683237
                 270                 2.7            0.562786           -0.681918
                 271                2.71            0.555967             -0.6806
                 272                2.72            0.549161           -0.679281
                 273                2.73            0.542368           -0.677962
                 274                2.74            0.535588           -0.676643
                 275                2.75            0.528822           -0.675323
                 276                2.76            0.522069           -0.674004
                 277                2.77            0.515329           -0.672684
                 278                2.78            0.508602           -0.671363
                 279                2.79            0.501888           -0.670043
                 280                 2.8            0.495188           -0.668722
                 281                2.81            0.488501           -0.667401
                 282                2.82            0.481826            -0.66608
                 283                2.83            0.475166           -0.664759
                 284                2.84            0.468518           -0.663437
                 285                2.85            0.461884           -0.662115
                 286                2.86            0.455263           -0.660793
                 287                2.87            0.448655           -0.659471
                 288                2.88             0.44206           -0.658149
                 289                2.89            0.435478           -0.656826
                 290                 2.9             0.42891           -0.655504
                 291                2.91            0.422355           -0.654181
                 292                2.92            0.415813           -0.652857
                 293                2.93            0.409285           -0.651534
                 294                2.94            0.402769           -0.650211
                 295                2.95            0.396267           -0.648887
                 296                2.96            0.389778           -0.647563
                 297                2.97            0.383303            -0.64624
                 298                2.98             0.37684           -0.644916
                 299                2.99            0.370391           -0.643592
                 300                   3            0.363955           -0.642267
                 301                3.01            0.357533           -0.640943
                 302                3.02            0.351123           -0.639619
                 303                3.03            0.344727           -0.638294
                 304                3.04            0.338344            -0.63697
                 305                3.05            0.331974           -0.635645
                 306                3.06            0.325618           -0.634321
                 307                3.07            0.319275           -0.632996
                 308                3.08            0.312945           -0.631672
                 309                3.09            0.306628           -0.630347
                 310                 3.1            0.300325           -0.629022
                 311                3.11            0.294034           -0.627698
                 312                3.12            0.287757           -0.626373
                 313                3.13            0.281494           -0.625049
                 314                3.14            0.275243           -0.623725
                 315                3.15            0.269006             -0.6224
                 316                3.16            0.262782           -0.621076
                 317                3.17            0.256571           -0.619752
                 318                3.18            0.250374           -0.618428
                 319                3.19            0.244189           -0.617105
                 320                 3.2            0.238018           -0.615781
                 321                3.21            0.231861           -0.614458
                 322                3.22            0.225716           -0.613135
                 323                3.23            0.219585           -0.611812
                 324                3.24            0.213466           -0.610489
                 325                3.25            0.207362           -0.609167
                 326                3.26             0.20127           -0.607845
                 327                3.27            0.195191           -0.606523
                 328                3.28            0.189126           -0.605201
                 329                3.29            0.183074            -0.60388
                 330                 3.3            0.177035           -0.602559
                 331                3.31             0.17101           -0.601239
                 332                3.32            0.164997           -0.599919
                 333                3.33            0.158998           -0.598599
                 334                3.34            0.153012            -0.59728
                 335                3.35            0.147039           -0.595961
                 336                3.36             0.14108           -0.594643
                 337                3.37            0.135133           -0.593325
                 338                3.38              0.1292           -0.592008
                 339                3.39             0.12328           -0.590691
                 340                 3.4            0.117373           -0.589375
                 341                3.41            0.111479            -0.58806
                 342                3.42            0.105599           -0.586745
                 343                3.43           0.0997314            -0.58543
                 344                3.44           0.0938771           -0.584117
                 345                3.45           0.0880359           -0.582804
                 346                3.46           0.0822079           -0.581492
                 347                3.47            0.076393            -0.58018
                 348                3.48           0.0705911           -0.578869
                 349                3.49           0.0648025           -0.577559
                 350                 3.5           0.0590269            -0.57625
                 351                3.51           0.0532644           -0.574942
                 352                3.52           0.0475149           -0.573634
                 353                3.53           0.0417786           -0.572328
                 354                3.54           0.0360553           -0.571022
                 355                3.55           0.0303451           -0.569717
                 356                3.56           0.0246479           -0.568413
                 357                3.57           0.0189638            -0.56711
                 358                3.58           0.0132927           -0.565808
                 359                3.59          0.00763463           -0.564507
                 360                 3.6          0.00198957           -0.563207
                 361                3.61          -0.0036425           -0.561908
                 362                3.62         -0.00926158            -0.56061
                 363                3.63          -0.0148677           -0.559313
                 364                3.64          -0.0204608           -0.558018
                 365                3.65           -0.026041           -0.556723
                 366                3.66          -0.0316082            -0.55543
                 367                3.67          -0.0371625           -0.554138
                 368                3.68          -0.0427039           -0.552848
                 369                3.69          -0.0482324           -0.551558
                 370                 3.7           -0.053748            -0.55027
                 371                3.71          -0.0592507           -0.548983
