            Interval              Radial            Vertical
                   0                   0            0.929854
                   0                   0            0.929854
                   1           0.0314108            0.929361
                   2           0.0627905            0.927881
                   3           0.0941083            0.925416
                   4            0.125333            0.921969
                   5            0.156434            0.917543
                   6            0.187381            0.912142
                   7            0.218143            0.905771
                   8             0.24869            0.898438
                   9            0.278991            0.890148
                  10            0.309017            0.880911
                  11            0.338738            0.870735
                  12            0.368125            0.859631
                  13            0.397148            0.847609
                  14            0.425779            0.834681
                  15             0.45399            0.820861
                  16            0.481754            0.806161
                  17            0.509041            0.790596
                  18            0.535827            0.774182
                  19            0.562083            0.756935
                  20            0.587785            0.738871
                  21            0.612907            0.720009
                  22            0.637424            0.700368
                  23            0.661312            0.679965
                  24            0.684547            0.658823
                  25            0.707107            0.636961
                  26            0.728969            0.614401
                  27            0.750111            0.591166
                  28            0.770513            0.567278
                  29            0.790155            0.542761
                  30            0.809017             0.51764
                  31            0.827081            0.491938
                  32            0.844328            0.465681
                  33            0.860742            0.438896
                  34            0.876307            0.411608
                  35            0.891007            0.383845
                  36            0.904827            0.355634
                  37            0.917755            0.327002
                  38            0.929776            0.297979
                  39            0.940881            0.268592
                  40            0.951057            0.238871
                  41            0.960294            0.208845
                  42            0.968583            0.178544
                  43            0.975917            0.147998
                  44            0.982287            0.117236
                  45            0.987688           0.0862888
                  46            0.992115           0.0551876
                  47            0.995562           0.0239627
                  48            0.998027         -0.00735514
                  49            0.999507          -0.0387349
                  50                   1          -0.0701457
                  51            0.999507           -0.101556
                  52            0.998027           -0.132936
                  53            0.995562           -0.164254
                  54            0.992115           -0.195479
                  55            0.987688            -0.22658
                  56            0.982287           -0.257527
                  57            0.975917           -0.288289
                  58            0.968583           -0.318836
                  59            0.960294           -0.349137
                  60            0.951057           -0.379163
                  61            0.940881           -0.408884
                  62            0.929776            -0.43827
                  63            0.917755           -0.467294
                  64            0.904827           -0.495925
                  65            0.891007           -0.524136
                  66            0.876307           -0.551899
                  67            0.860742           -0.579187
                  68            0.844328           -0.605972
                  69            0.827081           -0.632229
                  70            0.809017           -0.657931
                  71            0.790155           -0.683053
                  72            0.770513            -0.70757
                  73            0.750111           -0.731458
                  74            0.728969           -0.754693
                  75            0.707107           -0.777252
                  76            0.684547           -0.799114
                  77            0.661312           -0.820257
                  78            0.637424           -0.840659
                  79            0.612907           -0.860301
                  80            0.587785           -0.879163
                  81            0.562083           -0.897226
                  82            0.535827           -0.914474
                  83            0.509041           -0.930888
                  84            0.481754           -0.946452
                  85             0.45399           -0.961152
                  86            0.425779           -0.974973
                  87            0.397148             -0.9879
                  88            0.368125           -0.999922
                  89            0.338738            -1.01103
                  90            0.309017             -1.0212
                  91            0.278991            -1.03044
                  92             0.24869            -1.03873
                  93            0.218143            -1.04606
                  94            0.187381            -1.05243
                  95            0.156434            -1.05783
                  96            0.125333            -1.06226
                  97           0.0941083            -1.06571
                  98           0.0627905            -1.06817
                  99                   0            -1.07015
