            IntervalRadial            Vertical          Radial_vel        Vertical_vel
                   0                   0            -2.52567
                   1            0.155374            -2.52135
                   2             0.31027            -2.50844
                   3            0.464233             -2.4871
                   4            0.616848            -2.45763
                   5            0.767757             -2.4204
                   6            0.916682            -2.37589
                   7             1.06343            -2.32466
                   8             1.20791            -2.26734
                   9             1.35013            -2.20463
                  10             1.49023            -2.13731
                  11             1.62845             -2.0662
                  12             1.76511            -1.99216
                  13             1.90066             -1.9161
                  14             2.03558            -1.83892
                  15             2.17038            -1.76154
                  16             2.30557            -1.68483
                  17             2.44159             -1.6096
                  18             2.57878            -1.53655
                  19             2.71741            -1.46625
                  20             2.85761            -1.39913
                  21             2.99939            -1.33544
                  22             3.14272             -1.2753
                  23              3.2875            -1.21874
                  24             3.43359            -1.16566
                  25             3.58085            -1.11593
                  26             3.72915            -1.06937
                  27             3.87835             -1.0258
                  28             4.02835           -0.985036
                  29             4.17902           -0.946884
                  30              4.3303           -0.911171
                  31             4.48209           -0.877728
                  32             4.63434           -0.846394
                  33             4.78697           -0.817017
                  34             4.93994           -0.789451
                  35              5.0932           -0.763556
                  36             5.24672           -0.739204
                  37             5.40045           -0.716274
                  38             5.55437           -0.694654
                  39             5.70846           -0.674243
                  40             5.86269           -0.654948
                  41             6.01705           -0.636685
                  42             6.17152           -0.619377
                  43             6.32608           -0.602956
                  44             6.48073           -0.587358
                  45             6.63545           -0.572527
                  46             6.79024           -0.558408
                  47              6.9451           -0.544953
                  48                 7.1           -0.532119
                  49             7.25495           -0.519864
                  50             7.40994            -0.50815
                  51             7.56497           -0.496944
                  52             7.72003           -0.486214
                  53             7.87513            -0.47593
                  54             8.03025           -0.466066
                  55             8.18539           -0.456596
                  56             8.34056             -0.4475
                  57             8.49575           -0.438754
                  58             8.65095           -0.430339
                  59             8.80618           -0.422238
                  60             8.96141           -0.414434
                  61             9.11667           -0.406909
                  62             9.27193           -0.399651
                  63             9.42721           -0.392645
                  64             9.58249           -0.385878
                  65             9.73779           -0.379339
                  66             9.89309           -0.373016
                  67             10.0484           -0.366899
                  68             10.2037           -0.360979
                  69             10.3591           -0.355245
                  70             10.5144            -0.34969
                  71             10.6697           -0.344306
                  72             10.8251           -0.339085
                  73             10.9804            -0.33402
                  74             11.1358           -0.329102
                  75             11.2911           -0.324327
                  76             11.4465           -0.319688
                  77             11.6019           -0.315179
                  78             11.7573           -0.310795
                  79             11.9126           -0.306532
                  80              12.068           -0.302382
                  81             12.2234           -0.298343
                  82             12.3788           -0.294411
                  83             12.5342           -0.290586
                  84             12.6895           -0.286866
                  85             12.8449           -0.283244
                  86             13.0003           -0.279708
                  87             13.1557           -0.276253
                  88             13.3111           -0.272875
                  89             13.4665           -0.269572
                  90             13.6219           -0.266342
                  91             13.7773           -0.263183
                  92             13.9327           -0.260095
                  93             14.0881           -0.257075
                  94             14.2435           -0.254125
                  95             14.3989           -0.251245
                  96             14.5544           -0.248436
                  97             14.7098           -0.245699
                  98             14.8652           -0.243046
                  99             15.0206           -0.240507
