            Interval              Radial            Vertical
                   0                   0            0.230646
                   0                   0            0.230646
                   1           0.0314108            0.230153
                   2           0.0627905            0.228673
                   3           0.0941083            0.226208
                   4            0.125333            0.222761
                   5            0.156434            0.218335
                   6            0.187381            0.212933
                   7            0.218143            0.206563
                   8             0.24869            0.199229
                   9            0.278991             0.19094
                  10            0.309017            0.181703
                  11            0.338738            0.171527
                  12            0.368125            0.160423
                  13            0.397148            0.148401
                  14            0.425779            0.135473
                  15             0.45399            0.121653
                  16            0.481754            0.106953
                  17            0.509041           0.0913882
                  18            0.535827           0.0749741
                  19            0.562083           0.0577268
                  20            0.587785           0.0396632
                  21            0.612907           0.0208012
                  22            0.637424          0.00115946
                  23            0.661312          -0.0192427
                  24            0.684547          -0.0403852
                  25            0.707107           -0.062247
                  26            0.728969          -0.0848067
                  27            0.750111           -0.108042
                  28            0.770513            -0.13193
                  29            0.790155           -0.156447
                  30            0.809017           -0.181569
                  31            0.827081            -0.20727
                  32            0.844328           -0.233527
                  33            0.860742           -0.260312
                  34            0.876307             -0.2876
                  35            0.891007           -0.315363
                  36            0.904827           -0.343574
                  37            0.917755           -0.372206
                  38            0.929776           -0.401229
                  39            0.940881           -0.430616
                  40            0.951057           -0.460337
                  41            0.960294           -0.490363
                  42            0.968583           -0.520664
                  43            0.975917           -0.551211
                  44            0.982287           -0.581972
                  45            0.987688           -0.612919
                  46            0.992115           -0.644021
                  47            0.995562           -0.675245
                  48            0.998027           -0.706563
                  49            0.999507           -0.737943
                  50                   1           -0.769354
                  51            0.999507           -0.800765
                  52            0.998027           -0.832144
                  53            0.995562           -0.863462
                  54            0.992115           -0.894687
                  55            0.987688           -0.925788
                  56            0.982287           -0.956735
                  57            0.975917           -0.987497
                  58            0.968583            -1.01804
                  59            0.960294            -1.04834
                  60            0.951057            -1.07837
                  61            0.940881            -1.10809
                  62            0.929776            -1.13748
                  63            0.917755             -1.1665
                  64            0.904827            -1.19513
                  65            0.891007            -1.22334
                  66            0.876307            -1.25111
                  67            0.860742             -1.2784
                  68            0.844328            -1.30518
                  69            0.827081            -1.33144
                  70            0.809017            -1.35714
                  71            0.790155            -1.38226
                  72            0.770513            -1.40678
                  73            0.750111            -1.43067
                  74            0.728969             -1.4539
                  75            0.707107            -1.47646
                  76            0.684547            -1.49832
                  77            0.661312            -1.51946
                  78            0.637424            -1.53987
                  79            0.612907            -1.55951
                  80            0.587785            -1.57837
                  81            0.562083            -1.59643
                  82            0.535827            -1.61368
                  83            0.509041             -1.6301
                  84            0.481754            -1.64566
                  85             0.45399            -1.66036
                  86            0.425779            -1.67418
                  87            0.397148            -1.68711
                  88            0.368125            -1.69913
                  89            0.338738            -1.71023
                  90            0.309017            -1.72041
                  91            0.278991            -1.72965
                  92             0.24869            -1.73794
                  93            0.218143            -1.74527
                  94            0.187381            -1.75164
                  95            0.156434            -1.75704
                  96            0.125333            -1.76147
                  97           0.0941083            -1.76492
                  98           0.0627905            -1.76738
                  99                   0            -1.76935
