           iteration                time              height            velocity
                   0                   0                   3            -1.34193
                   1                0.01             2.98658            -1.29477
                   2                0.02             2.97363            -1.25323
                   3                0.03              2.9611            -1.21653
                   4                0.04             2.94894            -1.18401
                   5                0.05              2.9371            -1.15509
                   6                0.06             2.92554            -1.12928
                   7                0.07             2.91425            -1.10615
                   8                0.08             2.90319            -1.08536
                   9                0.09             2.89234             -1.0666
                  10                 0.1             2.88167            -1.04959
                  11                0.11             2.87117            -1.03411
                  12                0.12             2.86083            -1.01997
                  13                0.13             2.85063              -1.007
                  14                0.14             2.84056           -0.995055
                  15                0.15             2.83061           -0.984013
                  16                0.16             2.82077           -0.973766
                  17                0.17             2.81104           -0.964222
                  18                0.18             2.80139           -0.955303
                  19                0.19             2.79184           -0.946939
                  20                 0.2             2.78237           -0.939071
                  21                0.21             2.77298           -0.931648
                  22                0.22             2.76366           -0.924624
                  23                0.23             2.75442           -0.917961
                  24                0.24             2.74524           -0.911625
                  25                0.25             2.73612           -0.905587
                  26                0.26             2.72707           -0.899819
                  27                0.27             2.71807           -0.894301
                  28                0.28             2.70912            -0.88901
                  29                0.29             2.70023            -0.88393
                  30                 0.3              2.6914           -0.879045
                  31                0.31              2.6826           -0.874341
                  32                0.32             2.67386           -0.869806
                  33                0.33             2.66516           -0.865428
                  34                0.34             2.65651           -0.861197
                  35                0.35              2.6479           -0.857105
                  36                0.36             2.63933           -0.853143
                  37                0.37             2.63079           -0.849305
                  38                0.38              2.6223           -0.845582
                  39                0.39             2.61385            -0.84197
                  40                 0.4             2.60543           -0.838462
                  41                0.41             2.59704           -0.835053
                  42                0.42             2.58869           -0.831739
                  43                0.43             2.58037           -0.828515
                  44                0.44             2.57209           -0.825377
                  45                0.45             2.56383           -0.822322
                  46                0.46             2.55561           -0.819344
                  47                0.47             2.54742           -0.816442
                  48                0.48             2.53925           -0.813612
                  49                0.49             2.53112           -0.810851
                  50                 0.5             2.52301           -0.808156
                  51                0.51             2.51493           -0.805525
                  52                0.52             2.50687           -0.802955
                  53                0.53             2.49884           -0.800443
                  54                0.54             2.49084           -0.797988
                  55                0.55             2.48286           -0.795587
                  56                0.56              2.4749           -0.793238
                  57                0.57             2.46697           -0.790939
                  58                0.58             2.45906           -0.788689
                  59                0.59             2.45117           -0.786484
                  60                 0.6             2.44331           -0.784325
                  61                0.61             2.43547           -0.782209
                  62                0.62             2.42764           -0.780134
                  63                0.63             2.41984           -0.778099
                  64                0.64             2.41206           -0.776103
