           iteration                time              height            velocity
                   0                   0                   3            -1.34809
                   1                0.01             2.98652            -1.34866
                   2                0.02             2.97303            -1.34922
                   3                0.03             2.95954            -1.34978
                   4                0.04             2.94604            -1.35035
                   5                0.05             2.93254            -1.35091
                   6                0.06             2.91903            -1.35148
                   7                0.07             2.90552            -1.35205
                   8                0.08             2.89199            -1.35261
                   9                0.09             2.87847            -1.35318
                  10                 0.1             2.86494            -1.35375
                  11                0.11              2.8514            -1.35432
                  12                0.12             2.83786             -1.3549
                  13                0.13             2.82431            -1.35547
                  14                0.14             2.81075            -1.35604
                  15                0.15             2.79719            -1.35662
                  16                0.16             2.78363            -1.35719
                  17                0.17             2.77005            -1.35777
                  18                0.18             2.75648            -1.35834
                  19                0.19             2.74289            -1.35892
                  20                 0.2              2.7293             -1.3595
                  21                0.21             2.71571            -1.36008
                  22                0.22             2.70211            -1.36066
                  23                0.23              2.6885            -1.36124
                  24                0.24             2.67489            -1.36182
                  25                0.25             2.66127             -1.3624
                  26                0.26             2.64765            -1.36298
                  27                0.27             2.63402            -1.36356
                  28                0.28             2.62038            -1.36415
                  29                0.29             2.60674            -1.36473
                  30                 0.3             2.59309            -1.36532
                  31                0.31             2.57944            -1.36591
                  32                0.32             2.56578            -1.36649
                  33                0.33             2.55212            -1.36708
                  34                0.34             2.53844            -1.36767
                  35                0.35             2.52477            -1.36826
                  36                0.36             2.51109            -1.36885
                  37                0.37              2.4974            -1.36944
                  38                0.38              2.4837            -1.37003
                  39                0.39                2.47            -1.37062
                  40                 0.4              2.4563            -1.37122
                  41                0.41             2.44258            -1.37181
                  42                0.42             2.42887             -1.3724
                  43                0.43             2.41514              -1.373
                  44                0.44             2.40141            -1.37359
                  45                0.45             2.38768            -1.37419
                  46                0.46             2.37393            -1.37479
                  47                0.47             2.36019            -1.37539
                  48                0.48             2.34643            -1.37598
                  49                0.49             2.33267            -1.37658
                  50                 0.5             2.31891            -1.37718
                  51                0.51             2.30513            -1.37778
                  52                0.52             2.29136            -1.37838
                  53                0.53             2.27757            -1.37898
                  54                0.54             2.26378            -1.37959
                  55                0.55             2.24999            -1.38019
                  56                0.56             2.23619            -1.38079
                  57                0.57             2.22238             -1.3814
                  58                0.58             2.20856              -1.382
                  59                0.59             2.19474             -1.3826
                  60                 0.6             2.18092            -1.38321
                  61                0.61             2.16709            -1.38382
                  62                0.62             2.15325            -1.38442
                  63                0.63              2.1394            -1.38503
                  64                0.64             2.12555            -1.38564
                  65                0.65              2.1117            -1.38625
                  66                0.66             2.09783            -1.38686
                  67                0.67             2.08396            -1.38746
                  68                0.68             2.07009            -1.38807
                  69                0.69             2.05621            -1.38868
                  70                 0.7             2.04232             -1.3893
                  71                0.71             2.02843            -1.38991
                  72                0.72             2.01453            -1.39052
                  73                0.73             2.00063            -1.39113
                  74                0.74             1.98671            -1.39174
                  75                0.75              1.9728            -1.39236
                  76                0.76             1.95887            -1.39297
                  77                0.77             1.94494            -1.39359
                  78                0.78             1.93101             -1.3942
                  79                0.79             1.91707            -1.39482
                  80                 0.8             1.90312            -1.39543
                  81                0.81             1.88916            -1.39605
                  82                0.82              1.8752            -1.39666
                  83                0.83             1.86124            -1.39728
                  84                0.84             1.84726             -1.3979
                  85                0.85             1.83328            -1.39851
                  86                0.86              1.8193            -1.39913
                  87                0.87             1.80531            -1.39975
                  88                0.88             1.79131            -1.40037
                  89                0.89             1.77731            -1.40099
                  90                 0.9              1.7633            -1.40161
                  91                0.91             1.74928            -1.40223
                  92                0.92             1.73526            -1.40285
                  93                0.93             1.72123            -1.40347
                  94                0.94              1.7072            -1.40409
                  95                0.95             1.69315            -1.40471
                  96                0.96             1.67911            -1.40533
                  97                0.97             1.66505            -1.40595
                  98                0.98             1.65099            -1.40658
                  99                0.99             1.63693             -1.4072
                 100                   1             1.62286            -1.40782
                 101                1.01             1.60878            -1.40844
                 102                1.02             1.59469            -1.40907
                 103                1.03              1.5806            -1.40969
                 104                1.04             1.56651            -1.41031
                 105                1.05              1.5524            -1.41094
                 106                1.06             1.53829            -1.41156
                 107                1.07             1.52418            -1.41219
                 108                1.08             1.51006            -1.41281
                 109                1.09             1.49593            -1.41344
                 110                 1.1             1.48179            -1.41406
                 111                1.11             1.46765            -1.41469
                 112                1.12             1.45351            -1.41531
                 113                1.13             1.43935            -1.41594
                 114                1.14             1.42519            -1.41656
                 115                1.15             1.41103            -1.41719
                 116                1.16             1.39686            -1.41782
                 117                1.17             1.38268            -1.41844
                 118                1.18             1.36849            -1.41907
                 119                1.19              1.3543             -1.4197
                 120                 1.2             1.34011            -1.42032
                 121                1.21              1.3259            -1.42095
