            Interval              Radial            Vertical
                   0                   0             1.92403
                   0                   0             1.92403
                   1           0.0314108             1.92353
                   2           0.0627905             1.92205
                   3           0.0941083             1.91959
                   4            0.125333             1.91614
                   5            0.156434             1.91172
                   6            0.187381             1.90632
                   7            0.218143             1.89994
                   8             0.24869             1.89261
                   9            0.278991             1.88432
                  10            0.309017             1.87508
                  11            0.338738             1.86491
                  12            0.368125              1.8538
                  13            0.397148             1.84178
                  14            0.425779             1.82885
                  15             0.45399             1.81503
                  16            0.481754             1.80033
                  17            0.509041             1.78477
                  18            0.535827             1.76836
                  19            0.562083             1.75111
                  20            0.587785             1.73304
                  21            0.612907             1.71418
                  22            0.637424             1.69454
                  23            0.661312             1.67414
                  24            0.684547               1.653
                  25            0.707107             1.63113
                  26            0.728969             1.60857
                  27            0.750111             1.58534
                  28            0.770513             1.56145
                  29            0.790155             1.53693
                  30            0.809017             1.51181
                  31            0.827081             1.48611
                  32            0.844328             1.45985
                  33            0.860742             1.43307
                  34            0.876307             1.40578
                  35            0.891007             1.37802
                  36            0.904827             1.34981
                  37            0.917755             1.32118
                  38            0.929776             1.29215
                  39            0.940881             1.26277
                  40            0.951057             1.23304
                  41            0.960294             1.20302
                  42            0.968583             1.17272
                  43            0.975917             1.14217
                  44            0.982287             1.11141
                  45            0.987688             1.08046
                  46            0.992115             1.04936
                  47            0.995562             1.01814
                  48            0.998027            0.986818
                  49            0.999507            0.955439
                  50                   1            0.924028
                  51            0.999507            0.892617
                  52            0.998027            0.861237
                  53            0.995562             0.82992
                  54            0.992115            0.798695
                  55            0.987688            0.767593
                  56            0.982287            0.736647
                  57            0.975917            0.705885
                  58            0.968583            0.675338
                  59            0.960294            0.645037
                  60            0.951057            0.615011
                  61            0.940881             0.58529
                  62            0.929776            0.555903
                  63            0.917755             0.52688
                  64            0.904827            0.498249
                  65            0.891007            0.470037
                  66            0.876307            0.442274
                  67            0.860742            0.414986
                  68            0.844328            0.388201
                  69            0.827081            0.361945
                  70            0.809017            0.336243
                  71            0.790155            0.311121
                  72            0.770513            0.286604
                  73            0.750111            0.262716
                  74            0.728969            0.239481
                  75            0.707107            0.216921
                  76            0.684547            0.195059
                  77            0.661312            0.173917
                  78            0.637424            0.153515
                  79            0.612907            0.133873
                  80            0.587785            0.115011
                  81            0.562083           0.0969473
                  82            0.535827              0.0797
                  83            0.509041           0.0632859
                  84            0.481754           0.0477212
                  85             0.45399           0.0330214
                  86            0.425779           0.0192008
                  87            0.397148          0.00627325
                  88            0.368125         -0.00574861
                  89            0.338738          -0.0168529
                  90            0.309017          -0.0270286
                  91            0.278991          -0.0362658
                  92             0.24869          -0.0445553
                  93            0.218143          -0.0518889
                  94            0.187381          -0.0582594
                  95            0.156434          -0.0636605
                  96            0.125333          -0.0680868
                  97           0.0941083          -0.0715341
                  98           0.0627905          -0.0739988
                  99                   0          -0.0759721
