            Interval              Radial            Vertical
                   0                   0             1.40827
                   0                   0             1.40827
                   1           0.0314108             1.40777
                   2           0.0627905             1.40629
                   3           0.0941083             1.40383
                   4            0.125333             1.40038
                   5            0.156434             1.39596
                   6            0.187381             1.39056
                   7            0.218143             1.38418
                   8             0.24869             1.37685
                   9            0.278991             1.36856
                  10            0.309017             1.35932
                  11            0.338738             1.34915
                  12            0.368125             1.33804
                  13            0.397148             1.32602
                  14            0.425779              1.3131
                  15             0.45399             1.29927
                  16            0.481754             1.28457
                  17            0.509041             1.26901
                  18            0.535827              1.2526
                  19            0.562083             1.23535
                  20            0.587785             1.21729
                  21            0.612907             1.19842
                  22            0.637424             1.17878
                  23            0.661312             1.15838
                  24            0.684547             1.13724
                  25            0.707107             1.11537
                  26            0.728969             1.09282
                  27            0.750111             1.06958
                  28            0.770513             1.04569
                  29            0.790155             1.02118
                  30            0.809017            0.996053
                  31            0.827081            0.970352
                  32            0.844328            0.944095
                  33            0.860742             0.91731
                  34            0.876307            0.890022
                  35            0.891007            0.862259
                  36            0.904827            0.834047
                  37            0.917755            0.805416
                  38            0.929776            0.776393
                  39            0.940881            0.747006
                  40            0.951057            0.717285
                  41            0.960294            0.687259
                  42            0.968583            0.656958
                  43            0.975917            0.626411
                  44            0.982287            0.595649
                  45            0.987688            0.564703
                  46            0.992115            0.533601
                  47            0.995562            0.502376
                  48            0.998027            0.471059
                  49            0.999507            0.439679
                  50                   1            0.408268
                  51            0.999507            0.376857
                  52            0.998027            0.345478
                  53            0.995562             0.31416
                  54            0.992115            0.282935
                  55            0.987688            0.251834
                  56            0.982287            0.220887
                  57            0.975917            0.190125
                  58            0.968583            0.159578
                  59            0.960294            0.129277
                  60            0.951057           0.0992512
                  61            0.940881           0.0695303
                  62            0.929776           0.0401436
                  63            0.917755           0.0111203
                  64            0.904827          -0.0175111
                  65            0.891007          -0.0457223
                  66            0.876307          -0.0734855
                  67            0.860742           -0.100773
                  68            0.844328           -0.127559
                  69            0.827081           -0.153815
                  70            0.809017           -0.179517
                  71            0.790155           -0.204639
                  72            0.770513           -0.229156
                  73            0.750111           -0.253044
                  74            0.728969           -0.276279
                  75            0.707107           -0.298839
                  76            0.684547             -0.3207
                  77            0.661312           -0.341843
                  78            0.637424           -0.362245
                  79            0.612907           -0.381887
                  80            0.587785           -0.400749
                  81            0.562083           -0.418812
                  82            0.535827            -0.43606
                  83            0.509041           -0.452474
                  84            0.481754           -0.468039
                  85             0.45399           -0.482738
                  86            0.425779           -0.496559
                  87            0.397148           -0.509486
                  88            0.368125           -0.521508
                  89            0.338738           -0.532613
                  90            0.309017           -0.542788
                  91            0.278991           -0.552026
                  92             0.24869           -0.560315
                  93            0.218143           -0.567649
                  94            0.187381           -0.574019
                  95            0.156434            -0.57942
                  96            0.125333           -0.583847
                  97           0.0941083           -0.587294
                  98           0.0627905           -0.589759
                  99                   0           -0.591732
