            Interval              Radial            Vertical
                   0                   0             1.22477
                   0                   0             1.22477
                   1           0.0314108             1.22428
                   2           0.0627905              1.2228
                   3           0.0941083             1.22034
                   4            0.125333             1.21689
                   5            0.156434             1.21246
                   6            0.187381             1.20706
                   7            0.218143             1.20069
                   8             0.24869             1.19336
                   9            0.278991             1.18507
                  10            0.309017             1.17583
                  11            0.338738             1.16566
                  12            0.368125             1.15455
                  13            0.397148             1.14253
                  14            0.425779              1.1296
                  15             0.45399             1.11578
                  16            0.481754             1.10108
                  17            0.509041             1.08552
                  18            0.535827              1.0691
                  19            0.562083             1.05186
                  20            0.587785             1.03379
                  21            0.612907             1.01493
                  22            0.637424            0.995288
                  23            0.661312            0.974886
                  24            0.684547            0.953743
                  25            0.707107            0.931881
                  26            0.728969            0.909322
                  27            0.750111            0.886086
                  28            0.770513            0.862199
                  29            0.790155            0.837682
                  30            0.809017             0.81256
                  31            0.827081            0.786858
                  32            0.844328            0.760601
                  33            0.860742            0.733816
                  34            0.876307            0.706528
                  35            0.891007            0.678765
                  36            0.904827            0.650554
                  37            0.917755            0.621922
                  38            0.929776            0.592899
                  39            0.940881            0.563513
                  40            0.951057            0.533792
                  41            0.960294            0.503766
                  42            0.968583            0.473464
                  43            0.975917            0.442918
                  44            0.982287            0.412156
                  45            0.987688            0.381209
                  46            0.992115            0.350108
                  47            0.995562            0.318883
                  48            0.998027            0.287565
                  49            0.999507            0.256185
                  50                   1            0.224775
                  51            0.999507            0.193364
                  52            0.998027            0.161984
                  53            0.995562            0.130666
                  54            0.992115           0.0994414
                  55            0.987688           0.0683401
                  56            0.982287           0.0373933
                  57            0.975917          0.00663134
                  58            0.968583          -0.0239153
                  59            0.960294          -0.0542165
                  60            0.951057          -0.0842424
                  61            0.940881           -0.113963
                  62            0.929776            -0.14335
                  63            0.917755           -0.172373
                  64            0.904827           -0.201005
                  65            0.891007           -0.229216
                  66            0.876307           -0.256979
                  67            0.860742           -0.284267
                  68            0.844328           -0.311052
                  69            0.827081           -0.337309
                  70            0.809017           -0.363011
                  71            0.790155           -0.388132
                  72            0.770513           -0.412649
                  73            0.750111           -0.436537
                  74            0.728969           -0.459773
                  75            0.707107           -0.482332
                  76            0.684547           -0.504194
                  77            0.661312           -0.525336
                  78            0.637424           -0.545739
                  79            0.612907            -0.56538
                  80            0.587785           -0.584242
                  81            0.562083           -0.602306
                  82            0.535827           -0.619553
                  83            0.509041           -0.635967
                  84            0.481754           -0.651532
                  85             0.45399           -0.666232
                  86            0.425779           -0.680052
                  87            0.397148            -0.69298
                  88            0.368125           -0.705002
                  89            0.338738           -0.716106
                  90            0.309017           -0.726282
                  91            0.278991           -0.735519
                  92             0.24869           -0.743809
                  93            0.218143           -0.751142
                  94            0.187381           -0.757513
                  95            0.156434           -0.762914
                  96            0.125333            -0.76734
                  97           0.0941083           -0.770787
                  98           0.0627905           -0.773252
                  99                   0           -0.775225
