            Interval              Radial            Vertical
                   0                   0             1.48661
                   0                   0             1.48661
                   1           0.0314108             1.48611
                   2           0.0627905             1.48463
                   3           0.0941083             1.48217
                   4            0.125333             1.47872
                   5            0.156434              1.4743
                   6            0.187381              1.4689
                   7            0.218143             1.46252
                   8             0.24869             1.45519
                   9            0.278991              1.4469
                  10            0.309017             1.43766
                  11            0.338738             1.42749
                  12            0.368125             1.41638
                  13            0.397148             1.40436
                  14            0.425779             1.39143
                  15             0.45399             1.37761
                  16            0.481754             1.36291
                  17            0.509041             1.34735
                  18            0.535827             1.33094
                  19            0.562083             1.31369
                  20            0.587785             1.29562
                  21            0.612907             1.27676
                  22            0.637424             1.25712
                  23            0.661312             1.23672
                  24            0.684547             1.21558
                  25            0.707107             1.19371
                  26            0.728969             1.17116
                  27            0.750111             1.14792
                  28            0.770513             1.12403
                  29            0.790155             1.09951
                  30            0.809017             1.07439
                  31            0.827081             1.04869
                  32            0.844328             1.02243
                  33            0.860742            0.995649
                  34            0.876307            0.968362
                  35            0.891007            0.940598
                  36            0.904827            0.912387
                  37            0.917755            0.883756
                  38            0.929776            0.854732
                  39            0.940881            0.825346
                  40            0.951057            0.795625
                  41            0.960294            0.765599
                  42            0.968583            0.735298
                  43            0.975917            0.704751
                  44            0.982287            0.673989
                  45            0.987688            0.643042
                  46            0.992115            0.611941
                  47            0.995562            0.580716
                  48            0.998027            0.549398
                  49            0.999507            0.518019
                  50                   1            0.486608
                  51            0.999507            0.455197
                  52            0.998027            0.423817
                  53            0.995562              0.3925
                  54            0.992115            0.361275
                  55            0.987688            0.330173
                  56            0.982287            0.299227
                  57            0.975917            0.268465
                  58            0.968583            0.237918
                  59            0.960294            0.207617
                  60            0.951057            0.177591
                  61            0.940881             0.14787
                  62            0.929776            0.118483
                  63            0.917755             0.08946
                  64            0.904827           0.0608286
                  65            0.891007           0.0326174
                  66            0.876307          0.00485427
                  67            0.860742          -0.0224335
                  68            0.844328          -0.0492189
                  69            0.827081          -0.0754754
                  70            0.809017           -0.101177
                  71            0.790155           -0.126299
                  72            0.770513           -0.150816
                  73            0.750111           -0.174704
                  74            0.728969           -0.197939
                  75            0.707107           -0.220499
                  76            0.684547           -0.242361
                  77            0.661312           -0.263503
                  78            0.637424           -0.283905
                  79            0.612907           -0.303547
                  80            0.587785           -0.322409
                  81            0.562083           -0.340473
                  82            0.535827            -0.35772
                  83            0.509041           -0.374134
                  84            0.481754           -0.389699
                  85             0.45399           -0.404399
                  86            0.425779           -0.418219
                  87            0.397148           -0.431147
                  88            0.368125           -0.443169
                  89            0.338738           -0.454273
                  90            0.309017           -0.464449
                  91            0.278991           -0.473686
                  92             0.24869           -0.481975
                  93            0.218143           -0.489309
                  94            0.187381           -0.495679
                  95            0.156434            -0.50108
                  96            0.125333           -0.505507
                  97           0.0941083           -0.508954
                  98           0.0627905           -0.511419
                  99                   0           -0.513392
