            Interval              Radial            Vertical
                   0                   0             1.58387
                   0                   0             1.58387
                   1           0.0314108             1.58338
                   2           0.0627905              1.5819
                   3           0.0941083             1.57943
                   4            0.125333             1.57599
                   5            0.156434             1.57156
                   6            0.187381             1.56616
                   7            0.218143             1.55979
                   8             0.24869             1.55245
                   9            0.278991             1.54416
                  10            0.309017             1.53493
                  11            0.338738             1.52475
                  12            0.368125             1.51365
                  13            0.397148             1.50163
                  14            0.425779              1.4887
                  15             0.45399             1.47488
                  16            0.481754             1.46018
                  17            0.509041             1.44461
                  18            0.535827              1.4282
                  19            0.562083             1.41095
                  20            0.587785             1.39289
                  21            0.612907             1.37403
                  22            0.637424             1.35438
                  23            0.661312             1.33398
                  24            0.684547             1.31284
                  25            0.707107             1.29098
                  26            0.728969             1.26842
                  27            0.750111             1.24518
                  28            0.770513              1.2213
                  29            0.790155             1.19678
                  30            0.809017             1.17166
                  31            0.827081             1.14595
                  32            0.844328              1.1197
                  33            0.860742             1.09291
                  34            0.876307             1.06562
                  35            0.891007             1.03786
                  36            0.904827             1.00965
                  37            0.917755            0.981019
                  38            0.929776            0.951996
                  39            0.940881            0.922609
                  40            0.951057            0.892888
                  41            0.960294            0.862862
                  42            0.968583            0.832561
                  43            0.975917            0.802014
                  44            0.982287            0.771253
                  45            0.987688            0.740306
                  46            0.992115            0.709204
                  47            0.995562             0.67798
                  48            0.998027            0.646662
                  49            0.999507            0.615282
                  50                   1            0.583871
                  51            0.999507             0.55246
                  52            0.998027            0.521081
                  53            0.995562            0.489763
                  54            0.992115            0.458538
                  55            0.987688            0.427437
                  56            0.982287             0.39649
                  57            0.975917            0.365728
                  58            0.968583            0.335181
                  59            0.960294             0.30488
                  60            0.951057            0.274854
                  61            0.940881            0.245133
                  62            0.929776            0.215747
                  63            0.917755            0.186723
                  64            0.904827            0.158092
                  65            0.891007            0.129881
                  66            0.876307            0.102118
                  67            0.860742           0.0748298
                  68            0.844328           0.0480444
                  69            0.827081           0.0217878
                  70            0.809017         -0.00391405
                  71            0.790155          -0.0290359
                  72            0.770513          -0.0535528
                  73            0.750111          -0.0774407
                  74            0.728969           -0.100676
                  75            0.707107           -0.123236
                  76            0.684547           -0.145097
                  77            0.661312            -0.16624
                  78            0.637424           -0.186642
                  79            0.612907           -0.206284
                  80            0.587785           -0.225146
                  81            0.562083           -0.243209
                  82            0.535827           -0.260457
                  83            0.509041           -0.276871
                  84            0.481754           -0.292435
                  85             0.45399           -0.307135
                  86            0.425779           -0.320956
                  87            0.397148           -0.333883
                  88            0.368125           -0.345905
                  89            0.338738            -0.35701
                  90            0.309017           -0.367185
                  91            0.278991           -0.376422
                  92             0.24869           -0.384712
                  93            0.218143           -0.392046
                  94            0.187381           -0.398416
                  95            0.156434           -0.403817
                  96            0.125333           -0.408243
                  97           0.0941083           -0.411691
                  98           0.0627905           -0.414156
                  99                   0           -0.416129
