           iteration                time              height            velocity
                   0                   0                   3           -0.642748
                   1                0.01             2.99357           -0.642028
                   2                0.02             2.98715           -0.641305
                   3                0.03             2.98074           -0.640581
                   4                0.04             2.97433           -0.639854
                   5                0.05             2.96793           -0.639126
                   6                0.06             2.96154           -0.638395
                   7                0.07             2.95516           -0.637663
                   8                0.08             2.94878           -0.636928
                   9                0.09             2.94241           -0.636191
                  10                 0.1             2.93605           -0.635453
                  11                0.11              2.9297           -0.634712
                  12                0.12             2.92335           -0.633969
                  13                0.13             2.91701           -0.633224
                  14                0.14             2.91068           -0.632477
                  15                0.15             2.90435           -0.631728
                  16                0.16             2.89804           -0.630977
                  17                0.17             2.89173           -0.630224
                  18                0.18             2.88542           -0.629469
                  19                0.19             2.87913           -0.628712
                  20                 0.2             2.87284           -0.627952
                  21                0.21             2.86656           -0.627191
                  22                0.22             2.86029           -0.626427
                  23                0.23             2.85403           -0.625661
                  24                0.24             2.84777           -0.624894
                  25                0.25             2.84152           -0.624124
                  26                0.26             2.83528           -0.623352
                  27                0.27             2.82905           -0.622577
                  28                0.28             2.82282           -0.621801
                  29                0.29              2.8166           -0.621023
                  30                 0.3             2.81039           -0.620242
                  31                0.31             2.80419            -0.61946
                  32                0.32               2.798           -0.618675
                  33                0.33             2.79181           -0.617888
                  34                0.34             2.78563           -0.617099
                  35                0.35             2.77946           -0.616307
                  36                0.36              2.7733           -0.615514
                  37                0.37             2.76714           -0.614718
                  38                0.38             2.76099           -0.613921
                  39                0.39             2.75485           -0.613121
                  40                 0.4             2.74872           -0.612319
                  41                0.41              2.7426           -0.611514
                  42                0.42             2.73648           -0.610708
                  43                0.43             2.73038           -0.609899
                  44                0.44             2.72428           -0.609088
                  45                0.45             2.71819           -0.608275
                  46                0.46              2.7121            -0.60746
                  47                0.47             2.70603           -0.606643
                  48                0.48             2.69996           -0.605823
                  49                0.49             2.69391           -0.605001
                  50                 0.5             2.68786           -0.604177
                  51                0.51             2.68181           -0.603351
                  52                0.52             2.67578           -0.602522
                  53                0.53             2.66976           -0.601692
                  54                0.54             2.66374           -0.600859
                  55                0.55             2.65773           -0.600024
                  56                0.56             2.65173           -0.599186
                  57                0.57             2.64574           -0.598347
                  58                0.58             2.63975           -0.597505
                  59                0.59             2.63378           -0.596661
                  60                 0.6             2.62781           -0.595814
                  61                0.61             2.62185           -0.594966
                  62                0.62              2.6159           -0.594115
                  63                0.63             2.60996           -0.593262
                  64                0.64             2.60403           -0.592407
                  65                0.65             2.59811           -0.591549
                  66                0.66             2.59219           -0.590689
                  67                0.67             2.58628           -0.589827
                  68                0.68             2.58039           -0.588963
                  69                0.69              2.5745           -0.588096
                  70                 0.7             2.56862           -0.587227
                  71                0.71             2.56274           -0.586356
                  72                0.72             2.55688           -0.585482
                  73                0.73             2.55102           -0.584606
                  74                0.74             2.54518           -0.583728
                  75                0.75             2.53934           -0.582848
                  76                0.76             2.53351           -0.581965
                  77                0.77             2.52769            -0.58108
                  78                0.78             2.52188           -0.580193
                  79                0.79             2.51608           -0.579304
                  80                 0.8             2.51029           -0.578412
                  81                0.81              2.5045           -0.577518
                  82                0.82             2.49873           -0.576621
                  83                0.83             2.49296           -0.575723
                  84                0.84              2.4872           -0.574822
                  85                0.85             2.48146           -0.573918
                  86                0.86             2.47572           -0.573013
