            Interval              Radial            Vertical
                   0                   0            0.940519
                   0                   0            0.940519
                   1           0.0314108            0.940026
                   2           0.0627905            0.938546
                   3           0.0941083            0.936081
                   4            0.125333            0.932634
                   5            0.156434            0.928207
                   6            0.187381            0.922806
                   7            0.218143            0.916436
                   8             0.24869            0.909102
                   9            0.278991            0.900813
                  10            0.309017            0.891576
                  11            0.338738              0.8814
                  12            0.368125            0.870296
                  13            0.397148            0.858274
                  14            0.425779            0.845346
                  15             0.45399            0.831526
                  16            0.481754            0.816826
                  17            0.509041            0.801261
                  18            0.535827            0.784847
                  19            0.562083              0.7676
                  20            0.587785            0.749536
                  21            0.612907            0.730674
                  22            0.637424            0.711032
                  23            0.661312             0.69063
                  24            0.684547            0.669488
                  25            0.707107            0.647626
                  26            0.728969            0.625066
                  27            0.750111            0.601831
                  28            0.770513            0.577943
                  29            0.790155            0.553426
                  30            0.809017            0.528304
                  31            0.827081            0.502602
                  32            0.844328            0.476346
                  33            0.860742             0.44956
                  34            0.876307            0.422273
                  35            0.891007             0.39451
                  36            0.904827            0.366298
                  37            0.917755            0.337667
                  38            0.929776            0.308644
                  39            0.940881            0.279257
                  40            0.951057            0.249536
                  41            0.960294             0.21951
                  42            0.968583            0.189209
                  43            0.975917            0.158662
                  44            0.982287              0.1279
                  45            0.987688           0.0969535
                  46            0.992115           0.0658523
                  47            0.995562           0.0346274
                  48            0.998027          0.00330956
                  49            0.999507          -0.0280702
                  50                   1           -0.059481
                  51            0.999507          -0.0908917
                  52            0.998027           -0.122271
                  53            0.995562           -0.153589
                  54            0.992115           -0.184814
                  55            0.987688           -0.215915
                  56            0.982287           -0.246862
                  57            0.975917           -0.277624
                  58            0.968583           -0.308171
                  59            0.960294           -0.338472
                  60            0.951057           -0.368498
                  61            0.940881           -0.398219
                  62            0.929776           -0.427606
                  63            0.917755           -0.456629
                  64            0.904827            -0.48526
                  65            0.891007           -0.513471
                  66            0.876307           -0.541235
                  67            0.860742           -0.568522
                  68            0.844328           -0.595308
                  69            0.827081           -0.621564
                  70            0.809017           -0.647266
                  71            0.790155           -0.672388
                  72            0.770513           -0.696905
                  73            0.750111           -0.720793
                  74            0.728969           -0.744028
                  75            0.707107           -0.766588
                  76            0.684547            -0.78845
                  77            0.661312           -0.809592
                  78            0.637424           -0.829994
                  79            0.612907           -0.849636
                  80            0.587785           -0.868498
                  81            0.562083           -0.886562
                  82            0.535827           -0.903809
                  83            0.509041           -0.920223
                  84            0.481754           -0.935788
                  85             0.45399           -0.950487
                  86            0.425779           -0.964308
                  87            0.397148           -0.977236
                  88            0.368125           -0.989257
                  89            0.338738            -1.00036
                  90            0.309017            -1.01054
                  91            0.278991            -1.01977
                  92             0.24869            -1.02806
                  93            0.218143             -1.0354
                  94            0.187381            -1.04177
                  95            0.156434            -1.04717
                  96            0.125333             -1.0516
                  97           0.0941083            -1.05504
                  98           0.0627905            -1.05751
                  99                   0            -1.05948
