           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1               0.001               2.999           -0.994317
                   2               0.002             2.99801           -0.990972
                   3               0.003             2.99702           -0.987669
                   4               0.004             2.99603           -0.984406
                   5               0.005             2.99504           -0.981184
                   6               0.006             2.99406           -0.978002
                   7               0.007             2.99309           -0.974858
                   8               0.008             2.99211           -0.971754
                   9               0.009             2.99114           -0.968688
                  10                0.01             2.99017           -0.965659
                  11               0.011              2.9892           -0.962667
                  12               0.012             2.98824           -0.959712
                  13               0.013             2.98728           -0.956793
                  14               0.014             2.98633           -0.953909
                  15               0.015             2.98537           -0.951061
                  16               0.016             2.98442           -0.948247
                  17               0.017             2.98347           -0.945467
                  18               0.018             2.98253            -0.94272
                  19               0.019             2.98158           -0.940007
                  20                0.02             2.98064           -0.937326
                  21               0.021             2.97971           -0.934678
                  22               0.022             2.97877           -0.932062
                  23               0.023             2.97784           -0.929476
                  24               0.024             2.97691           -0.926922
                  25               0.025             2.97598           -0.924398
                  26               0.026             2.97506           -0.921904
                  27               0.027             2.97414            -0.91944
                  28               0.028             2.97322           -0.917005
                  29               0.029              2.9723           -0.914598
                  30                0.03             2.97139            -0.91222
                  31               0.031             2.97047           -0.909871
                  32               0.032             2.96956           -0.907548
                  33               0.033             2.96866           -0.905254
                  34               0.034             2.96775           -0.902985
                  35               0.035             2.96685           -0.900744
                  36               0.036             2.96595           -0.898529
                  37               0.037             2.96505           -0.896339
                  38               0.038             2.96415           -0.894175
                  39               0.039             2.96326           -0.892036
                  40                0.04             2.96237           -0.889922
                  41               0.041             2.96148           -0.887832
                  42               0.042             2.96059           -0.885766
                  43               0.043              2.9597           -0.883724
                  44               0.044             2.95882           -0.881706
                  45               0.045             2.95794            -0.87971
                  46               0.046             2.95706           -0.877738
                  47               0.047             2.95618           -0.875788
                  48               0.048              2.9553            -0.87386
                  49               0.049             2.95443           -0.871954
                  50                0.05             2.95356           -0.870069
                  51               0.051             2.95269           -0.868206
                  52               0.052             2.95182           -0.866364
                  53               0.053             2.95095           -0.864543
                  54               0.054             2.95009           -0.862742
                  55               0.055             2.94923           -0.860962
                  56               0.056             2.94837           -0.859201
                  57               0.057             2.94751            -0.85746
                  58               0.058             2.94665           -0.855739
                  59               0.059             2.94579           -0.854037
                  60                0.06             2.94494           -0.852353
                  61               0.061             2.94409           -0.850688
                  62               0.062             2.94324           -0.849042
                  63               0.063             2.94239           -0.847414
                  64               0.064             2.94154           -0.845803
                  65               0.065             2.94069           -0.844211
                  66               0.066             2.93985           -0.842635
                  67               0.067             2.93901           -0.841077
                  68               0.068             2.93817           -0.839536
                  69               0.069             2.93733           -0.838012
                  70                0.07             2.93649           -0.836505
                  71               0.071             2.93565           -0.835013
                  72               0.072             2.93482           -0.833538
                  73               0.073             2.93398           -0.832079
                  74               0.074             2.93315           -0.830635
                  75               0.075             2.93232           -0.829207
                  76               0.076             2.93149           -0.827794
                  77               0.077             2.93066           -0.826397
                  78               0.078             2.92984           -0.825014
                  79               0.079             2.92901           -0.823646
                  80                0.08             2.92819           -0.822292
                  81               0.081             2.92737           -0.820953
                  82               0.082             2.92655           -0.819628
                  83               0.083             2.92573           -0.818317
                  84               0.084             2.92491            -0.81702
                  85               0.085             2.92409           -0.815736
                  86               0.086             2.92327           -0.814466
                  87               0.087             2.92246           -0.813209
                  88               0.088             2.92165           -0.811965
                  89               0.089             2.92084           -0.810734
                  90                0.09             2.92002           -0.809516
                  91               0.091             2.91921           -0.808311
                  92               0.092             2.91841           -0.807118
                  93               0.093              2.9176           -0.805937
                  94               0.094             2.91679           -0.804768
                  95               0.095             2.91599           -0.803612
                  96               0.096             2.91519           -0.802467
                  97               0.097             2.91438           -0.801334
                  98               0.098             2.91358           -0.800212
                  99               0.099             2.91278           -0.799102
                 100                 0.1             2.91198           -0.798003
                 101               0.101             2.91118           -0.796915
                 102               0.102             2.91039           -0.795838
                 103               0.103             2.90959           -0.794772
                 104               0.104              2.9088           -0.793717
                 105               0.105               2.908           -0.792672
                 106               0.106             2.90721           -0.791637
                 107               0.107             2.90642           -0.790613
                 108               0.108             2.90563           -0.789599
                 109               0.109             2.90484           -0.788595
                 110                0.11             2.90405           -0.787602
                 111               0.111             2.90326           -0.786617
                 112               0.112             2.90248           -0.785643
                 113               0.113             2.90169           -0.784678
                 114               0.114             2.90091           -0.783723
                 115               0.115             2.90012           -0.782777
                 116               0.116             2.89934            -0.78184
                 117               0.117             2.89856           -0.780912
                 118               0.118             2.89778           -0.779993
                 119               0.119               2.897           -0.779083
                 120                0.12             2.89622           -0.778182
                 121               0.121             2.89544            -0.77729
                 122               0.122             2.89466           -0.776406
                 123               0.123             2.89388            -0.77553
                 124               0.124             2.89311           -0.774663
                 125               0.125             2.89233           -0.773804
                 126               0.126             2.89156           -0.772954
                 127               0.127             2.89079           -0.772111
                 128               0.128             2.89002           -0.771276
                 129               0.129             2.88924            -0.77045
                 130                0.13             2.88847           -0.769631
                 131               0.131              2.8877           -0.768819
                 132               0.132             2.88694           -0.768016
                 133               0.133             2.88617           -0.767219
                 134               0.134              2.8854           -0.766431
                 135               0.135             2.88463           -0.765649
                 136               0.136             2.88387           -0.764875
                 137               0.137              2.8831           -0.764108
                 138               0.138             2.88234           -0.763348
                 139               0.139             2.88158           -0.762594
                 140                0.14             2.88081           -0.761848
                 141               0.141             2.88005           -0.761109
                 142               0.142             2.87929           -0.760376
                 143               0.143             2.87853            -0.75965
                 144               0.144             2.87777           -0.758931
                 145               0.145             2.87701           -0.758218
                 146               0.146             2.87625           -0.757512
                 147               0.147              2.8755           -0.756811
                 148               0.148             2.87474           -0.756118
                 149               0.149             2.87398            -0.75543
